#{"t_start": 1701340968.9505587, "env_id": "None"}
r,l,t
-718859.50984,2014,28492.92335
-680737.389647,2011,28569.88951
-962708.358959,868,28605.15595
-922339.844356,864,28640.175253
-720814.679849,2009,28717.21598
-718549.075904,2011,28794.217757
-1000254.376625,935,28831.881
-703519.291566,2005,28908.577912
-723304.373744,2020,28986.006162
-720687.085947,2001,29062.701676
-673850.052324,2031,29140.480403
-661823.27928,2029,29218.183826
-688111.151259,2033,29295.762154
-675108.507991,2041,29373.508799
-697864.856008,2033,29451.204843
-632109.238042,2034,29529.012551
-651818.943997,2038,29606.82395
-521572.293042,2036,29684.671079
-592271.837186,2042,29762.459366
-593558.3203,2035,29840.555966
-657478.797616,2038,29918.208393
-578800.08997,2040,29996.120497
-662324.647442,2039,30073.957302
-676697.2949,2039,30152.451656
-682111.79433,2030,30229.997674
-710216.981176,2028,30307.540383
-750526.845118,2025,30385.294284
-698165.529985,2033,30463.01761
-787119.765618,2025,30540.179769
-744446.184602,2017,30617.590109
-1035904.940223,2069,30696.705935
-958232.154603,2019,30773.752489
-753274.989822,2017,30851.113428
-698035.301264,2023,30928.933919
-873746.618664,2045,31007.120044
-930974.902189,2021,31084.245282
-2110762.32708,2028,31161.788431
-898802.644145,815,31195.145397
-1769137.280609,1561,31255.884997
-1857422.869177,2032,31333.749427
-901888.28113,2065,31412.538562
-1613626.717557,1545,31472.327129
-1849338.318531,1800,31541.588528
-1616119.76189,1671,31606.289826
-1819645.566065,1414,31661.456347
-1607362.047929,2039,31739.363624
-1120232.847743,2052,31817.985818
-641660.883391,2030,31895.758729
-1112308.443768,2048,31973.941149
-608553.540952,2044,32051.97127
-672377.190064,2027,32129.509061
-676483.953087,2035,32207.538055
-666852.759346,2026,32285.237678
-792113.191459,2018,32362.623741
-744170.849162,2012,32439.646749
-681204.932047,2025,32517.000561
-675288.986532,2031,32594.934413
-637203.876121,2039,32672.833903
-761002.07727,2026,32750.025919
-695582.763601,2030,32827.53696
-694763.35695,2023,32905.2234
-716375.442324,2031,32983.163801
-657369.672186,2031,33061.141666
-520213.809081,2027,33139.015124
-687740.924941,2031,33216.388482
-731113.533154,2029,33293.874537
-670905.557143,2030,33371.325778
-706570.688562,2028,33448.866627
-707642.874737,2029,33526.607131
-742489.569689,2030,33604.622686
-731668.52054,2036,33682.380419
-759828.247386,2034,33759.963137
-826953.197438,2033,33837.736489
-761454.691235,2034,33915.649175
-753307.805877,2035,33993.62048
-813209.511868,2031,34072.25982
-783652.190539,2033,34149.811747
-1286842.408056,1039,34191.155563
-742939.251298,2061,34271.041379
-1169222.421353,2075,34350.431818
-756885.864081,2090,34430.319183
-821652.336256,2059,34509.120297
-1314033.820392,2029,34586.531664
-1330081.664951,2029,34663.813137
-1415565.598706,2038,34741.475626
-1895647.957319,2037,34819.388143
-2121641.970425,1504,34877.703716
-1531051.257577,1107,34921.744305
-2283505.019156,1564,34982.384808
-821434.419785,2026,35059.920424
-1076610.393345,2035,35137.818471
-1011398.118097,2110,35218.332281
-854303.206059,2053,35296.756191
-727262.086242,2026,35374.278832
-674136.669402,2042,35452.091764
-651867.205058,2030,35529.602994
-677237.023546,2025,35607.313376
-654341.897563,2026,35684.756914
-688437.616283,2026,35761.723751
-638402.974843,2025,35839.110571
-1430963.428574,2029,35916.742249
-705640.037675,2024,35994.297395
-1276984.391689,2029,36071.814457
-3364074.721276,2619,36170.790349
-677501.270539,2027,36248.396672
-706487.614346,2022,36325.537987
-693674.107305,2021,36403.120749
-3365078.676276,2650,36503.220771
-677723.029853,2021,36580.464115
-691368.096241,2023,36658.212295
-693453.188747,2021,36735.396571
-686295.859835,2022,36813.806595
-714403.861817,2020,36891.325892
-682912.885137,2021,36968.750396
-691248.205916,2021,37045.743106
-694227.804068,2023,37122.767206
-677907.548233,2023,37200.412033
-715370.856587,2026,37277.944822
-662357.709804,2019,37355.290729
-683206.840967,2021,37432.610701
-641407.339125,2020,37509.634131
-665247.751678,2021,37586.837426
