`,Time,x,y,z,traj_tx,traj_ty,traj_tz
4782,47.82,650.2217399,-140.1211541,-6.666022075,650.281028,-140.642001,-7.339123655
4783,47.83,650.2113885,-139.9537471,-6.669202991,650.2715659,-140.4746366,-7.342289669
4784,47.84,650.2012746,-139.7863217,-6.67238307,650.2624343,-140.3072563,-7.345454574
4785,47.85,650.1913958,-139.6188782,-6.675562275,650.2536331,-140.1398609,-7.348618365
4786,47.86,650.1817495,-139.451417,-6.678740574,650.2451625,-139.9724513,-7.351781035
4787,47.87,650.1723331,-139.2839387,-6.681917933,650.2370224,-139.8050286,-7.354942578
4788,47.88,650.163144,-139.1164434,-6.685094322,650.229213,-139.6375936,-7.358102988
4789,47.89,650.1541796,-138.9489318,-6.688269717,650.2217343,-139.4701474,-7.361262258
4790,47.9,650.1454375,-138.7814041,-6.691444096,650.2145864,-139.3026909,-7.364420381
4791,47.91,650.136915,-138.6138607,-6.694617438,650.2077692,-139.1352251,-7.367577348
4792,47.92,650.1286095,-138.4463019,-6.697789714,650.2012828,-138.9677511,-7.370733154
4793,47.93,650.1205184,-138.2787283,-6.700960884,650.1951273,-138.8002699,-7.37388779
4794,47.94,650.1126392,-138.11114,-6.704130892,650.1893027,-138.6327824,-7.377041248
4795,47.95,650.1049691,-137.9435375,-6.707299677,650.183809,-138.4652898,-7.38019352
4796,47.96,650.0975057,-137.775921,-6.710467185,650.1786463,-138.297793,-7.383344599
4797,47.97,650.0902462,-137.608291,-6.713633363,650.1738146,-138.1302932,-7.386494475
4798,47.98,650.0831881,-137.4406476,-6.716798169,650.1693139,-137.9627914,-7.389643141
4799,47.99,650.0763288,-137.2729913,-6.719961572,650.1651443,-137.7952886,-7.392790587
4800,48,650.0696655,-137.1053224,-6.723123551,650.1613057,-137.6277861,-7.395936804
4801,48.01,650.0631956,-136.9376411,-6.726284093,650.1577982,-137.4602848,-7.399081783
4802,48.02,650.0569165,-136.7699476,-6.729443193,650.1546218,-137.2927861,-7.402225514
4803,48.03,650.0508255,-136.6022424,-6.732600839,650.1518486,-137.1297885,-7.40528362
4804,48.04,650.0449201,-136.4345259,-6.735756534,650.1494572,-136.9716219,-7.408250021
4805,48.05,650.0391977,-136.2667986,-6.738908625,650.147361,-136.8134433,-7.411215605
4806,48.06,650.0336555,-136.0990607,-6.742054842,650.1455598,-136.6552526,-7.414180385
4807,48.07,650.0282907,-135.9313125,-6.745192914,650.1440539,-136.4970495,-7.417144373
4808,48.08,650.0231005,-135.763554,-6.748321204,650.1428434,-136.3388341,-7.420107576
4809,48.09,650.018082,-135.5957854,-6.751438939,650.1419283,-136.1806069,-7.423069998
4810,48.1,650.0132324,-135.4280069,-6.754545954,650.1413087,-136.0223685,-7.426031632
4811,48.11,650.0085488,-135.2602186,-6.757642415,650.1409847,-135.8641199,-7.428992474
4812,48.12,650.0040284,-135.0924209,-6.760728534,650.1409565,-135.7058618,-7.431952516
4813,48.13,649.9996687,-134.9246139,-6.7638045,650.1410782,-135.53805,-7.434911752
4814,48.14,649.9954668,-134.7567978,-6.766870501,650.1411999,-135.3701606,-7.437870174
4815,48.15,649.9914204,-134.5889729,-6.769926687,650.1413216,-135.2022607,-7.440827777
4816,48.16,649.9875269,-134.4211394,-6.772973181,650.1414432,-135.0343504,-7.443784556
4817,48.17,649.983784,-134.2532973,-6.776010102,650.1415648,-134.8664301,-7.446740505
4818,48.18,649.9801894,-134.085447,-6.779037598,650.1416864,-134.6984998,-7.44969562
4819,48.19,649.9767409,-133.9175885,-6.782055875,650.141808,-134.5305598,-7.452649894
4820,48.2,649.9734361,-133.7497221,-6.785065206,650.1419296,-134.3626104,-7.455603324
4821,48.21,649.970273,-133.5818477,-6.788065861,650.1420511,-134.1946517,-7.458555902
4822,48.22,649.9672494,-133.4139655,-6.791057268,650.1421726,-134.0266847,-7.461507611
4823,48.23,649.9643634,-133.2460752,-6.794037826,650.142294,-133.8587111,-7.46445842
4824,48.24,649.9616129,-133.0781767,-6.797005958,650.1424155,-133.6907326,-7.467408298
4825,48.25,649.9589956,-132.9102703,-6.799960796,650.1425369,-133.5227506,-7.470357218
4826,48.26,649.9565092,-132.7423562,-6.802902326,650.1426583,-133.3547659,-7.473305165
4827,48.27,649.9541512,-132.5744345,-6.805831206,650.1427796,-133.1867788,-7.476252131
4828,48.28,649.9519193,-132.4065056,-6.808748495,650.1429009,-133.0187895,-7.479198114
4829,48.29,649.9498108,-132.2385696,-6.811655357,650.1430222,-132.8507978,-7.482143114
4830,48.3,649.9478234,-132.0706266,-6.814552926,650.1431434,-132.6828036,-7.485087131
4831,48.31,649.9459543,-131.9026769,-6.81744226,650.1432647,-132.514807,-7.488030165
4832,48.32,649.944201,-131.7347206,-6.820324348,650.1433858,-132.3468076,-7.490972217
4833,48.33,649.9425608,-131.5667576,-6.823200119,650.143507,-132.1788056,-7.493913286
4834,48.34,649.9410311,-131.3987882,-6.826070477,650.1436281,-132.0108008,-7.496853373
4835,48.35,649.9396095,-131.2308123,-6.828936311,650.1437492,-131.842793,-7.49979248
4836,48.36,649.9382933,-131.0628302,-6.831798499,650.1438703,-131.6747821,-7.502730606
4837,48.37,649.9370802,-130.8948419,-6.834657919,650.1439913,-131.5067679,-7.505667755
4838,48.38,649.9359678,-130.7268476,-6.837515442,650.1441123,-131.3387503,-7.508603926
4839,48.39,649.9349539,-130.5588473,-6.840371906,650.1442333,-131.1707291,-7.511539122
4840,48.4,649.9340361,-130.390841,-6.843228102,650.1443542,-131.0027043,-7.514473342
4841,48.41,649.9332126,-130.222829,-6.846084762,650.1444751,-130.8346756,-7.517406588
4842,48.42,649.9324811,-130.0548113,-6.848942543,650.144596,-130.6666431,-7.52033886
4843,48.43,649.9318399,-129.8867881,-6.851802026,650.1447168,-130.4986065,-7.523270159
4844,48.44,649.9312868,-129.7187593,-6.854663719,650.1448376,-130.3305658,-7.526200484
4845,48.45,649.9308201,-129.550725,-6.857528068,650.1449584,-130.1625209,-7.529129836
4846,48.46,649.930438,-129.3826854,-6.860395464,650.1450791,-129.9944717,-7.532058215
4847,48.47,649.9301385,-129.2146405,-6.863266246,650.1451998,-129.8264182,-7.534985619
4848,48.48,649.9299199,-129.0465904,-6.866140703,650.1453205,-129.6583604,-7.537912049
4849,48.49,649.9297803,-128.8785351,-6.869019073,650.1454412,-129.4902982,-7.540837503
4850,48.5,649.9297179,-128.7104747,-6.871901537,650.1455618,-129.3222317,-7.543761979
4851,48.51,649.9297308,-128.5424092,-6.874788222,650.1456824,-129.1541608,-7.546685477
4852,48.52,649.9298173,-128.3743388,-6.877679201,650.1458029,-128.9860855,-7.549607994
4853,48.53,649.9299753,-128.2062635,-6.88057449,650.1459234,-128.8180059,-7.55252953
4854,48.54,649.9302031,-128.0381833,-6.883474057,650.1460439,-128.6499219,-7.555450082
4855,48.55,649.9304988,-127.8700982,-6.88637782,650.1461644,-128.4818336,-7.558369649
4856,48.56,649.9308605,-127.7020084,-6.889285658,650.1462848,-128.313741,-7.561288229
4857,48.57,649.9312863,-127.5339139,-6.892197411,650.1464052,-128.1456442,-7.564205821
4858,48.58,649.9317744,-127.3658146,-6.895112888,650.1465256,-127.977543,-7.567122422
4859,48.59,649.9323231,-127.1977108,-6.898031879,650.1466459,-127.8094377,-7.57003803
4860,48.6,649.9329304,-127.0296023,-6.900954147,650.1467662,-127.6413282,-7.572952644
4861,48.61,649.9335946,-126.8614892,-6.903879434,650.1468864,-127.4732144,-7.575866262
4862,48.62,649.9343139,-126.6933716,-6.906807455,650.1470067,-127.3050966,-7.578778882
4863,48.63,649.9350866,-126.5252496,-6.909737903,650.1471269,-127.1369745,-7.581690503
4864,48.64,649.935911,-126.3571231,-6.912670446,650.147247,-126.9688484,-7.584601122
4865,48.65,649.9367854,-126.1889922,-6.915604732,650.1473672,-126.8007181,-7.587510739
4866,48.66,649.9377082,-126.0208569,-6.918540392,650.1474873,-126.6325838,-7.590419351
4867,48.67,649.9386777,-125.8527172,-6.921477055,650.1476073,-126.4644453,-7.593326958
4868,48.68,649.9396922,-125.6845733,-6.924414355,650.1477274,-126.2963026,-7.596233559
4869,48.69,649.9407503,-125.516425,-6.927351938,650.1478474,-126.1281558,-7.599139151
4870,48.7,649.9418502,-125.3482726,-6.930289469,650.1479673,-125.9600049,-7.602043735
4871,48.71,649.9429905,-125.1801159,-6.933226629,650.1480873,-125.7918497,-7.604947308
4872,48.72,649.9441696,-125.011955,-6.936163122,650.1482072,-125.6236904,-7.607849869
4873,48.73,649.9453859,-124.84379,-6.939098667,650.148327,-125.455527,-7.610751418
4874,48.74,649.9466379,-124.6756208,-6.942032997,650.1484469,-125.2873593,-7.613651952
4875,48.75,649.947924,-124.5074476,-6.944965853,650.1485667,-125.1191875,-7.61655147
4876,48.76,649.9492428,-124.3392702,-6.947896992,650.1486864,-124.9510115,-7.619449971
4877,48.77,649.9505926,-124.1710889,-6.950826182,650.1488062,-124.7828313,-7.622347454
4878,48.78,649.9519721,-124.0029035,-6.953753212,650.1489259,-124.6146469,-7.625243917
4879,48.79,649.9533796,-123.8347142,-6.956677891,650.1490455,-124.4464582,-7.628139359
4880,48.8,649.9548138,-123.6665209,-6.959600047,650.1491651,-124.2782654,-7.631033778
4881,48.81,649.9562732,-123.4983236,-6.962519521,650.1492847,-124.1100684,-7.633927174
4882,48.82,649.9577563,-123.3301225,-6.965436175,650.1494043,-123.9418672,-7.636819545
4883,48.83,649.9592618,-123.1619175,-6.968349893,650.1495238,-123.7736617,-7.639710889
4884,48.84,649.9607882,-122.9937086,-6.97126058,650.1496433,-123.605452,-7.642601206
4885,48.85,649.9623343,-122.8254959,-6.974168168,650.1497628,-123.4372381,-7.645490493
4886,48.86,649.9638988,-122.6572794,-6.977072607,650.1498822,-123.26902,-7.648378749
4887,48.87,649.9654804,-122.4890591,-6.979973866,650.1500016,-123.1007978,-7.651265972
4888,48.88,649.9670779,-122.3208351,-6.982871933,650.150121,-122.9325713,-7.654152161
4889,48.89,649.9686901,-122.1526073,-6.985766816,650.1502403,-122.7643408,-7.657037313
4890,48.9,649.970316,-121.9843759,-6.98865854,650.1503596,-122.5961062,-7.659921426
4891,48.91,649.9719545,-121.8161407,-6.991547149,650.1504788,-122.4278674,-7.6628045
4892,48.92,649.9736044,-121.647902,-6.994432701,650.150598,-122.2596247,-7.665686532
4893,48.93,649.9752649,-121.4796596,-6.997315264,650.1507172,-122.0913779,-7.668567519
4894,48.94,649.9769349,-121.3114136,-7.000194916,650.1508364,-121.9231271,-7.67144746
4895,48.95,649.9786136,-121.1431641,-7.003071741,650.1509555,-121.7548724,-7.674326353
4896,48.96,649.9803,-120.974911,-7.005945827,650.1510746,-121.5866139,-7.677204195
4897,48.97,649.9819934,-120.8066545,-7.008817269,650.1511936,-121.4183515,-7.680080985
4898,48.98,649.9836928,-120.6383945,-7.011686174,650.1513126,-121.2500853,-7.682956719
4899,48.99,649.9853977,-120.470131,-7.014552656,650.1514316,-121.0818154,-7.685831396
4900,49,649.9871071,-120.3018641,-7.017416839,650.1515505,-120.9135418,-7.688705013
4901,49.01,649.9888204,-120.1335938,-7.020278852,650.1516694,-120.7452646,-7.691577569
4902,49.02,649.990537,-119.9653201,-7.023138827,650.1517883,-120.5769838,-7.694449059
4903,49.03,649.9922562,-119.7970431,-7.025996898,650.1519071,-120.4086995,-7.697319483
4904,49.04,649.9939775,-119.6287628,-7.028853197,650.1520259,-120.2404118,-7.700188838
4905,49.05,649.9957002,-119.4604793,-7.031707853,650.1521447,-120.0721207,-7.703057121
4906,49.06,649.9974238,-119.2921925,-7.034560989,650.1522634,-119.9038263,-7.70592433
4907,49.07,649.999148,-119.1239025,-7.037412723,650.1523821,-119.7355285,-7.708790463
4908,49.08,650.0008721,-118.9556093,-7.04026317,650.1525007,-119.5672276,-7.711655517
4909,49.09,650.0025959,-118.787313,-7.043112437,650.1526193,-119.3989235,-7.714519489
4910,49.1,650.0043188,-118.6190135,-7.045960629,650.1527379,-119.2306163,-7.717382378
4911,49.11,650.0060406,-118.450711,-7.048807844,650.1528564,-119.0623061,-7.720244182
4912,49.12,650.0077609,-118.2824055,-7.051654174,650.1529749,-118.8939929,-7.723104896
4913,49.13,650.0094794,-118.1140969,-7.054499706,650.1530934,-118.7256767,-7.725964521
4914,49.14,650.0111958,-117.9457853,-7.057344518,650.1532118,-118.5573577,-7.728823052
4915,49.15,650.0129099,-117.7774708,-7.060188683,650.1533302,-118.3890359,-7.731680488
4916,49.16,650.0146213,-117.6091534,-7.063032262,650.1534486,-118.2207113,-7.734536826
4917,49.17,650.0163299,-117.4408331,-7.065875312,650.1535669,-118.052384,-7.737392064
4918,49.18,650.0180354,-117.27251,-7.068717877,650.1536851,-117.884054,-7.7402462
4919,49.19,650.0197376,-117.1041841,-7.071559999,650.1538034,-117.7157214,-7.743099232
4920,49.2,650.0214362,-116.9358554,-7.074401709,650.1539216,-117.5473863,-7.745951157
4921,49.21,650.0231312,-116.767524,-7.07724303,650.1540397,-117.3790486,-7.748801973
4922,49.22,650.0248223,-116.5991898,-7.080083981,650.1541579,-117.2107084,-7.751651679
4923,49.23,650.0265093,-116.430853,-7.082924571,650.154276,-117.0423658,-7.754500272
4924,49.24,650.028192,-116.2625136,-7.085764803,650.154394,-116.8740208,-7.757347751
4925,49.25,650.0298703,-116.0941716,-7.088604674,650.154512,-116.7056735,-7.760194112
4926,49.26,650.0315439,-115.925827,-7.091444176,650.15463,-116.5373237,-7.763039355
4927,49.27,650.0332127,-115.7574799,-7.094283294,650.1547479,-116.3689717,-7.765883477
4928,49.28,650.0348766,-115.5891303,-7.097122007,650.1548658,-116.2006174,-7.768726477
4929,49.29,650.0365354,-115.4207783,-7.09996029,650.1549837,-116.0322609,-7.771568352
4930,49.3,650.0381889,-115.2524239,-7.102798111,650.1551015,-115.8639021,-7.774409101
4931,49.31,650.039837,-115.0840671,-7.105635435,650.1552193,-115.6955412,-7.777248722
4932,49.32,650.0414796,-114.9157079,-7.108472223,650.155337,-115.5271781,-7.780087213
4933,49.33,650.0431165,-114.7473465,-7.111308431,650.1554547,-115.3588128,-7.782924572
4934,49.34,650.0447476,-114.5789828,-7.114144016,650.1555724,-115.1904455,-7.785760797
4935,49.35,650.0463727,-114.4106169,-7.116978929,650.15569,-115.022076,-7.788595888
4936,49.36,650.0479918,-114.2422488,-7.119813118,650.1558076,-114.8537045,-7.791429841
4937,49.37,650.0496046,-114.0738785,-7.122646532,650.1559251,-114.685331,-7.794262655
4938,49.38,650.0512112,-113.9055062,-7.125479121,650.1560426,-114.5169554,-7.797094329
4939,49.39,650.0528112,-113.7371317,-7.12831083,650.1561601,-114.3485778,-7.79992486
4940,49.4,650.0544047,-113.5687552,-7.131141608,650.1562775,-114.1801983,-7.802754247
4941,49.41,650.0559914,-113.4003768,-7.133971403,650.1563949,-114.0118168,-7.805582488
4942,49.42,650.0575713,-113.2319963,-7.136800163,650.1565122,-113.8434333,-7.808409582
4943,49.43,650.0591442,-113.063614,-7.13962784,650.1566295,-113.675048,-7.811235526
4944,49.44,650.0607101,-112.8952297,-7.142454387,650.1567468,-113.5066607,-7.81406032
4945,49.45,650.0622688,-112.7268436,-7.14527976,650.156864,-113.3382716,-7.81688396
4946,49.46,650.0638201,-112.5584557,-7.148103917,650.1569812,-113.1698807,-7.819706446
4947,49.47,650.065364,-112.390066,-7.150926819,650.1570984,-113.0014879,-7.822527775
4948,49.48,650.0669004,-112.2216746,-7.15374843,650.1572155,-112.8330934,-7.825347946
4949,49.49,650.0684291,-112.0532815,-7.156568716,650.1573325,-112.6646971,-7.828166956
4950,49.5,650.0699501,-111.8848867,-7.159387646,650.1574495,-112.4962991,-7.830984805
4951,49.51,650.0714633,-111.7164902,-7.162205194,650.1575665,-112.3278993,-7.83380149
4952,49.52,650.0729685,-111.5480922,-7.165021334,650.1576835,-112.1594979,-7.836617009
4953,49.53,650.0744658,-111.3796926,-7.167836045,650.1578004,-111.9910949,-7.839431361
4954,49.54,650.0759549,-111.2112915,-7.170649309,650.1579172,-111.8226902,-7.842244544
4955,49.55,650.0774358,-111.042889,-7.17346111,650.1580341,-111.6542839,-7.845056555
4956,49.56,650.0789084,-110.874485,-7.176271435,650.1581508,-111.4858761,-7.847867393
4957,49.57,650.0803727,-110.7060795,-7.179080274,650.1582676,-111.3174668,-7.850677055
4958,49.58,650.0818286,-110.5376727,-7.181887621,650.1583843,-111.149056,-7.853485541
4959,49.59,650.083276,-110.3692646,-7.18469347,650.1585009,-110.9806438,-7.856292847
4960,49.6,650.0847148,-110.2008552,-7.18749782,650.1586175,-110.8122301,-7.859098972
4961,49.61,650.086145,-110.0324445,-7.190300672,650.1587341,-110.6438151,-7.861903915
4962,49.62,650.0875665,-109.8640326,-7.193102027,650.1588507,-110.4753987,-7.864707672
4963,49.63,650.0889792,-109.6956195,-7.195901891,650.1589671,-110.3069811,-7.867510242
4964,49.64,650.0903832,-109.5272052,-7.198700271,650.1590836,-110.1385622,-7.870311624
4965,49.65,650.0917783,-109.3587899,-7.201497173,650.1592,-109.970142,-7.873111814
4966,49.66,650.0931646,-109.1903734,-7.204292608,650.1593164,-109.8017207,-7.875910811
4967,49.67,650.094542,-109.0219559,-7.207086586,650.1594327,-109.6332983,-7.878708612
4968,49.68,650.0959105,-108.8535374,-7.209879119,650.159549,-109.4648747,-7.881505217
4969,49.69,650.09727,-108.6851179,-7.212670219,650.1596652,-109.2964501,-7.884300622
4970,49.7,650.0986205,-108.5166975,-7.215459898,650.1597814,-109.1280245,-7.887094827
4971,49.71,650.099962,-108.3482762,-7.218248173,650.1598976,-108.959598,-7.889887827
4972,49.72,650.1012945,-108.1798541,-7.221035056,650.1600137,-108.7911705,-7.892679623
4973,49.73,650.1026179,-108.0114311,-7.223820564,650.1601297,-108.6227421,-7.895470211
4974,49.74,650.1039323,-107.8430073,-7.226604711,650.1602458,-108.4543128,-7.898259589
4975,49.75,650.1052376,-107.6745828,-7.229387513,650.1603617,-108.2858828,-7.901047756
4976,49.76,650.1065339,-107.5061575,-7.232168985,650.1604777,-108.117452,-7.90383471
4977,49.77,650.1078211,-107.3377316,-7.234949143,650.1605936,-107.9490205,-7.906620447
4978,49.78,650.1090991,-107.169305,-7.237728002,650.1607094,-107.7805883,-7.909404967
4979,49.79,650.1103681,-107.0008778,-7.240505577,650.1608252,-107.6121555,-7.912188267
4980,49.8,650.111628,-106.83245,-7.24328188,650.160941,-107.4437221,-7.914970346
4981,49.81,650.1128788,-106.6640217,-7.246056926,650.1610567,-107.2752881,-7.917751201
4982,49.82,650.1141204,-106.4955929,-7.248830728,650.1611724,-107.1068536,-7.920530829
4983,49.83,650.115353,-106.3271637,-7.251603297,650.1612881,-106.9384187,-7.92330923
4984,49.84,650.1165764,-106.158734,-7.254374646,650.1614037,-106.7699833,-7.926086401
4985,49.85,650.1177908,-105.9903039,-7.257144785,650.1615192,-106.6015476,-7.928862341
4986,49.86,650.118996,-105.8218734,-7.259913724,650.1616347,-106.4331115,-7.931637046
4987,49.87,650.1201922,-105.6534427,-7.262681474,650.1617502,-106.2646751,-7.934410515
4988,49.88,650.1213792,-105.4850116,-7.265448041,650.1618656,-106.0962384,-7.937182747
4989,49.89,650.1225572,-105.3165803,-7.268213436,650.161981,-105.9278015,-7.939953738
4990,49.9,650.1237261,-105.1481488,-7.270977664,650.1620963,-105.7593644,-7.942723488
4991,49.91,650.1248859,-104.9797171,-7.273740732,650.1622116,-105.5909271,-7.945491994
4992,49.92,650.1260367,-104.8112852,-7.276502646,650.1623268,-105.4224898,-7.948259254
4993,49.93,650.1271785,-104.6428533,-7.279263408,650.162442,-105.2540523,-7.951025266
4994,49.94,650.1283112,-104.4744212,-7.282023021,650.1625572,-105.0856148,-7.953790029
4995,49.95,650.1294349,-104.3059891,-7.284781485,650.1626723,-104.9171773,-7.956553541
4996,49.96,650.1305496,-104.1375569,-7.287538799,650.1627873,-104.7487397,-7.959315801
4997,49.97,650.1316554,-103.9691248,-7.290294962,650.1629024,-104.5803022,-7.962076806
4998,49.98,650.1327521,-103.8006926,-7.293049971,650.1630173,-104.4118646,-7.964836555
4999,49.99,650.1338399,-103.6322604,-7.295803822,650.1631323,-104.2434271,-7.967595046
5000,50,650.1349187,-103.4638282,-7.298556512,650.1632471,-104.0749897,-7.970352278
5001,50.01,650.1359886,-103.2953962,-7.301308036,650.163362,-103.9065523,-7.973108248
5002,50.02,650.1370496,-103.1269642,-7.30405839,650.1634768,-103.7381151,-7.975862957
5003,50.03,650.1381017,-102.9585323,-7.306807569,650.1635915,-103.5696779,-7.9786164
5004,50.04,650.1391449,-102.7901006,-7.309555566,650.1637062,-103.4012409,-7.981368578
5005,50.05,650.1401793,-102.621669,-7.312302375,650.1638209,-103.2328041,-7.984119488
5006,50.06,650.1412048,-102.4532376,-7.315047989,650.1639355,-103.0643675,-7.986869129
5007,50.07,650.1422215,-102.2848064,-7.317792399,650.1640501,-102.8959311,-7.989617498
5008,50.08,650.1432293,-102.1163754,-7.320535598,650.1641646,-102.7274949,-7.992364595
5009,50.09,650.1442284,-101.9479447,-7.323277578,650.1642791,-102.5590589,-7.995110417
5010,50.1,650.1452187,-101.7795142,-7.32601833,650.1643935,-102.3906232,-7.997854963
5011,50.11,650.1462003,-101.611084,-7.328757845,650.1645079,-102.2221878,-8.000598231
5012,50.12,650.1471731,-101.4426542,-7.331496117,650.1646222,-102.0537528,-8.00334022
5013,50.13,650.1481371,-101.2742247,-7.334233135,650.1647365,-101.885318,-8.006080928
5014,50.14,650.1490925,-101.1057955,-7.336968893,650.1648507,-101.7168836,-8.008820353
5015,50.15,650.1500393,-100.9373668,-7.339703382,650.1649649,-101.5484496,-8.011558493
5016,50.16,650.1509774,-100.7689384,-7.342436594,650.1650791,-101.380016,-8.014295347
5017,50.17,650.1519068,-100.6005105,-7.345168521,650.1651932,-101.2115829,-8.017030913
5018,50.18,650.1528277,-100.432083,-7.347899157,650.1653073,-101.0431501,-8.01976519
5019,50.19,650.15374,-100.2636561,-7.350628495,650.1654213,-100.8747179,-8.022498175
5020,50.2,650.1546438,-100.0952296,-7.353356526,650.1655352,-100.7062861,-8.025229868
5021,50.21,650.1555391,-99.92680361,-7.356083247,650.1656491,-100.5378548,-8.027960266
5022,50.22,650.1564259,-99.75837819,-7.358808649,650.165763,-100.3694241,-8.030689367
5023,50.23,650.1573043,-99.58995334,-7.361532728,650.1658768,-100.2009939,-8.033417171
5024,50.24,650.1581742,-99.42152908,-7.364255478,650.1659906,-100.0325643,-8.036143675
5025,50.25,650.1590358,-99.25310543,-7.366976895,650.1661044,-99.86413527,-8.038868877
5026,50.26,650.1598889,-99.08468242,-7.369696974,650.166218,-99.69570689,-8.041592777
5027,50.27,650.1607338,-98.91626006,-7.372415711,650.1663317,-99.52727914,-8.044315371
5028,50.28,650.1615704,-98.74783839,-7.375133102,650.1664453,-99.35885207,-8.04703666
5029,50.29,650.1623987,-98.57941742,-7.377849144,650.1665588,-99.19042569,-8.04975664
5030,50.3,650.1632188,-98.41099717,-7.380563835,650.1666723,-99.02200002,-8.05247531
5031,50.31,650.1640307,-98.24257768,-7.383277172,650.1667857,-98.85357508,-8.055192669
5032,50.32,650.1648345,-98.07415895,-7.385989151,650.1668991,-98.6851509,-8.057908715
5033,50.33,650.1656301,-97.90574101,-7.388699772,650.1670125,-98.5167275,-8.060623446
5034,50.34,650.1664177,-97.7373239,-7.391409031,650.1671258,-98.3483049,-8.063336861
5035,50.35,650.1671972,-97.56890761,-7.394116928,650.1672391,-98.17988312,-8.066048957
5036,50.36,650.1679687,-97.40049219,-7.396823461,650.1673523,-98.0114622,-8.068759733
5037,50.37,650.1687322,-97.23207765,-7.399528628,650.1674654,-97.84304214,-8.071469188
5038,50.38,650.1694878,-97.06366401,-7.40223243,650.1675785,-97.67462297,-8.07417732
5039,50.39,650.1702355,-96.8952513,-7.404934865,650.1676916,-97.50620472,-8.076884126
5040,50.4,650.1709753,-96.72683954,-7.407635934,650.1678046,-97.33778741,-8.079589607
5041,50.41,650.1717073,-96.55842875,-7.410335635,650.1679176,-97.16937106,-8.082293758
5042,50.42,650.1724316,-96.39001895,-7.413033968,650.1680305,-97.00095569,-8.08499658
5043,50.43,650.1731481,-96.22161016,-7.415730935,650.1681434,-96.83254132,-8.087698071
5044,50.44,650.1738569,-96.05320242,-7.418426535,650.1682562,-96.66412798,-8.090398228
5045,50.45,650.1745581,-95.88479573,-7.42112077,650.168369,-96.49571569,-8.09309705
5046,50.46,650.1752516,-95.71639012,-7.423813639,650.1684817,-96.32730448,-8.095794535
5047,50.47,650.1759376,-95.54798561,-7.426505143,650.1685944,-96.15889436,-8.098490682
5048,50.48,650.176616,-95.37958223,-7.429195284,650.168707,-95.99048536,-8.101185489
5049,50.49,650.1772869,-95.21118,-7.431884061,650.1688196,-95.8220775,-8.103878955
5050,50.5,650.1779504,-95.04277893,-7.434571476,650.1689321,-95.65367081,-8.106571077
5051,50.51,650.1786065,-94.87437906,-7.43725753,650.1690446,-95.48526529,-8.109261854
5052,50.52,650.1792552,-94.7059804,-7.439942224,650.169157,-95.31686099,-8.111951284
5053,50.53,650.1798966,-94.53758297,-7.442625558,650.1692694,-95.14845792,-8.114639366
5054,50.54,650.1805307,-94.36918679,-7.445307532,650.1693817,-94.9800561,-8.117326098
5055,50.55,650.1811576,-94.2007919,-7.447988149,650.169494,-94.81165556,-8.120011479
5056,50.56,650.1817772,-94.0323983,-7.450667408,650.1696062,-94.64325631,-8.122695506
5057,50.57,650.1823897,-93.86400602,-7.453345309,650.1697184,-94.47485839,-8.125378178
5058,50.58,650.1829951,-93.69561509,-7.456021854,650.1698305,-94.30646181,-8.128059494
5059,50.59,650.1835934,-93.52722552,-7.458697042,650.1699426,-94.13806659,-8.130739451
5060,50.6,650.1841847,-93.35883734,-7.461370874,650.1700546,-93.96967276,-8.133418048
5061,50.61,650.184769,-93.19045056,-7.464043349,650.1701666,-93.80128033,-8.136095284
5062,50.62,650.1853463,-93.02206521,-7.466714467,650.1702786,-93.63288934,-8.138771157
5063,50.63,650.1859167,-92.85368131,-7.469384229,650.1703904,-93.4644998,-8.141445664
5064,50.64,650.1864803,-92.68529888,-7.472052633,650.1705023,-93.29611173,-8.144118805
5065,50.65,650.1870371,-92.51691795,-7.47471968,650.1706141,-93.12772516,-8.146790578
5066,50.66,650.1875871,-92.34853853,-7.477385367,650.1707258,-92.9593401,-8.149460981
5067,50.67,650.1881304,-92.18016065,-7.480049694,650.1708375,-92.79095659,-8.152130013
5068,50.68,650.1886669,-92.01178432,-7.482712661,650.1709491,-92.62257463,-8.154797671
5069,50.69,650.1891969,-91.84340957,-7.485374265,650.1710607,-92.45419426,-8.157463955
5070,50.7,650.1897202,-91.67503642,-7.488034506,650.1711722,-92.28581549,-8.160128862
5071,50.71,650.190237,-91.50666489,-7.490693381,650.1712837,-92.11743834,-8.162792392
5072,50.72,650.1907473,-91.338295,-7.49335089,650.1713951,-91.94906284,-8.165454541
5073,50.73,650.1912512,-91.16992678,-7.49600703,650.1715065,-91.780689,-8.16811531
5074,50.74,650.1917486,-91.00156024,-7.498661799,650.1716178,-91.61231686,-8.170774695
5075,50.75,650.1922396,-90.83319541,-7.501315195,650.1717291,-91.44394642,-8.173432696
5076,50.76,650.1927243,-90.6648323,-7.503967217,650.1718403,-91.27557771,-8.176089311
5077,50.77,650.1932027,-90.49647094,-7.506617861,650.1719515,-91.10721075,-8.178744538
5078,50.78,650.1936748,-90.32811135,-7.509267126,650.1720626,-90.93884556,-8.181398376
5079,50.79,650.1941408,-90.15975355,-7.511915009,650.1721737,-90.77048216,-8.184050823
5080,50.8,650.1946006,-89.99139756,-7.514561508,650.1722847,-90.60212057,-8.186701877
