,traj_tx,traj_ty,traj_tz
2901,690.7010203,-208.1649754,-5.696113729
2902,690.5587576,-208.0776573,-5.699601266
2903,690.4166651,-207.9900588,-5.703088559
2904,690.2747433,-207.9021801,-5.706575608
2905,690.1329929,-207.8140215,-5.710062413
2906,689.9914143,-207.7255835,-5.713548973
2907,689.8500082,-207.6368662,-5.717035286
2908,689.7087751,-207.5478699,-5.720521353
2909,689.5677156,-207.4585951,-5.724007172
2910,689.4268303,-207.3690419,-5.727492743
2911,689.2861197,-207.2792107,-5.730978065
2912,689.1455845,-207.1891018,-5.734463137
2913,689.0052254,-207.0987156,-5.737947951
2914,688.8650451,-207.0080538,-5.741432455
2915,688.7250446,-206.917117,-5.74491664
2916,688.5852243,-206.8259054,-5.748400506
2917,688.4455849,-206.7344194,-5.751884052
2918,688.3061268,-206.6426593,-5.755367277
2919,688.1668507,-206.5506253,-5.75885018
2920,688.0277571,-206.4583179,-5.76233276
2921,687.8888466,-206.3657374,-5.765815017
2922,687.7501194,-206.2728837,-5.769296951
2923,687.611574,-206.179756,-5.772778559
2924,687.4732107,-206.0863545,-5.776259843
2925,687.3350298,-205.9926794,-5.779740801
2926,687.197032,-205.8987312,-5.783221432
2927,687.0592178,-205.8045103,-5.786701736
2928,686.9215875,-205.7100171,-5.790181712
2929,686.7841418,-205.6152519,-5.793661359
2930,686.6468812,-205.5202152,-5.797140677
2931,686.5098061,-205.4249074,-5.800619665
2932,686.372917,-205.3293288,-5.804098323
2933,686.2362146,-205.2334798,-5.807576649
2934,686.0996992,-205.1373608,-5.811054644
2935,685.9633714,-205.0409723,-5.814532306
2936,685.8272318,-204.9443145,-5.818009635
2937,685.6912807,-204.847388,-5.82148663
2938,685.5555187,-204.750193,-5.82496329
2939,685.4199464,-204.65273,-5.828439615
2940,685.2845642,-204.5549993,-5.831915605
2941,685.1493726,-204.4570014,-5.835391257
2942,685.0143722,-204.3587367,-5.838866573
2943,684.8795635,-204.2602055,-5.84234155
2944,684.7449469,-204.1614082,-5.845816189
2945,684.610523,-204.0623453,-5.849290488
2946,684.4762923,-203.963017,-5.852764448
2947,684.3422553,-203.8634238,-5.856238067
2948,684.2084125,-203.7635662,-5.859711345
2949,684.0747645,-203.6634444,-5.863184281
2950,683.9413116,-203.5630588,-5.866656874
2951,683.8080545,-203.4624099,-5.870129125
2952,683.6749936,-203.3614981,-5.873601031
2953,683.5421295,-203.2603237,-5.877072593
2954,683.4094626,-203.1588871,-5.88054381
2955,683.2769936,-203.0571887,-5.884014681
2956,683.1447227,-202.9552289,-5.887485206
2957,683.0126507,-202.8530082,-5.890955384
2958,682.880778,-202.7505267,-5.894425214
2959,682.7491051,-202.6477851,-5.897894695
2960,682.6176325,-202.5447836,-5.901363828
2961,682.4863608,-202.4415226,-5.904832611
2962,682.3552904,-202.3380026,-5.908301044
2963,682.2244219,-202.2342239,-5.911769126
2964,682.0937557,-202.1301869,-5.915236856
2965,681.9632924,-202.025892,-5.918704234
2966,681.8330324,-201.9213396,-5.922171258
2967,681.7029764,-201.8165301,-5.92563793
2968,681.5731248,-201.7114638,-5.929104247
2969,681.4434781,-201.6061412,-5.932570209
2970,681.3140369,-201.5005627,-5.936035815
2971,681.1848016,-201.3947285,-5.939501065
2972,681.0557727,-201.2886392,-5.942965958
2973,680.9269509,-201.1822951,-5.946430494
2974,680.7983365,-201.0756966,-5.949894671
2975,680.6699301,-200.9688441,-5.953358488
2976,680.5417323,-200.861738,-5.956821946
2977,680.4137434,-200.7543786,-5.960285044
2978,680.2859642,-200.6467664,-5.96374778
2979,680.1583949,-200.5389017,-5.967210154
2980,680.0310363,-200.430785,-5.970672165
2981,679.9038887,-200.3224166,-5.974133813
2982,679.7769528,-200.213797,-5.977595096
2983,679.650229,-200.1049264,-5.981056015
2984,679.5237178,-199.9958053,-5.984516568
2985,679.3974197,-199.8864342,-5.987976754
2986,679.2713354,-199.7768133,-5.991436573
2987,679.1454652,-199.6669431,-5.994896023
2988,679.0198098,-199.5568239,-5.998355105
2989,678.8943695,-199.4464562,-6.001813817
2990,678.7691451,-199.3358404,-6.005272159
2991,678.6441368,-199.2249768,-6.008730129
2992,678.5193454,-199.1138659,-6.012187727
2993,678.3947713,-199.0025079,-6.015644952
2994,678.270415,-198.8909034,-6.019101803
2995,678.1462771,-198.7790527,-6.02255828
2996,678.0223581,-198.6669563,-6.026014378
2997,677.8986602,-198.5546161,-6.02947005
2998,677.7751847,-198.4420331,-6.032925279
2999,677.6519319,-198.3292077,-6.036380063
3000,677.5289024,-198.2161402,-6.039834402
3001,677.4060967,-198.1028311,-6.043288294
3002,677.2835153,-197.9892809,-6.04674174
3003,677.1611587,-197.8754898,-6.050194738
3004,677.0390275,-197.7614583,-6.053647287
3005,676.9171219,-197.6471867,-6.057099387
3006,676.7954409,-197.5326739,-6.060551037
3007,676.6739843,-197.4179199,-6.064002236
3008,676.5527525,-197.302925,-6.067452983
3009,676.431746,-197.1876897,-6.070903278
3010,676.3109652,-197.0722146,-6.07435312
3011,676.1904106,-196.9565,-6.077802508
3012,676.0700826,-196.8405465,-6.081251441
3013,675.9499816,-196.7243546,-6.084699919
3014,675.8301082,-196.6079246,-6.088147941
3015,675.7104626,-196.4912572,-6.091595505
3016,675.5910454,-196.3743526,-6.095042613
3017,675.4718571,-196.2572115,-6.098489262
3018,675.352898,-196.1398343,-6.101935452
3019,675.2341685,-196.0222214,-6.105381182
3020,675.1156693,-195.9043734,-6.108826451
3021,674.9974006,-195.7862907,-6.112271259
3022,674.8793629,-195.6679737,-6.115715605
3023,674.7615567,-195.549423,-6.119159488
3024,674.6439825,-195.430639,-6.122602907
3025,674.5266405,-195.3116222,-6.126045862
3026,674.4095314,-195.1923731,-6.129488352
3027,674.2926555,-195.0728921,-6.132930376
3028,674.1760133,-194.9531797,-6.136371933
3029,674.0596053,-194.8332363,-6.139813023
3030,673.9434318,-194.7130625,-6.143253644
3031,673.8274933,-194.5926588,-6.146693797
3032,673.7117903,-194.4720255,-6.15013348
3033,673.5963231,-194.3511632,-6.153572693
3034,673.4810923,-194.2300723,-6.157011435
3035,673.3660983,-194.1087533,-6.160449704
3036,673.2513416,-193.9872066,-6.163887502
3037,673.1368225,-193.8654329,-6.167324826
3038,673.0225415,-193.7434324,-6.170761676
3039,672.9084991,-193.6212057,-6.174198051
3040,672.7946957,-193.4987532,-6.177633951
3041,672.6811317,-193.3760755,-6.181069375
3042,672.5678076,-193.2531729,-6.184504321
3043,672.4547239,-193.130046,-6.18793879
3044,672.3418809,-193.0066953,-6.191372781
3045,672.2292792,-192.8831211,-6.194806293
3046,672.1169191,-192.759324,-6.198239324
3047,672.0048012,-192.6353045,-6.201671875
3048,671.8929258,-192.5110629,-6.205103945
3049,671.7812934,-192.3865999,-6.208535532
3050,671.6699045,-192.2619158,-6.211966637
3051,671.5587594,-192.1370111,-6.215397258
3052,671.4478587,-192.0118863,-6.218827394
3053,671.3372028,-191.8865419,-6.222257046
3054,671.2267921,-191.7609783,-6.225686211
3055,671.1166271,-191.635196,-6.22911489
3056,671.0067082,-191.5091955,-6.232543081
3057,670.8970359,-191.3829773,-6.235970784
3058,670.7876107,-191.2565418,-6.239397998
3059,670.6784328,-191.1298894,-6.242824722
3060,670.5695029,-191.0030208,-6.246250955
3061,670.4608214,-190.8759363,-6.249676697
3062,670.3523887,-190.7486363,-6.253101947
3063,670.2442052,-190.6211215,-6.256526703
3064,670.1362715,-190.4933922,-6.259950965
3065,670.0285879,-190.365449,-6.263374733
3066,669.9211549,-190.2372922,-6.266798005
3067,669.8139729,-190.1089225,-6.270220781
3068,669.7070425,-189.9803402,-6.273643059
3069,669.600364,-189.8515458,-6.277064839
3070,669.493938,-189.7225398,-6.28048612
3071,669.3877647,-189.5933227,-6.283906901
3072,669.2818448,-189.4638949,-6.287327182
3073,669.1761787,-189.334257,-6.29074696
3074,669.0707668,-189.2044093,-6.294166236
3075,668.9656095,-189.0743525,-6.297585008
3076,668.8607074,-188.9440869,-6.301003276
3077,668.7560608,-188.813613,-6.304421039
3078,668.6516702,-188.6829313,-6.307838295
3079,668.5475362,-188.5520423,-6.311255043
3080,668.4436604,-188.4209482,-6.314671239
3081,668.3400439,-188.2896502,-6.31808686
3082,668.2366873,-188.1581489,-6.321501905
3083,668.1335909,-188.0264448,-6.324916373
3084,668.0307552,-187.8945383,-6.328330264
3085,667.9281806,-187.7624299,-6.331743576
3086,667.8258676,-187.6301202,-6.335156309
3087,667.7238165,-187.4976095,-6.338568461
3088,667.6220279,-187.3648984,-6.341980032
3089,667.5205008,-187.2319856,-6.345391021
3090,667.4192349,-187.0988709,-6.348801427
3091,667.3182306,-186.9655548,-6.35221125
3092,667.2174883,-186.8320379,-6.355620488
3093,667.1170083,-186.6983206,-6.35902914
3094,667.0167909,-186.5644035,-6.362437206
3095,666.9168367,-186.4302872,-6.365844686
3096,666.8171458,-186.2959722,-6.369251577
3097,666.7177187,-186.1614591,-6.37265788
3098,666.6185558,-186.0267483,-6.376063593
3099,666.5196573,-185.8918405,-6.379468716
3100,666.4210237,-185.7567362,-6.382873248
3101,666.3226554,-185.6214358,-6.386277188
3102,666.2245526,-185.4859401,-6.389680535
3103,666.1267157,-185.3502494,-6.393083288
3104,666.0291451,-185.2143643,-6.396485447
3105,665.9318413,-185.0782855,-6.39988701
3106,665.8348044,-184.9420134,-6.403287978
3107,665.738035,-184.8055485,-6.406688348
3108,665.6415333,-184.6688914,-6.410088121
3109,665.5452997,-184.5320427,-6.413487295
3110,665.4493346,-184.3950029,-6.416885869
3111,665.3536383,-184.2577725,-6.420283843
3112,665.2582113,-184.1203521,-6.423681217
3113,665.1630538,-183.9827422,-6.427077988
3114,665.0681662,-183.8449434,-6.430474156
3115,664.973549,-183.7069562,-6.433869721
3116,664.8792024,-183.5687811,-6.437264682
3117,664.7851268,-183.4304186,-6.440659037
3118,664.6913226,-183.2918694,-6.444052786
3119,664.5977902,-183.153134,-6.447445929
3120,664.5045298,-183.0142129,-6.450838464
3121,664.411542,-182.8751066,-6.454230391
3122,664.3188269,-182.7358157,-6.457621708
3123,664.2263851,-182.5963407,-6.461012416
3124,664.1342168,-182.4566821,-6.464402513
3125,664.0423225,-182.3168406,-6.467791998
3126,663.9507024,-182.1768167,-6.471180871
3127,663.859357,-182.0366108,-6.47456913
3128,663.7682866,-181.8962235,-6.477956776
3129,663.6774916,-181.7556554,-6.481343806
3130,663.5869723,-181.6149071,-6.484730221
3131,663.4967291,-181.4739789,-6.48811602
3132,663.4067624,-181.3328716,-6.491501201
3133,663.3170726,-181.1915856,-6.494885764
3134,663.2276599,-181.0501215,-6.498269708
3135,663.1385248,-180.9084798,-6.501653032
3136,663.0496676,-180.766661,-6.505035736
3137,662.9610888,-180.6246658,-6.508417818
3138,662.8727885,-180.4824946,-6.511799277
3139,662.7847673,-180.340148,-6.515180114
3140,662.6970255,-180.1976265,-6.518560327
3141,662.6095635,-180.0549307,-6.521939914
3142,662.5223816,-179.9120611,-6.525318876
3143,662.4354801,-179.7690183,-6.528697211
3144,662.3488596,-179.6258027,-6.532074919
3145,662.2625202,-179.4824151,-6.535451998
3146,662.1764624,-179.3388558,-6.538828448
3147,662.0906866,-179.1951254,-6.542204268
3148,662.0051931,-179.0512245,-6.545579456
3149,661.9199823,-178.9071537,-6.548954013
3150,661.8350546,-178.7629134,-6.552327936
3151,661.7504103,-178.6185042,-6.555701226
3152,661.6660498,-178.4739267,-6.559073881
3153,661.5819734,-178.3291814,-6.562445899
3154,661.4981816,-178.1842689,-6.565817282
3155,661.4146747,-178.0391896,-6.569188026
3156,661.331453,-177.8939442,-6.572558132
3157,661.248517,-177.7485332,-6.575927598
3158,661.165867,-177.6029572,-6.579296424
3159,661.0835034,-177.4572166,-6.582664607
3160,661.0014265,-177.3113121,-6.586032149
3161,660.9196368,-177.1652442,-6.589399046
3162,660.8381345,-177.0190134,-6.592765298
3163,660.7569211,-176.8726221,-6.596130863
3164,660.6759975,-176.7260719,-6.599495716
3165,660.5953641,-176.5793634,-6.602859856
3166,660.5150211,-176.4324971,-6.606223283
3167,660.434969,-176.2854735,-6.609585995
3168,660.3552081,-176.1382932,-6.612947991
3169,660.2757387,-175.9909567,-6.61630927
3170,660.1965612,-175.8434647,-6.619669833
3171,660.117676,-175.6958177,-6.623029677
3172,660.0390823,-175.5480142,-6.626388801
3173,659.9607799,-175.400054,-6.629747205
3174,659.8827692,-175.2519377,-6.633104889
3175,659.8050503,-175.1036659,-6.63646185
3176,659.7276235,-174.9552391,-6.639818088
3177,659.6504891,-174.806658,-6.643173602
3178,659.5736475,-174.6579232,-6.646528392
3179,659.4970987,-174.5090352,-6.649882456
3180,659.4208432,-174.3599947,-6.653235794
3181,659.3448811,-174.2108022,-6.656588404
3182,659.2692128,-174.0614584,-6.659940286
3183,659.1938385,-173.9119639,-6.663291438
3184,659.1187585,-173.7623191,-6.666641861
3185,659.043973,-173.6125249,-6.669991553
3186,658.9694824,-173.4625817,-6.673340513
3187,658.8952869,-173.3124901,-6.67668874
3188,658.8213867,-173.1622508,-6.680036234
3189,658.7477821,-173.0118643,-6.683382993
3190,658.6744735,-172.8613313,-6.686729016
3191,658.601461,-172.7106523,-6.690074303
3192,658.528745,-172.559828,-6.693418853
3193,658.4563257,-172.4088588,-6.696762665
3194,658.3842034,-172.2577456,-6.700105738
3195,658.3123783,-172.1064887,-6.70344807
3196,658.2408507,-171.9550889,-6.706789662
3197,658.1696209,-171.8035467,-6.710130513
3198,658.0986892,-171.6518628,-6.713470621
3199,658.0280558,-171.5000377,-6.716809985
3200,657.9577211,-171.348072,-6.720148606
3201,657.8876851,-171.1959663,-6.723486481
3202,657.8179484,-171.0437212,-6.72682361
3203,657.748511,-170.8913374,-6.730159992
3204,657.6793733,-170.7388153,-6.733495627
3205,657.6105355,-170.5861557,-6.736830512
3206,657.541998,-170.4333591,-6.740164649
3207,657.4737609,-170.280426,-6.743498035
3208,657.4058246,-170.1273572,-6.74683067
3209,657.3381894,-169.9741532,-6.750162553
3210,657.2708554,-169.8208146,-6.753493683
3211,657.203823,-169.6673419,-6.756824059
3212,657.1370924,-169.5137359,-6.760153681
3213,657.0706639,-169.359997,-6.763482547
3214,657.0045378,-169.2061259,-6.766810657
3215,656.9387144,-169.0521232,-6.770138009
3216,656.8731939,-168.8979895,-6.773464603
3217,656.8079765,-168.7437254,-6.776790439
3218,656.7430626,-168.5893314,-6.780115514
3219,656.6784525,-168.4348082,-6.783439829
3220,656.6141463,-168.2801563,-6.786763382
3221,656.5501444,-168.1253765,-6.790086173
3222,656.4864471,-167.9704692,-6.7934082
3223,656.4230545,-167.815435,-6.796729463
3224,656.3599671,-167.6602746,-6.800049961
3225,656.297185,-167.5049886,-6.803369692
3226,656.2347085,-167.3495775,-6.806688657
3227,656.172538,-167.194042,-6.810006854
3228,656.1106735,-167.0383827,-6.813324282
3229,656.0491156,-166.8826001,-6.816640941
3230,655.9878643,-166.7266948,-6.819956828
3231,655.9269201,-166.5706675,-6.823271945
3232,655.8662831,-166.4145188,-6.826586288
3233,655.8059536,-166.2582492,-6.829899859
3234,655.7459319,-166.1018594,-6.833212655
3235,655.6862184,-165.9453499,-6.836524676
3236,655.6268131,-165.7887214,-6.83983592
3237,655.5677165,-165.6319744,-6.843146387
3238,655.5089287,-165.4751096,-6.846456077
3239,655.4504502,-165.3181275,-6.849764987
3240,655.3922811,-165.1610288,-6.853073117
3241,655.3344217,-165.0038141,-6.856380466
3242,655.2768722,-164.8464839,-6.859687033
3243,655.2196331,-164.6890389,-6.862992817
3244,655.1627044,-164.5314797,-6.866297816
3245,655.1060867,-164.3738069,-6.86960203
3246,655.0497807,-164.2160232,-6.872905413
3247,654.9937872,-164.0581301,-6.876207944
3248,654.9381063,-163.9001284,-6.879509623
3249,654.8827385,-163.7420185,-6.882810449
3250,654.8276838,-163.583801,-6.886110421
3251,654.7729425,-163.4254767,-6.889409538
3252,654.718515,-163.2670461,-6.892707798
3253,654.6644015,-163.1085098,-6.896005201
3254,654.6106021,-162.9498683,-6.899301747
3255,654.5571165,-162.7911202,-6.902597433
3256,654.5039444,-162.6322652,-6.905892259
3257,654.4510861,-162.4733038,-6.909186224
3258,654.3985417,-162.3142369,-6.912479327
3259,654.3463113,-162.1550649,-6.915771567
3260,654.2943952,-161.9957886,-6.919062944
3261,654.2427935,-161.8364086,-6.922353456
3262,654.1915064,-161.6769254,-6.925643102
3263,654.140534,-161.5173399,-6.928931882
3264,654.0898765,-161.3576525,-6.932219794
3265,654.0395341,-161.1978639,-6.935506838
3266,653.989507,-161.0379748,-6.938793013
3267,653.9397952,-160.8779859,-6.942078317
3268,653.890399,-160.7178976,-6.94536275
3269,653.8413186,-160.5577108,-6.948646311
3270,653.792554,-160.3974259,-6.951928999
3271,653.7441055,-160.2370437,-6.955210812
3272,653.6959733,-160.0765648,-6.958491751
3273,653.6481575,-159.9159899,-6.961771814
3274,653.6006582,-159.7553195,-6.965050999
3275,653.5534757,-159.5945544,-6.968329307
3276,653.5066102,-159.4336951,-6.971606735
3277,653.4600616,-159.2727423,-6.974883284
3278,653.4138304,-159.1116967,-6.978158952
3279,653.3679165,-158.9505588,-6.981433739
3280,653.3223202,-158.7893293,-6.984707643
3281,653.2770417,-158.6280089,-6.987980663
3282,653.232081,-158.4665982,-6.991252798
3283,653.1874385,-158.3050978,-6.994524048
3284,653.1431142,-158.1435083,-6.997794411
3285,653.0991083,-157.9818305,-7.001063887
3286,653.055421,-157.820065,-7.004332475
3287,653.0120524,-157.6582123,-7.007600173
3288,652.9690028,-157.4962731,-7.01086698
3289,652.9262722,-157.3342482,-7.014132897
3290,652.8838609,-157.172138,-7.017397921
3291,652.841769,-157.0099432,-7.020662052
3292,652.7999967,-156.8476646,-7.023925289
3293,652.7585441,-156.6853026,-7.027187631
3294,652.7174115,-156.5228581,-7.030449078
3295,652.676599,-156.3603315,-7.033709627
3296,652.6361067,-156.1977235,-7.036969278
3297,652.5959348,-156.0350348,-7.040228031
3298,652.5560835,-155.8722661,-7.043485884
3299,652.516553,-155.7094178,-7.046742837
3300,652.4773433,-155.5464907,-7.049998889
3301,652.4384548,-155.3834855,-7.053254038
3302,652.3998875,-155.2204027,-7.056508284
3303,652.3616417,-155.0572429,-7.059761627
3304,652.3237174,-154.8940069,-7.063014064
3305,652.2861149,-154.7306953,-7.066265596
3306,652.2488344,-154.5673086,-7.069516221
3307,652.2118759,-154.4038475,-7.072765938
3308,652.1752396,-154.2403128,-7.076014747
3309,652.1389258,-154.0767049,-7.079262647
3310,652.1029346,-153.9130245,-7.082509637
3311,652.0672662,-153.7492723,-7.085755715
3312,652.0319207,-153.5854489,-7.089000882
3313,651.9968982,-153.4215549,-7.092245136
3314,651.9621991,-153.257591,-7.095488476
3315,651.9278233,-153.0935578,-7.098730902
3316,651.8937712,-152.929456,-7.101972413
3317,651.8600428,-152.7652861,-7.105213007
3318,651.8266384,-152.6010488,-7.108452684
3319,651.793558,-152.4367447,-7.111691444
3320,651.760802,-152.2723745,-7.114929284
3321,651.7283703,-152.1079388,-7.118166206
3322,651.6962633,-151.9434382,-7.121402207
3323,651.664481,-151.7788734,-7.124637287
3324,651.6330237,-151.6142449,-7.127871446
3325,651.6018915,-151.4495535,-7.131104682
3326,651.5710845,-151.2847996,-7.134336994
3327,651.540603,-151.1199841,-7.137568383
3328,651.5104471,-150.9551076,-7.140798844
3329,651.4806174,-150.7901731,-7.14402833
3330,651.4511143,-150.625182,-7.147256828
3331,651.4219377,-150.4601348,-7.150484336
3332,651.393088,-150.2950323,-7.153710853
3333,651.3645653,-150.129875,-7.156936379
3334,651.3363696,-149.9646636,-7.160160914
3335,651.3085011,-149.7993987,-7.163384456
3336,651.2809601,-149.6340809,-7.166607005
3337,651.2537466,-149.4687106,-7.169828561
3338,651.2268603,-149.3032862,-7.173049123
3339,651.2003012,-149.1378075,-7.176268689
3340,651.1740693,-148.9722753,-7.17948726
3341,651.1481647,-148.8066902,-7.182704835
3342,651.1225875,-148.6410528,-7.185921413
3343,651.0973376,-148.4753638,-7.189136993
3344,651.0724153,-148.3096238,-7.192351575
3345,651.0478204,-148.1438334,-7.195565159
3346,651.0235532,-147.9779934,-7.198777743
3347,650.9996136,-147.8121042,-7.201989326
3348,650.9760017,-147.6461667,-7.205199909
3349,650.9527175,-147.4801813,-7.208409491
3350,650.9297612,-147.3141489,-7.21161807
3351,650.9071327,-147.1480699,-7.214825646
3352,650.8848322,-146.9819451,-7.218032218
3353,650.8628596,-146.8157752,-7.221237785
3354,650.8412151,-146.6495607,-7.224442347
3355,650.8198988,-146.4833024,-7.227645902
3356,650.7989106,-146.3170008,-7.23084845
3357,650.7782506,-146.1506567,-7.23404999
3358,650.757919,-145.9842706,-7.23725052
3359,650.7379157,-145.8178434,-7.240450039
3360,650.7182408,-145.6513756,-7.243648547
3361,650.6988944,-145.4848678,-7.246846042
3362,650.6798765,-145.3183209,-7.250042523
3363,650.6611873,-145.1517354,-7.253237988
3364,650.6428267,-144.9851121,-7.256432436
3365,650.6247949,-144.8184516,-7.259625866
3366,650.6070919,-144.6517546,-7.262818275
3367,650.5897177,-144.4850218,-7.266009663
3368,650.5726725,-144.318254,-7.269200026
3369,650.5559562,-144.1514519,-7.272389363
3370,650.5395691,-143.9846161,-7.275577672
3371,650.523511,-143.8177475,-7.278764951
3372,650.5077822,-143.6508466,-7.281951196
3373,650.4923826,-143.4839144,-7.285136406
3374,650.4773123,-143.3169515,-7.288320578
3375,650.4625714,-143.1499587,-7.291503709
3376,650.44816,-142.9829366,-7.294685797
3377,650.4340781,-142.8158862,-7.297866838
3378,650.4203257,-142.6488081,-7.301046831
3379,650.4069031,-142.481703,-7.304225773
3380,650.3938101,-142.3145718,-7.30740366
3381,650.3810469,-142.1474152,-7.310580488
3382,650.3686135,-141.9802341,-7.313756254
3383,650.35651,-141.8130293,-7.316930955
3384,650.3447365,-141.6458015,-7.320104585
3385,650.333293,-141.4785517,-7.323277142
3386,650.3221796,-141.3112806,-7.32644862
3387,650.3113964,-141.1439891,-7.329619015
3388,650.3009433,-140.9766781,-7.332788323
3389,650.2908205,-140.8093484,-7.335956538
3390,650.281028,-140.642001,-7.339123655
3391,650.2715659,-140.4746366,-7.342289669
3392,650.2624343,-140.3072563,-7.345454574
3393,650.2536331,-140.1398609,-7.348618365
