time,ang,vel,acc,x,y,yaw,carv,alHori,roll
1.58,-0.027392935,0.121778822,0.905095854,421.8696435,-12.24468788,-0.000417852,10.56203039,-0.084079031,-0.001339117
1.59,-0.025247129,0.128121792,0.335599441,421.9754052,-12.24478443,-0.000466344,10.58803847,-0.0778431,-0.001349271
1.6,-0.02388894,0.128593329,-0.006821899,422.0814309,-12.24488924,-0.000508975,10.61455773,-0.072983614,-0.001335613
1.61,-0.022530751,0.127659426,-0.150914632,422.1877218,-12.24500178,-0.000546617,10.64107949,-0.069435037,-0.001299399
1.62,-0.021172562,0.125381133,-0.281001163,422.2942781,-12.24512163,-0.000580062,10.66763265,-0.066865913,-0.00124261
1.63,-0.019814373,0.122037857,-0.36209411,422.4011001,-12.24524846,-0.000610012,10.69424273,-0.064669526,-0.001167917
1.64,-0.018456184,0.118266582,-0.379854947,422.5081885,-12.24538204,-0.000637078,10.72091102,-0.062753392,-0.001078379
1.65,-0.017097995,0.114516319,-0.372192353,422.6155439,-12.24552217,-0.000661796,10.7476251,-0.060836074,-0.000977117
1.66,-0.015739805,0.110742357,-0.383647061,422.7231666,-12.24566862,-0.000684632,10.77437001,-0.058267523,-0.000867313
1.67,-0.014381616,0.106874387,-0.383856314,422.8310568,-12.24582115,-0.000705979,10.80112884,-0.054848302,-0.000752138
1.68,-0.013023427,0.102967771,-0.403337527,422.9392147,-12.24597944,-0.000726167,10.82790191,-0.05071077,-0.00063451
1.69,-0.011665238,0.098709076,-0.440312532,423.0476403,-12.24614308,-0.000745471,10.85468732,-0.045539968,-0.000517079
1.7,-0.010727665,0.09419001,-0.448679086,423.1563339,-12.24631158,-0.000764113,10.88148474,-0.039454173,-0.000402128
1.71,-0.009790091,0.08991474,-0.417515704,423.2652955,-12.24648439,-0.000782282,10.90829355,-0.032800111,-0.000291498
1.72,-0.008852518,0.085790429,-0.412137975,423.3745253,-12.24666085,-0.000800147,10.93511231,-0.025535681,-0.000186622
1.73,-0.007914944,0.081586052,-0.428739816,423.4840233,-12.24684027,-0.000817856,10.96193929,-0.017770109,-8.86E-05
1.74,-0.006977371,0.077091995,-0.465491487,423.5937897,-12.24702189,-0.000835533,10.98877237,-0.009570789,1.78E-06
1.75,-0.006039798,0.072103841,-0.524779918,423.7038244,-12.24720492,-0.000853281,11.01560942,-0.001260131,8.41E-05
1.76,-0.005102224,0.066393995,-0.601544964,423.8141275,-12.24738854,-0.000871179,11.04244951,0.00721746,0.000158279
1.77,-0.004164651,0.059892709,-0.685780731,423.9246991,-12.24757191,-0.000889275,11.06929174,0.015370471,0.00022434
1.78,-0.003227077,0.05245173,-0.781634304,424.0355391,-12.24775419,-0.000907593,11.09613457,0.023607565,0.000282502
1.79,-0.002289504,0.044173136,-0.857125758,424.1466477,-12.24793459,-0.000926124,11.12297733,0.031210533,0.000333045
1.8,-0.001353981,0.035178665,-0.926706615,424.2580246,-12.24811233,-0.000944835,11.14981953,0.038154531,0.000376462
1.81,-0.000418458,0.02550739,-0.993908756,424.3696701,-12.24828672,-0.000963664,11.1766604,0.044315403,0.000413381
1.82,0.000517065,0.015170955,-1.060171761,424.4815839,-12.24845712,-0.000982519,11.203499,0.049492324,0.000444501
1.83,0.001452588,0.004182824,-1.123410718,424.5937662,-12.24862298,-0.00100128,11.23033423,0.053860345,0.000470505
1.84,0.002388111,-0.007359861,-1.172974186,424.7062169,-12.24878386,-0.001019794,11.25716479,0.05723068,0.000491995
1.85,0.003323634,-0.019321471,-1.208768467,424.8189359,-12.24893938,-0.001037882,11.28398943,0.059722516,0.00050949
1.86,0.004259157,-0.031497551,-1.220523889,424.9319231,-12.24908926,-0.001055339,11.31080719,0.061377775,0.000523392
1.87,0.00519468,-0.043656256,-1.209899571,425.0451785,-12.24923331,-0.00107194,11.33761725,0.062206407,0.000534036
1.88,0.006130203,-0.055580639,-1.178102645,425.1587019,-12.24937143,-0.001087443,11.36441884,0.062336016,0.000541688
1.89,0.007065726,-0.067073588,-1.127759037,425.2724934,-12.24950358,-0.0011016,11.39121126,0.061877744,0.000546546
