traj_tx,traj_ty
202.08,-12.530765308169581
202.09,-12.53071522625533
202.1,-12.530665
202.11,-12.530614629519906
202.12,-12.530564114931355
202.13,-12.53051345635066
202.14,-12.53046265389413
202.15,-12.530411707678073
202.16,-12.530360617818804
202.17,-12.53030938443263
202.18,-12.530258007635863
202.19,-12.530206487544813
202.2,-12.530154824275789
202.21,-12.530103017945102
202.22,-12.530051068669062
202.23,-12.529998976563979
202.24,-12.529946741746166
202.25,-12.529894364331929
202.26,-12.529841844437582
202.27,-12.529789182179433
202.28,-12.529736377673794
202.29,-12.529683431036975
202.3,-12.529630342385284
202.31,-12.529577111835035
202.32,-12.529523739502535
202.33,-12.529470225504095
202.34,-12.529416569956027
202.35,-12.52936277297464
202.36,-12.529308834676245
202.37,-12.529254755177151
202.38,-12.52920053459367
202.39,-12.529146173042111
202.4,-12.529091670638783
202.41,-12.529037027500001
202.42,-12.52898224374207
202.43,-12.528927319481303
202.44,-12.52887225483401
202.45,-12.528817049916501
202.46,-12.528761704845088
202.47,-12.528706219736078
202.48,-12.528650594705784
202.49,-12.528594829870515
202.5,-12.52853892534658
202.51,-12.528482881250294
202.52,-12.528426697697963
202.53,-12.528370374805897
202.54,-12.528313912690411
202.55,-12.52825731146781
202.56,-12.528200571254406
202.57,-12.52814369216651
202.58,-12.528086674320432
202.59,-12.528029517832483
202.6,-12.527972222818972
202.61,-12.52791478939621
202.62,-12.527857217680507
202.63,-12.527799507788174
202.64,-12.527741659835522
202.65,-12.527683673938858
202.66,-12.527625550214495
202.67,-12.527567288778743
202.68,-12.52750888974791
202.69,-12.52745035323831
202.7,-12.527391679366252
202.71,-12.527332868248045
202.72,-12.52727392
202.73,-12.527214834738428
202.74,-12.527155612579639
202.75,-12.527096253639941
202.76,-12.52703675803565
202.77,-12.52697712588307
202.78,-12.526917357298514
202.79,-12.526857452398291
202.8,-12.526797411298714
202.81,-12.526737234116093
202.82,-12.526676920966736
202.83,-12.526616471966953
202.84,-12.526555887233057
202.85,-12.526495166881357
202.86,-12.526434311028163
202.87,-12.526373319789785
202.88,-12.526312193282536
202.89,-12.526250931622721
202.9,-12.526189534926656
202.91,-12.526128003310648
202.92,-12.526066336891008
202.93,-12.526004535784045
202.94,-12.525942600106072
202.95,-12.525880529973398
202.96,-12.525818325502334
202.97,-12.525755986809187
202.98,-12.525693514010271
202.99,-12.525630907221895
203.0,-12.52556816656037
203.01,-12.525505292142006
203.02,-12.525442284083113
203.03,-12.5253791425
203.04,-12.52531586750898
203.05,-12.52525245922636
203.06,-12.525188917768453
203.07,-12.52512524325157
203.08,-12.525061435792018
203.09,-12.52499749550611
203.1,-12.524933422510154
203.11,-12.524869216920463
203.12,-12.524804878853345
203.13,-12.524740408425112
203.14,-12.524675805752073
203.15,-12.52461107095054
203.16,-12.52454620413682
203.17,-12.524481205427227
203.18,-12.524416074938069
203.19,-12.524350812785658
203.2,-12.524285419086302
203.21,-12.524219893956312
203.22,-12.524154237512
203.23,-12.524088449869677
203.24,-12.524022531145649
203.25,-12.523956481456228
203.26,-12.523890300917728
203.27,-12.523823989646454
203.28,-12.52375754775872
203.29,-12.523690975370833
203.3,-12.523624272599108
203.31,-12.52355743955985
203.32,-12.523490476369373
203.33,-12.523423383143987
203.34,-12.52335616
203.35,-12.523288807053724
203.36,-12.52322132442147
203.37,-12.523153712219546
203.38,-12.523085970564265
203.39,-12.523018099571935
203.4,-12.522950099358868
203.41,-12.522881970041372
203.42,-12.52281371173576
203.43,-12.52274532455834
203.44,-12.522676808625423
203.45,-12.522608164053322
203.46,-12.522539390958343
203.47,-12.522470489456799
203.48,-12.522401459665
203.49,-12.522332301699254
203.5,-12.522263015675875
203.51,-12.522193601711171
203.52,-12.522124059921452
203.53,-12.522054390423031
203.54,-12.521984593332215
203.55,-12.521914668765316
203.56,-12.521844616838642
203.57,-12.521774437668508
203.58,-12.52170413137122
203.59,-12.52163369806309
203.6,-12.521563137860428
203.61,-12.521492450879544
203.62,-12.521421637236749
203.63,-12.521350697048353
203.64,-12.521279630430667
203.65,-12.5212084375
203.66,-12.521137118372662
203.67,-12.521065673164966
203.68,-12.52099410199322
203.69,-12.520922404973733
203.7,-12.520850582222819
203.71,-12.520778633856786
203.72,-12.520706559991945
203.73,-12.520634360744605
203.74,-12.520562036231077
203.75,-12.520489586567672
203.76,-12.5204170118707
203.77,-12.520344312256471
203.78,-12.520271487841294
203.79,-12.520198538741482
203.8,-12.520125465073345
203.81,-12.52005226695319
203.82,-12.519978944497332
203.83,-12.519905497822077
203.84,-12.519831927043738
203.85,-12.519758232278624
203.86,-12.519684413643047
203.87,-12.519610471253316
203.88,-12.51953640522574
203.89,-12.519462215676631
203.9,-12.519387902722299
203.91,-12.519313466479055
203.92,-12.519238907063208
203.93,-12.519164224591067
203.94,-12.519089419178947
203.95,-12.519014490943155
203.96,-12.51893944
203.97,-12.518864266465796
203.98,-12.51878897045685
203.99,-12.518713552089473
204.0,-12.518638011479977
204.01,-12.518562348744672
204.02,-12.518486563999867
204.03,-12.518410657361871
204.04,-12.518334628946997
204.05,-12.518258478871555
204.06,-12.518182207251854
204.07,-12.518105814204207
204.08,-12.518029299844919
204.09,-12.517952664290306
204.1,-12.517875907656675
204.11,-12.517799030060337
204.12,-12.517722031617604
204.13,-12.517644912444782
204.14,-12.517567672658187
204.15,-12.517490312374123
204.16,-12.517412831708906
204.17,-12.517335230778842
204.18,-12.517257509700245
204.19,-12.517179668589423
204.2,-12.517101707562688
204.21,-12.517023626736346
204.22,-12.516945426226712
204.23,-12.516867106150096
204.24,-12.516788666622805
204.25,-12.516710107761153
204.26,-12.516631429681448
204.27,-12.5165526325
204.28,-12.51647371633312
204.29,-12.51639468129712
204.3,-12.516315527508308
204.31,-12.516236255082996
204.32,-12.516156864137491
204.33,-12.516077354788107
204.34,-12.515997727151154
204.35,-12.51591798134294
204.36,-12.515838117479776
204.37,-12.515758135677974
204.38,-12.515678036053842
204.39,-12.515597818723693
204.4,-12.515517483803833
204.41,-12.515437031410578
204.42,-12.515356461660234
204.43,-12.515275774669112
204.44,-12.515194970553523
204.45,-12.515114049429778
204.46,-12.515033011414186
204.47,-12.514951856623057
204.48,-12.514870585172703
204.49,-12.514789197179434
204.5,-12.514707692759558
204.51,-12.514626072029388
204.52,-12.514544335105233
204.53,-12.514462482103404
204.54,-12.51438051314021
204.55,-12.514298428331962
204.56,-12.514216227794972
204.57,-12.514133911645548
204.58,-12.514051480000001
204.59,-12.51396893297464
204.6,-12.513886270685777
204.61,-12.513803493249723
204.62,-12.513720600782786
204.63,-12.51363759340128
204.64,-12.51355447122151
204.65,-12.51347123435979
204.66,-12.51338788293243
204.67,-12.513304417055739
204.68,-12.513220836846028
204.69,-12.513137142419607
204.7,-12.513053333892787
204.71,-12.512969411381878
204.72,-12.512885375003188
204.73,-12.512801224873032
204.74,-12.512716961107717
204.75,-12.512632583823555
204.76,-12.512548093136854
204.77,-12.512463489163926
204.78,-12.51237877202108
204.79,-12.512293941824629
204.8,-12.51220899869088
204.81,-12.512123942736146
204.82,-12.512038774076736
204.83,-12.511953492828958
204.84,-12.511868099109128
204.85,-12.511782593033551
204.86,-12.51169697471854
204.87,-12.511611244280404
204.88,-12.511525401835454
204.89,-12.5114394475
204.9,-12.511353381390354
204.91,-12.511267203622822
204.92,-12.51118091431372
204.93,-12.511094513579353
204.94,-12.511008001536034
204.95,-12.510921378300074
204.96,-12.510834643987781
204.97,-12.510747798715467
204.98,-12.510660842599442
204.99,-12.510573775756017
205.0,-12.510486598301501
205.01,-12.510399310352204
205.02,-12.510311912024438
205.03,-12.51022440343451
205.04,-12.510136784698735
205.05,-12.51004905593342
205.06,-12.509961217254876
205.07,-12.509873268779414
205.08,-12.509785210623344
205.09,-12.509697042902975
205.1,-12.509608765734619
205.11,-12.509520379234585
205.12,-12.509431883519184
205.13,-12.509343278704726
205.14,-12.509254564907522
205.15,-12.509165742243882
205.16,-12.509076810830116
205.17,-12.508987770782536
205.18,-12.508898622217448
205.19,-12.508809365251167
205.2,-12.50872
205.21,-12.508630526580259
205.22,-12.508540945108255
205.23,-12.508451255700296
205.24,-12.508361458472693
205.25,-12.508271553541757
205.26,-12.508181541023799
205.27,-12.508091421035129
205.28,-12.508001193692055
205.29,-12.50791085911089
205.3,-12.507820417407942
205.31,-12.507729868699524
205.32,-12.507639213101944
205.33,-12.507548450731512
205.34,-12.507457581704541
205.35,-12.50736660613734
205.36,-12.507275524146218
205.37,-12.507184335847487
205.38,-12.507093041357457
205.39,-12.507001640792438
205.4,-12.50691013426874
205.41,-12.506818521902673
205.42,-12.506726803810547
205.43,-12.506634980108673
205.44,-12.506543050913363
205.45,-12.506451016340925
205.46,-12.50635887650767
205.47,-12.50626663152991
205.48,-12.50617428152395
205.49,-12.506081826606106
205.5,-12.505989266892685
205.51,-12.5058966025
205.52,-12.505803833544359
205.53,-12.505710960142073
205.54,-12.505617982409452
205.55,-12.505524900462808
205.56,-12.50543171441845
205.57,-12.505338424392686
205.58,-12.505245030501829
205.59,-12.50515153286219
205.6,-12.505057931590079
205.61,-12.504964226801803
205.62,-12.504870418613676
205.63,-12.504776507142006
205.64,-12.504682492503106
205.65,-12.504588374813283
205.66,-12.50449415418885
205.67,-12.504399830746115
205.68,-12.50430540460139
205.69,-12.504210875870985
205.7,-12.50411624467121
205.71,-12.504021511118374
205.72,-12.50392667532879
205.73,-12.503831737418768
205.74,-12.503736697504616
205.75,-12.503641555702645
205.76,-12.503546312129167
205.77,-12.50345096690049
205.78,-12.503355520132926
205.79,-12.503259971942786
205.8,-12.503164322446377
205.81,-12.503068571760013
205.82,-12.50297272
205.83,-12.502876767282652
205.84,-12.50278071372428
205.85,-12.50268455944119
205.86,-12.502588304549697
205.87,-12.502491949166107
205.88,-12.502395493406734
205.89,-12.502298937387886
205.9,-12.502202281225873
205.91,-12.502105525037008
205.92,-12.502008668937599
205.93,-12.501911713043956
205.94,-12.50181465747239
205.95,-12.501717502339213
205.96,-12.501620247760734
205.97,-12.501522893853261
205.98,-12.501425440733108
205.99,-12.501327888516583
206.0,-12.501230237319996
206.01,-12.501132487259659
206.02,-12.501034638451882
206.03,-12.500936691012974
206.04,-12.500838645059247
206.05,-12.500740500707009
206.06,-12.500642258072572
206.07,-12.500543917272246
206.08,-12.500445478422343
206.09,-12.50034694163917
206.1,-12.500248307039039
206.11,-12.50014957473826
206.12,-12.500050744853144
206.13,-12.4999518175
206.14,-12.49985279279514
206.15,-12.499753670854872
206.16,-12.499654451795509
206.17,-12.49955513573336
206.18,-12.499455722784734
206.19,-12.499356213065942
206.2,-12.499256606693297
206.21,-12.499156903783106
206.22,-12.49905710445168
206.23,-12.49895720881533
206.24,-12.498857216990366
206.25,-12.498757129093098
206.26,-12.498656945239837
206.27,-12.498556665546893
206.28,-12.498456290130576
206.29,-12.498355819107196
206.3,-12.498255252593065
206.31,-12.498154590704491
206.32,-12.498053833557787
206.33,-12.49795298126926
206.34,-12.49785203395522
206.35,-12.497750991731984
206.36,-12.497649854715855
206.37,-12.497548623023144
206.38,-12.497447296770165
206.39,-12.497345876073227
206.4,-12.497244361048638
206.41,-12.497142751812712
206.42,-12.497041048481757
206.43,-12.496939251172082
206.44,-12.49683736
206.45,-12.49673537508182
206.46,-12.496633296533853
206.47,-12.496531124472408
206.48,-12.496428859013797
206.49,-12.496326500274328
206.5,-12.496224048370314
206.51,-12.496121503418063
206.52,-12.496018865533886
206.53,-12.495916134834095
206.54,-12.495813311434997
206.55,-12.495710395452905
206.56,-12.49560738700413
206.57,-12.495504286204978
206.58,-12.495401093171763
206.59,-12.495297808020796
206.6,-12.495194430868384
206.61,-12.495090961830838
206.62,-12.49498740102447
206.63,-12.49488374856559
206.64,-12.494780004570508
206.65,-12.494676169155534
206.66,-12.494572242436979
206.67,-12.49446822453115
206.68,-12.494364115554362
206.69,-12.494259915622923
206.7,-12.494155624853144
206.71,-12.494051243361334
206.72,-12.493946771263804
206.73,-12.493842208676865
206.74,-12.493737555716827
206.75,-12.4936328125
206.76,-12.493527979142694
206.77,-12.49342305576122
206.78,-12.493318042471888
206.79,-12.493212939391007
206.8,-12.49310774663489
206.81,-12.493002464319845
206.82,-12.492897092562183
206.83,-12.492791631478214
206.84,-12.492686081184251
206.85,-12.4925804417966
206.86,-12.492474713431573
206.87,-12.492368896205482
206.88,-12.492262990234634
206.89,-12.492156995635343
206.9,-12.492050912523917
206.91,-12.491944741016667
206.92,-12.491838481229902
206.93,-12.491732133279934
206.94,-12.491625697283073
206.95,-12.491519173355629
206.96,-12.49141256161391
206.97,-12.491305862174231
206.98,-12.491199075152899
206.99,-12.491092200666225
207.0,-12.49098523883052
207.01,-12.490878189762093
207.02,-12.490771053577255
207.03,-12.490663830392316
207.04,-12.490556520323588
207.05,-12.490449123487378
207.06,-12.49034164
207.07,-12.490234069977761
207.08,-12.490126413536974
207.09,-12.490018670793948
207.1,-12.489910841864994
207.11,-12.48980292686642
207.12,-12.489694925914538
207.13,-12.489586839125659
207.14,-12.489478666616092
207.15,-12.489370408502149
207.16,-12.489262064900139
207.17,-12.489153635926371
207.18,-12.489045121697156
207.19,-12.488936522328808
207.2,-12.488827837937633
207.21,-12.488719068639941
207.22,-12.488610214552047
207.23,-12.488501275790256
207.24,-12.48839225247088
207.25,-12.488283144710232
207.26,-12.488173952624619
207.27,-12.488064676330351
207.28,-12.487955315943742
207.29,-12.487845871581099
207.3,-12.487736343358733
207.31,-12.487626731392954
207.32,-12.487517035800074
207.33,-12.487407256696402
207.34,-12.487297394198247
207.35,-12.487187448421922
207.36,-12.487077419483736
207.37,-12.4869673075
207.38,-12.486857112587023
207.39,-12.486746834861115
207.4,-12.486636474438589
207.41,-12.486526031435753
207.42,-12.486415505968917
207.43,-12.486304898154392
207.44,-12.48619420810849
207.45,-12.486083435947519
207.46,-12.485972581787788
207.47,-12.485861645745612
207.48,-12.485750627937296
207.49,-12.485639528479155
207.5,-12.485528347487497
207.51,-12.485417085078632
207.52,-12.48530574136887
207.53,-12.485194316474523
207.54,-12.4850828105119
207.55,-12.484971223597311
207.56,-12.484859555847068
207.57,-12.484747807377481
207.58,-12.484635978304857
207.59,-12.484524068745511
207.6,-12.48441207881575
207.61,-12.484300008631886
207.62,-12.484187858310229
207.63,-12.484075627967087
207.64,-12.483963317718775
207.65,-12.4838509276816
207.66,-12.48373845797187
207.67,-12.483625908705902
207.68,-12.48351328
207.69,-12.483400571970478
207.7,-12.483287784733644
207.71,-12.48317491840581
207.72,-12.483061973103286
207.73,-12.482948948942383
207.74,-12.482835846039409
207.75,-12.482722664510675
207.76,-12.482609404472493
207.77,-12.48249606604117
207.78,-12.48238264933302
207.79,-12.482269154464351
207.8,-12.482155581551476
207.81,-12.482041930710702
207.82,-12.48192820205834
207.83,-12.481814395710702
207.84,-12.481700511784096
207.85,-12.481586550394834
207.86,-12.481472511659225
207.87,-12.481358395693583
207.88,-12.481244202614212
207.89,-12.481129932537428
207.9,-12.481015585579538
207.91,-12.480901161856853
207.92,-12.480786661485684
207.93,-12.480672084582341
207.94,-12.480557431263133
207.95,-12.480442701644373
207.96,-12.480327895842368
207.97,-12.480213013973431
207.98,-12.480098056153873
207.99,-12.4799830225
208.0,-12.479867913128126
208.01,-12.47975272815456
208.02,-12.479637467695612
208.03,-12.479522131867595
208.04,-12.479406720786816
208.05,-12.479291234569585
208.06,-12.479175673332215
208.07,-12.479060037191015
208.08,-12.478944326262294
208.09,-12.478828540662365
208.1,-12.478712680507536
208.11,-12.478596745914118
208.12,-12.478480736998423
208.13,-12.478364653876758
208.14,-12.478248496665437
208.15,-12.478132265480767
208.16,-12.478015960439059
208.17,-12.477899581656624
208.18,-12.477783129249774
208.19,-12.477666603334816
208.2,-12.477550004028062
208.21,-12.477433331445823
208.22,-12.477316585704408
208.23,-12.477199766920128
208.24,-12.477082875209291
208.25,-12.476965910688211
208.26,-12.476848873473196
208.27,-12.476731763680558
208.28,-12.476614581426606
208.29,-12.47649732682765
208.3,-12.47638
208.31,-12.476262601059968
208.32,-12.476145130123863
208.33,-12.476027587307996
208.34,-12.475909972728676
208.35,-12.475792286502216
208.36,-12.475674528744923
208.37,-12.47555669957311
208.38,-12.475438799103085
208.39,-12.47532082745116
208.4,-12.475202784733645
208.41,-12.475084671066849
208.42,-12.474966486567084
208.43,-12.47484823135066
208.44,-12.474729905533886
208.45,-12.474611509233075
208.46,-12.474493042564532
208.47,-12.474374505644574
208.48,-12.474255898589508
208.49,-12.474137221515642
208.5,-12.47401847453929
208.51,-12.473899657776762
208.52,-12.473780771344366
208.53,-12.473661815358414
208.54,-12.473542789935216
208.55,-12.473423695191082
208.56,-12.473304531242322
208.57,-12.473185298205246
208.58,-12.473065996196167
208.59,-12.472946625331392
208.6,-12.472827185727233
208.61,-12.4727076775
208.62,-12.472588100766004
208.63,-12.472468455641554
208.64,-12.472348742242959
208.65,-12.472228960686532
208.66,-12.472109111088583
208.67,-12.471989193565422
208.68,-12.47186920823336
208.69,-12.471749155208704
208.7,-12.471629034607767
208.71,-12.47150884654686
208.72,-12.471388591142292
208.73,-12.471268268510373
208.74,-12.471147878767413
208.75,-12.471027422029724
208.76,-12.470906898413615
208.77,-12.470786308035397
208.78,-12.47066565101138
208.79,-12.470544927457874
208.8,-12.47042413749119
208.81,-12.470303281227636
208.82,-12.470182358783525
208.83,-12.470061370275166
208.84,-12.46994031581887
208.85,-12.469819195530949
208.86,-12.46969800952771
208.87,-12.469576757925465
208.88,-12.469455440840523
208.89,-12.469334058389196
208.9,-12.469212610687793
208.91,-12.469091097852624
208.92,-12.46896952
208.93,-12.468847877246231
208.94,-12.46872616970763
208.95,-12.468604397500505
208.96,-12.468482560741164
208.97,-12.46836065954592
208.98,-12.468238694031083
208.99,-12.468116664312964
209.0,-12.467994570507871
209.01,-12.467872412732117
209.02,-12.467750191102011
209.03,-12.467627905733863
209.04,-12.467505556743983
209.05,-12.467383144248682
209.06,-12.467260668364272
209.07,-12.46713812920706
209.08,-12.467015526893357
209.09,-12.466892861539476
209.1,-12.466770133261724
209.11,-12.466647342176412
209.12,-12.466524488399852
209.13,-12.466401572048353
209.14,-12.466278593238227
209.15,-12.46615555208578
209.16,-12.466032448707328
209.17,-12.465909283219178
209.18,-12.46578605573764
209.19,-12.465662766379024
209.2,-12.465539415259643
209.21,-12.465416002495804
209.22,-12.46529252820382
209.23,-12.4651689925
209.24,-12.465045395500654
209.25,-12.464921737322094
209.26,-12.464798018080629
209.27,-12.464674237892568
209.28,-12.464550396874223
209.29,-12.464426495141906
209.3,-12.464302532811923
209.31,-12.464178510000588
209.32,-12.464054426824209
209.33,-12.463930283399097
209.34,-12.463806079841563
209.35,-12.463681816267917
209.36,-12.463557492794468
209.37,-12.463433109537528
209.38,-12.463308666613408
209.39,-12.463184164138415
209.4,-12.463059602228862
209.41,-12.462934981001057
209.42,-12.462810300571315
209.43,-12.46268556105594
209.44,-12.462560762571247
209.45,-12.462435905233544
209.46,-12.462310989159143
209.47,-12.462186014464352
209.48,-12.462060981265482
209.49,-12.461935889678847
209.5,-12.461810739820752
209.51,-12.46168553180751
209.52,-12.461560265755429
209.53,-12.461434941780823
209.54,-12.46130956
209.55,-12.461184120529271
209.56,-12.461058623484945
209.57,-12.460933068983334
209.58,-12.460807457140747
209.59,-12.460681788073495
209.6,-12.460556061897888
209.61,-12.460430278730238
209.62,-12.460304438686851
209.63,-12.460178541884043
209.64,-12.460052588438119
209.65,-12.459926578465392
209.66,-12.459800512082174
209.67,-12.45967438940477
209.68,-12.459548210549494
209.69,-12.459421975632658
209.7,-12.459295684770568
209.71,-12.459169338079537
209.72,-12.459042935675875
209.73,-12.458916477675892
209.74,-12.458789964195898
209.75,-12.458663395352204
209.76,-12.45853677126112
209.77,-12.458410092038955
