#{"t_start": 1695179985.2047224, "env_id": null}
r,l,t
-1076123.1,723,10617.623141
-1050034.0,727,10625.681341
-1092954.8,728,10675.381342
-1082840.9,725,10683.806401
-1081515.6,750,10734.871957
-1080314.5,730,10741.752862
-1043252.06,805,10796.950621
-1023796.44,791,10802.850488
-989433.6,770,10857.740389
-995971.7,765,10863.196761
-1055867.0,778,10918.835504
-1078011.2,782,10924.646471
-1055778.6,755,10980.037476
-1085311.2,772,10985.456931
-1083224.9,751,11039.499702
-1077353.4,753,11045.074641
-1076942.5,751,11099.564155
-1131999.2,774,11105.656623
-1040137.1,791,11161.256035
-1043427.56,792,11167.364397
-1087083.6,781,11222.604281
-1045177.2,783,11228.919122
-1010570.2,775,11283.90353
-1087757.1,784,11291.027416
-1084552.6,787,11352.406414
-1051248.0,786,11359.256723
-1084817.5,786,11413.991371
-1085095.1,780,11420.440928
-1013819.06,782,11474.941297
-1009628.06,775,11480.874434
-1051124.0,778,11536.380633
-1061105.9,782,11542.578074
-1050617.8,788,11598.686706
-1054684.8,789,11605.105132
-1064543.9,772,11658.630875
-1089549.5,766,11664.549815
-1053887.9,791,11720.961844
-1038847.8,788,11726.721084
-1129623.4,807,11783.808776
-1072000.5,800,11788.971438
-1122818.1,789,11845.561298
-1115547.4,794,11850.736426
-1132994.8,806,11915.172578
-1153989.0,805,11920.306794
-1137398.4,808,11977.665831
-1119327.5,809,11982.897883
-1076773.5,794,12039.127343
-1104295.4,798,12044.152568
-1073021.2,793,12099.363941
-1129118.1,796,12104.662252
-1114381.5,802,12162.133164
-1118672.4,802,12167.398551
-1118719.8,804,12225.05774
-1092165.1,809,12230.093481
-1122497.2,804,12286.954037
-1106111.8,804,12291.964334
-1100396.9,809,12347.990916
-1083049.4,809,12353.012962
-1179968.1,809,12409.642045
-1140143.2,814,12415.085098
-1142649.0,818,12473.624176
-1131096.9,816,12478.968892
-1128215.9,821,12538.342342
-1154422.8,822,12543.783286
-1118558.6,827,12602.775699
-1114573.2,824,12607.917573
-1124844.4,828,12666.846344
-1138572.0,826,12666.846344
-1149512.5,830,12726.407479
-1187788.0,834,12731.634501
-1081109.0,830,12791.268301
-1076155.6,833,12796.806905
-1185065.2,855,12857.338058
-1718480.8,1025,12874.604981
-1269700.6,837,12922.87392
-1269751.0,844,12940.818065
-1214846.8,850,12988.777003
-1692340.9,1028,13018.156332
-1332804.2,856,13055.975366
-1288363.4,833,13083.549928
-1739064.9,1027,13133.992498
-1745460.8,1034,13162.115573
-1737760.9,1037,13212.861923
-1652597.0,1042,13244.805132
-1589961.8,1044,13295.064716
-1544786.9,1037,13322.965703
-1142422.9,861,13361.981915
-1587730.8,1046,13401.910454
-1706735.8,1031,13440.152872
-1688281.6,1041,13480.853451
-1101344.6,839,13508.606466
-1518554.8,1036,13562.07799
-1123842.9,856,13575.429889
-1888549.9,1035,13640.710806
-1670280.9,1037,13654.273032
-1560225.6,1046,13720.207188
-1519597.5,1047,13734.380324
-1835724.6,1046,13799.603006
-1893053.1,1050,13813.506647
-1770430.9,1047,13878.339981
-1934693.9,1078,13894.250569
-1613670.9,1036,13957.318807
-2311332.5,1245,13989.593819
-1833174.6,1057,14040.636886
-1816050.0,1064,14070.871517
-1986149.0,1065,14122.446368
-1694335.4,1036,14151.228214
-1797829.4,1041,14202.225509
-1579096.1,1033,14232.372127
-1660957.0,1038,14283.987413
-1487529.9,1041,14311.731642
-1610361.9,1037,14362.81005
-1502404.4,1036,14390.905297
-1467298.2,1039,14442.398972
-1459122.8,1035,14469.318046
-1410153.2,1033,14520.591086
-1413934.4,1042,14548.166145
-1312486.6,1016,14597.206247
-1359137.1,1028,14626.383704
-1299188.8,1037,14675.238995
-1310333.5,1035,14706.760714
-1366231.8,1028,14756.438026
-1310478.2,1032,14785.631426
-1458410.8,1044,14835.591347
-1324276.1,1034,14863.901066
-1281907.4,1017,14913.425128
-1268503.1,1011,14940.897969
-1649202.9,1035,14991.351279
-1390409.0,1012,15018.029767
-1328044.8,1005,15067.758963
-1771034.6,1035,15096.54832
-1356016.1,1005,15145.424829
-1543047.5,1004,15173.314438
-1399899.2,997,15221.388212
-1069752.2,832,15239.601081
-1399835.6,992,15298.024154
-1621690.6,1002,15316.321277
