#{"t_start": 1694758944.399806, "env_id": null}
r,l,t
-3753821.5,3580,45493.944387
-3735664.8,3580,45501.366622
-3687337.5,3580,45665.08568
-3776065.8,3580,45672.467885
-3821177.8,3580,45841.270718
-3824088.2,3580,45849.132668
-3800201.8,3580,46012.38613
-3751378.0,3580,46019.89762
-3747303.2,3580,46189.026326
-3743001.2,3580,46196.480261
-3760790.8,3580,46359.176553
-3748081.8,3580,46366.621808
-3758863.2,3580,46537.6126
-3749985.0,3580,46545.377319
-3760996.0,3580,46707.235049
-3742399.5,3580,46713.382689
-3740684.0,3580,46841.68574
-3750401.8,3580,46848.08569
-3745224.8,3580,46972.384025
-3776936.5,3580,46978.780777
-3716451.0,3580,47103.383263
-3774423.2,3580,47109.677474
-3811669.8,3580,47233.678773
-3756649.0,3580,47239.829825
-3796050.0,3580,47362.50041
-3755082.8,3580,47368.828614
-3760836.5,3580,47488.864022
-3730327.5,3580,47495.116343
-3705189.2,3580,47622.195815
-3725529.5,3580,47628.509863
-3752277.8,3580,47749.535062
-3776904.5,3580,47755.877464
-3731207.2,3580,47874.699315
-3709216.8,3580,47881.021369
-3670867.0,3580,48000.291873
-3666919.5,3580,48006.48224
-3655424.8,3580,48127.178779
-3656515.2,3580,48133.412646
-3679875.0,3580,48252.643798
-3660308.2,3580,48258.908941
-3671805.5,3580,48379.161298
-3698564.5,3580,48385.321754
-3686638.0,3580,48505.68011
-3698061.2,3580,48512.010814
-3701498.2,3580,48632.027295
-3725902.0,3580,48638.317796
-3707980.2,3580,48757.21788
-3702776.0,3580,48763.41458
-3725393.0,3581,48882.562144
-3746014.2,3581,48888.786647
-3690602.5,3580,49008.002157
-3718278.5,3580,49014.065962
-3510299.0,3441,81324.394124
-3516954.0,3444,81324.394124
0.0,2,81435.66591
0.0,2,81435.66591
0.0,2,81448.790085
0.0,2,81448.790085
0.0,2,81454.577977
0.0,2,81457.84888
0.0,2,81461.095049
0.0,2,81464.315029
0.0,2,81467.574552
0.0,2,81470.880644
0.0,2,81474.161824
0.0,2,81477.413298
0.0,2,81480.700829
0.0,2,81484.042722
0.0,2,81487.314091
0.0,2,81490.572325
0.0,2,81493.917314
0.0,2,81497.19117
0.0,2,81500.444738
0.0,2,81503.713236
0.0,2,81507.013817
0.0,2,81510.254282
0.0,2,81513.495653
0.0,2,81516.749784
0.0,2,81520.13724
0.0,2,81523.369751
0.0,2,81526.602694
0.0,2,81529.838857
0.0,2,81533.097832
0.0,2,81536.370702
0.0,2,81539.629188
0.0,2,81542.873168
0.0,2,81546.111037
0.0,2,81549.363809
0.0,2,81552.606676
0.0,2,81555.84571
0.0,2,81559.096352
0.0,2,81562.331726
0.0,2,81565.579087
0.0,2,81568.838726
0.0,2,81572.078141
0.0,2,81575.345158
0.0,2,81578.575667
0.0,2,81581.832351
0.0,2,81585.070369
0.0,2,81588.318724
0.0,2,81591.574247
0.0,2,81594.802768
0.0,2,81598.069766
0.0,2,81601.319824
0.0,2,81604.585055
0.0,2,81607.82194
0.0,2,81611.083326
0.0,2,81614.29713
0.0,2,81617.542798
0.0,2,81620.813148
0.0,2,81624.024909
0.0,2,81627.279748
0.0,2,81630.501652
0.0,2,81633.752007
0.0,2,81637.00499
0.0,2,81640.248118
0.0,2,81643.510081
0.0,2,81646.743949
0.0,2,81649.993807
0.0,2,81653.246657
0.0,2,81656.504802
0.0,2,81659.758647
0.0,2,81663.004622
0.0,2,81666.241831
0.0,2,81669.480974
0.0,2,81672.731071
0.0,2,81675.973697
0.0,2,81679.234765
0.0,2,81682.46488
0.0,2,81685.706649
0.0,2,81688.972085
0.0,2,81692.202873
0.0,2,81695.479793
0.0,2,81698.72974
0.0,2,81701.961024
0.0,2,81705.222667
0.0,2,81708.47762
0.0,2,81711.73604
0.0,2,81714.983683
0.0,2,81718.241639
0.0,2,81721.485831
0.0,2,81724.763837
0.0,2,81728.004799
0.0,2,81731.258882
0.0,2,81734.477663
0.0,2,81737.729696
0.0,2,81740.996012
0.0,2,81744.225786
0.0,2,81747.454217
0.0,2,81750.711176
0.0,2,81753.961863
0.0,2,81757.186257
0.0,2,81760.430733
0.0,2,81763.694746
0.0,2,81766.949779
0.0,2,81770.221737
0.0,2,81773.459605
0.0,2,81776.697898
0.0,2,81779.96738
0.0,2,81783.205708
0.0,2,81786.437654
0.0,2,81789.690118
0.0,2,81792.936705
0.0,2,81796.177328
0.0,2,81799.424925
0.0,2,81802.655725
0.0,2,81805.899702
0.0,2,81809.139729
0.0,2,81812.388291
0.0,2,81815.622882
0.0,2,81818.861632
0.0,2,81822.109875
0.0,2,81825.363818
0.0,2,81828.593785
0.0,2,81831.846251
0.0,2,81835.092727
0.0,2,81838.357868
0.0,2,81841.60894
0.0,2,81844.853874
0.0,2,81848.108943
0.0,2,81851.344543
0.0,2,81854.588213
0.0,2,81857.852286
0.0,2,81861.088691
0.0,2,81864.336758
0.0,2,81867.568938
0.0,2,81870.827761
0.0,2,81874.048418
0.0,2,81877.287279
0.0,2,81880.561689
0.0,2,81883.855164
0.0,2,81887.147057
0.0,2,81890.407922
0.0,2,81893.675793
0.0,2,81896.981725
0.0,2,81900.234827
0.0,2,81903.496917
0.0,2,81906.833024
0.0,2,81910.097795
0.0,2,81913.339926
0.0,2,81916.591535
0.0,2,81919.967243
0.0,2,81923.223636
0.0,2,81926.509765
0.0,2,81929.755826
0.0,2,81932.997644
0.0,2,81936.234957
0.0,2,81939.474463
0.0,2,81942.723666
0.0,2,81945.9652
0.0,2,81949.203751
0.0,2,81952.467849
0.0,2,81955.717315
0.0,2,81959.000767
0.0,2,81962.23526
0.0,2,81965.505477
0.0,2,81968.769749
0.0,2,81972.042105
0.0,2,81975.285978
0.0,2,81978.540996
0.0,2,81981.776955
0.0,2,81985.006858
0.0,2,81988.269811
0.0,2,81991.520317
0.0,2,81994.83025
0.0,2,81998.135103
0.0,2,82001.390709
0.0,2,82004.642099
0.0,2,82007.898627
0.0,2,82011.195691
0.0,2,82014.440655
0.0,2,82017.679832
0.0,2,82020.958878
0.0,2,82024.211852
0.0,2,82027.460018
0.0,2,82030.693647
0.0,2,82033.939789
0.0,2,82037.22474
0.0,2,82040.558041
0.0,2,82043.819743
0.0,2,82047.067931
0.0,2,82050.361626
0.0,2,82053.615015
0.0,2,82056.899691
0.0,2,82060.271293
0.0,2,82063.496631
0.0,2,82066.769041
0.0,2,82070.007623
0.0,2,82073.289106
0.0,2,82076.525795
0.0,2,82079.776671
0.0,2,82083.02933
0.0,2,82086.280128
0.0,2,82089.55179
0.0,2,82092.812859
0.0,2,82096.070146
0.0,2,82099.325129
0.0,2,82102.55822
0.0,2,82105.843977
0.0,2,82109.122419
0.0,2,82112.400438
0.0,2,82115.689746
0.0,2,82118.962623
0.0,2,82122.221952
0.0,2,82125.480898
0.0,2,82128.740932
0.0,2,82131.9838
0.0,2,82135.256453
0.0,2,82138.519756
0.0,2,82141.741185
0.0,2,82144.979935
0.0,2,82148.214927
0.0,2,82151.478811
0.0,2,82154.764738
0.0,2,82158.005839
0.0,2,82161.244983
0.0,2,82164.499477
0.0,2,82167.734689
0.0,2,82170.970889
0.0,2,82174.222661
0.0,2,82177.467219
0.0,2,82180.712244
0.0,2,82183.950693
0.0,2,82187.190993
0.0,2,82190.435663
0.0,2,82193.69792
0.0,2,82196.965362
0.0,2,82200.215744
0.0,2,82203.45417
0.0,2,82206.708222
0.0,2,82209.98666
0.0,2,82213.229013
0.0,2,82216.47684
0.0,2,82219.735248
0.0,2,82222.968703
0.0,2,82226.246878
0.0,2,82229.494934
0.0,2,82232.718791
0.0,2,82235.960849
0.0,2,82239.199332
0.0,2,82242.45896
0.0,2,82245.681442
0.0,2,82248.932212
0.0,2,82252.183199
0.0,2,82255.421114
0.0,2,82258.668262
0.0,2,82261.923788
0.0,2,82265.187828
0.0,2,82268.429692
0.0,2,82271.698717
0.0,2,82274.947942
0.0,2,82278.190033
0.0,2,82281.438891
0.0,2,82284.69794
0.0,2,82287.937141
0.0,2,82291.180676
0.0,2,82294.411786
0.0,2,82297.666971
0.0,2,82300.907254
0.0,2,82304.160725
0.0,2,82307.40366
0.0,2,82310.644094
0.0,2,82313.8941
0.0,2,82317.164063
0.0,2,82320.558319
0.0,2,82323.810676
0.0,2,82327.106315
0.0,2,82330.396777
0.0,2,82333.689297
0.0,2,82336.973794
0.0,2,82340.272647
0.0,2,82343.612771
0.0,2,82346.87425
0.0,2,82350.113583
0.0,2,82353.384767
0.0,2,82356.65175
0.0,2,82359.956152
0.0,2,82363.233191
0.0,2,82366.517325
0.0,2,82369.779595
0.0,2,82373.056693
0.0,2,82376.335682
0.0,2,82379.594657
0.0,2,82382.854721
0.0,2,82386.093993
0.0,2,82389.361788
0.0,2,82392.624363
0.0,2,82395.871019
0.0,2,82399.124075
0.0,2,82402.382762
0.0,2,82405.677731
0.0,2,82408.952414
0.0,2,82412.247824
0.0,2,82415.508373
0.0,2,82418.834715
0.0,2,82422.132666
0.0,2,82425.451835
0.0,2,82428.725759
0.0,2,82431.995745
0.0,2,82435.275714
0.0,2,82438.537726
0.0,2,82441.825107
0.0,2,82445.0929
0.0,2,82448.346109
0.0,2,82451.618733
0.0,2,82454.929311
0.0,2,82458.19079
0.0,2,82461.454008
0.0,2,82464.718914
0.0,2,82467.98582
0.0,2,82471.238623
0.0,2,82474.505973
0.0,2,82477.819791
0.0,2,82481.123976
0.0,2,82484.462262
0.0,2,82487.758636
0.0,2,82491.025912
0.0,2,82494.295511
0.0,2,82497.565857
0.0,2,82500.856682
0.0,2,82504.107741
0.0,2,82507.374728
0.0,2,82510.736523
0.0,2,82514.352887
0.0,2,82517.646761
0.0,2,82520.958628
0.0,2,82524.209686
0.0,2,82527.471238
0.0,2,82530.739032
0.0,2,82534.023588
0.0,2,82537.367992
0.0,2,82540.635071
0.0,2,82543.899572
0.0,2,82547.201809
0.0,2,82550.48277
0.0,2,82553.749214
0.0,2,82557.055348
0.0,2,82560.29202
0.0,2,82563.582792
0.0,2,82566.842098
0.0,2,82570.102753
0.0,2,82573.46251
0.0,2,82576.6947
0.0,2,82580.036153
0.0,2,82583.312839
0.0,2,82586.586509
0.0,2,82589.846913
0.0,2,82593.120842
0.0,2,82596.40759
0.0,2,82599.687279
0.0,2,82603.013309
0.0,2,82606.315703
0.0,2,82609.56579
0.0,2,82612.859177
0.0,2,82616.138054
0.0,2,82619.42029
0.0,2,82622.673443
0.0,2,82625.928792
0.0,2,82629.202813
0.0,2,82632.502718
0.0,2,82635.778788
0.0,2,82639.047649
0.0,2,82642.304187
0.0,2,82645.570241
0.0,2,82648.873849
0.0,2,82652.182796
0.0,2,82655.450838
0.0,2,82658.714801
0.0,2,82661.975871
0.0,2,82665.346026
0.0,2,82668.627213
0.0,2,82671.909862
0.0,2,82675.184717
0.0,2,82678.429866
0.0,2,82681.723591
0.0,2,82684.986912
0.0,2,82688.253612
0.0,2,82691.500738
0.0,2,82694.748842
0.0,2,82698.045869
0.0,2,82701.296532
0.0,2,82704.569645
0.0,2,82707.841842
0.0,2,82711.107826
0.0,2,82714.390066
0.0,2,82717.688787
0.0,2,82720.959661
0.0,2,82724.205304
0.0,2,82727.488544
0.0,2,82730.747876
0.0,2,82733.993744
0.0,2,82737.252803
0.0,2,82740.53421
0.0,2,82743.862535
0.0,2,82747.13177
0.0,2,82750.374888
0.0,2,82753.661793
0.0,2,82756.91476
0.0,2,82760.195822
0.0,2,82763.472711
0.0,2,82766.703822
0.0,2,82769.980717
0.0,2,82773.226731
