#{"t_start": 1699348979.3045216, "env_id": null}
r,l,t
-162271.14,1356,10697.624628
-170842.92,1351,10709.497718
-180270.8,1353,10758.501458
-182697.3,1351,10770.312227
-153389.03,1361,10820.098048
-169771.05,1354,10831.437177
-181221.03,1355,10881.56747
-170160.52,1355,10893.326288
-191878.27,1353,10943.154996
-185440.36,1355,10954.917263
-186549.75,1359,11004.81243
-183525.69,1356,11016.222506
-184201.38,1358,11065.943662
-178423.56,1353,11077.188205
-168438.55,1355,11127.424995
-171675.02,1356,11138.874004
-181145.84,1358,11189.140711
-170624.14,1363,11200.492045
-166592.55,1357,11249.792043
-153219.86,1362,11261.391758
-165354.25,1359,11310.656286
-165528.6,1359,11322.270361
-166472.11,1366,11372.969845
-170486.19,1357,11384.565096
-159654.81,1361,11435.076109
-166504.33,1360,11446.448471
-175038.2,1364,11497.197566
-167637.7,1360,11508.103902
-154181.14,1367,11559.547776
-156707.28,1369,11570.923467
-153373.03,1373,11622.047219
-179271.84,1360,11632.560039
-157840.56,1375,11683.530445
-165295.64,1364,11694.115836
-156714.48,1379,11746.146035
-165538.72,1370,11756.1479
-158978.36,1369,11808.618801
-157545.39,1372,11818.558141
-170055.92,1367,11870.238097
-160484.31,1372,11880.097582
-172991.94,1364,11931.43735
-171690.17,1363,11941.604631
-177404.64,1362,11993.418963
-185971.02,1358,12003.653756
-177613.06,1358,12054.02337
-184923.98,1359,12064.001263
-164420.05,1365,12116.00286
-167959.44,1361,12126.014743
-166368.64,1366,12178.345084
-175132.22,1363,12188.252631
-162718.0,1359,12240.752934
-174652.05,1361,12250.516759
-168791.44,1358,12302.725512
-168015.94,1360,12312.467758
-173717.06,1358,12364.050953
-163604.75,1361,12374.038322
-173021.19,1358,12425.929206
-167704.08,1359,12435.8945
-163814.53,1360,12487.54419
-160262.48,1357,12497.591722
-166260.62,1357,12548.828256
-155856.94,1362,12559.253892
-162404.98,1360,12611.150627
-156365.77,1359,12621.24903
-161828.14,1359,12673.446316
-159859.7,1363,12683.599931
-169254.12,1358,12734.898052
-164877.89,1355,12745.094403
-155762.98,1359,12796.887605
-161718.1,1357,12807.615699
-170270.7,1356,12858.645735
-153875.25,1359,12869.014414
-158612.02,1357,12920.179061
-157098.36,1355,12930.362901
-166763.28,1355,12981.842889
-167503.97,1359,12992.415071
-150722.48,1364,13044.705366
-158064.53,1359,13054.824943
-157732.22,1356,13105.279254
-159327.27,1357,13115.445122
-162907.34,1359,13167.461701
-157840.33,1361,13177.615049
-163048.17,1361,13228.629677
-162647.81,1355,13238.509026
-161558.28,1361,13289.856968
-163615.17,1360,13299.893304
-161268.31,1357,13351.402778
-161188.84,1356,13361.453564
-150860.58,1367,13413.477336
-158557.14,1366,13423.232173
-155900.23,1363,13475.455796
-161138.56,1358,13485.232757
-156417.92,1364,13537.527727
-162014.94,1364,13547.187055
-153291.31,1368,13599.516389
-164005.89,1360,13608.877449
-161793.45,1362,13661.473182
-166549.33,1358,13670.667029
-160059.61,1362,13723.680925
-154905.6,1362,13732.598857
-158480.1,1360,13785.41327
-158825.44,1363,13794.654101
-159376.27,1364,13847.104982
-157192.42,1364,13856.332608
-153075.31,1362,13908.623782
-156032.2,1360,13917.868138
-156859.19,1360,13970.053801
-158322.77,1362,13979.448077
-147496.38,1362,14031.66147
-145020.7,1365,14040.973946
-156336.84,1359,14092.744914
-161300.75,1356,14102.194851
-154999.16,1356,14154.415314
-143307.95,1361,14163.809109
-155581.73,1360,14216.484237
-149983.28,1358,14225.560439
-145482.62,1364,14278.032569
-154324.16,1357,14287.224928
-163007.47,1358,14339.672323
-158057.45,1358,14348.839075
-149447.27,1362,14401.152629
-158613.38,1362,14410.548546
-160457.08,1358,14462.786285
-160842.17,1361,14471.948044
-156003.53,1358,14524.522508
-160275.64,1357,14533.623838
-146530.36,1358,14585.976701
-149969.06,1363,14595.658168
-152311.73,1355,14648.496212
-156373.61,1354,14658.010073
-140726.3,1360,14710.039723
-149109.33,1358,14719.369982
-158913.47,1355,14771.876989
-161646.62,1355,14781.182192
-146036.06,1362,14833.693751
-149957.58,1358,14843.537373
-164694.33,1354,14895.360534
-159189.97,1355,14904.557475
-150302.73,1361,14957.11351
-153655.86,1355,14966.166861
-154995.31,1357,15018.874884
-159658.78,1358,15028.239408
-159728.6,1355,15079.985629
-156341.08,1363,15089.243366
-159460.1,1356,15141.283806
-161106.4,1355,15150.650028
-157129.69,1357,15203.516189
-157998.38,1356,15212.826384
-159092.36,1357,15265.206179
-153435.11,1357,15274.534887
-152791.52,1354,15326.437091
-163740.97,1353,15335.68501
-158096.81,1357,15388.129309
-156483.16,1356,15397.298069
-160195.66,1354,15449.45452
-164509.38,1354,15458.543551
-163331.03,1359,15511.394789
-163885.6,1358,15520.725578
-166223.56,1353,15573.600862
-156603.86,1361,15583.141148
-160210.69,1354,15635.250328
-152208.34,1360,15644.959943
-160887.47,1360,15696.238667
-164910.53,1354,15705.587991
-159340.48,1356,15757.479955
-170418.22,1352,15766.882523
-168554.33,1351,15818.881539
-162754.44,1356,15828.207475
-161418.86,1354,15880.390554
-164561.53,1354,15890.020258
-165524.84,1357,15942.224038
-168240.89,1354,15951.435824
-154698.39,1358,16004.094807
-164684.75,1357,16013.345743
-163972.69,1357,16066.163307
-162239.53,1356,16075.462567
-162714.61,1355,16128.335759
-170249.97,1352,16137.50134
-163956.42,1355,16190.203692
-160045.67,1356,16199.296195
-170534.5,1353,16251.319344
-155271.27,1362,16260.827811
-163728.97,1362,16313.036539
-169174.9,1354,16322.648201
-164217.56,1357,16374.673854
-168807.72,1356,16383.916753
-166074.58,1359,16435.742934
-167387.98,1357,16444.767128
-170256.22,1355,16497.185655
-166237.69,1357,16506.342122
-152951.02,1363,16558.723373
-164708.56,1360,16567.914335
-156830.06,1362,16620.872395
-142548.89,1369,16630.215606
-150380.03,1368,16683.317221
-159873.83,1356,16692.322841
-165202.39,1352,16744.586374
-158503.16,1360,16753.752647
-155305.44,1362,16806.068706
-158541.06,1363,16815.373551
-154372.8,1369,16868.663953
-162487.55,1361,16877.577833
-161857.05,1363,16930.139616
-164530.97,1361,16938.885442
-164183.94,1358,16991.032643
-161687.3,1363,17000.04278
-140096.23,1370,17053.709032
-153786.92,1366,17062.652607
-143269.19,1367,17115.145812
-157884.4,1368,17123.999899
-155355.7,1365,17176.662119
-165185.05,1357,17185.112234
-161714.56,1364,17238.48056
-151192.88,1368,17247.072061
-149775.31,1369,17299.900298
-151100.56,1369,17308.672948
-154308.67,1363,17361.440547
-150992.34,1360,17369.960971
-155660.69,1366,17423.358937
-151460.66,1367,17432.465837
-154538.39,1365,17485.527434
-149037.36,1367,17494.313183
-159383.28,1362,17547.359486
-157551.7,1361,17556.116716
-154794.36,1363,17607.777402
-158222.16,1364,17615.772785
-143643.06,1371,17663.327928
-161242.78,1358,17670.724238
-149004.34,1367,17717.379408
-168809.66,1358,17724.637367
-149219.67,1364,17771.300321
-154096.33,1364,17778.960151
-152035.02,1363,17825.442698
-154529.95,1363,17832.702762
-163982.55,1357,17879.061037
-150136.89,1366,17886.527382
-159833.28,1362,17933.219795
-155834.03,1364,17940.675903
-154577.4,1363,17986.785383
-161370.5,1360,17994.203104
-144438.16,1363,18040.408929
-142037.94,1369,18048.217267
-157282.06,1359,18094.005053
-158640.52,1358,18101.589278
-164718.42,1360,18147.551997
-156960.31,1362,18155.234955
-158785.33,1361,18201.10222
-155305.45,1366,18208.87496
-155870.6,1362,18254.833544
-159807.11,1361,18262.559448
-159115.89,1361,18308.53865
-158886.95,1361,18316.321664
-153129.11,1361,18362.123531
-151885.55,1360,18369.948458
-147681.22,1360,18416.039599
-152305.55,1362,18423.942447
-151237.77,1366,18469.8691
-148377.1,1365,18478.225635
-151949.38,1363,18524.223464
-153743.19,1363,18532.193928
-154563.86,1362,18578.274864
-154663.77,1362,18586.210837
-153194.0,1364,18632.283331
-157522.61,1361,18639.991367
-157363.19,1365,18685.925945
-154534.31,1362,18693.613987
-155408.66,1363,18739.691238
-161152.3,1363,18747.309515
-156738.47,1360,18793.504433
-157541.58,1361,18801.196232
-158705.36,1362,18847.49459
-156736.27,1362,18855.239225
-152054.61,1362,18901.336581
-141464.48,1371,18909.364315
-140142.14,1373,18955.35634
-154354.38,1362,18962.879303
-157773.16,1362,19009.195482
-147949.92,1364,19016.826063
-148912.02,1361,19062.673689
-153509.98,1362,19070.423776
-152321.89,1363,19116.475335
-155836.39,1361,19124.19111
-150787.83,1364,19170.179407
-152489.9,1364,19177.854119
-152942.72,1361,19224.182049
-152083.81,1364,19231.885031
-156099.39,1362,19277.731877
-154350.22,1360,19285.420049
-143061.23,1373,19331.906306
-149698.05,1367,19339.329975
-146178.28,1364,19385.560456
-155989.02,1362,19392.919054
-145229.27,1370,19439.720465
-151348.98,1360,19446.817947
-156394.47,1361,19493.646354
-159949.62,1360,19500.65416
-156234.97,1359,19547.28573
-154989.95,1361,19554.341777
-153566.0,1367,19601.104187
-157637.47,1361,19607.97416
-154711.14,1360,19654.75677
-152281.45,1361,19661.688184
-155080.88,1361,19708.464093
-152431.67,1360,19715.387721
-151996.1,1360,19762.164515
-152307.8,1362,19769.135455
-162482.94,1357,19815.591311
-146259.75,1368,19822.956089
-153968.56,1363,19869.186564
-155562.97,1363,19876.53001
-152734.64,1364,19922.666554
-157880.77,1359,19929.809053
-155849.97,1358,19976.385286
-149604.31,1367,19983.868269
-154857.78,1361,20030.208143
-147820.61,1367,20037.901235
-143738.8,1370,20084.282086
-151353.45,1365,20091.851377
-143097.98,1369,20138.080559
-147459.88,1363,20145.357838
-150966.23,1363,20192.045139
-152450.33,1361,20199.273838
-161397.81,1355,20246.006653
-138813.56,1372,20253.773942
-156672.38,1357,20300.26073
-158948.94,1359,20308.272063
-151777.94,1366,20354.49199
-164058.61,1354,20362.00299
-149631.84,1369,20408.256141
-156396.92,1361,20415.3414
-151681.88,1366,20462.162139
-165208.72,1353,20468.94861
-160423.19,1354,20515.529294
-155181.61,1358,20522.880179
-160231.45,1361,20570.255697
-159902.75,1357,20576.979803
-156810.03,1358,20624.003175
-155904.05,1361,20630.795963
-154970.55,1359,20677.65799
-145558.1,1369,20684.765407
-151274.58,1361,20731.268873
-158429.7,1361,20738.423642
-160345.97,1357,20784.89789
-162138.4,1358,20792.179114
-158766.16,1362,20838.756457
-147796.05,1368,20846.244413
-157988.44,1365,20892.679879
-158324.34,1361,20899.995008
-156438.67,1361,20946.68934
-147641.69,1368,20954.161698
-156345.28,1359,21000.307764
-150383.44,1362,21008.016211
-157281.22,1360,21053.564361
-154421.94,1363,21061.271238
-155122.84,1361,21107.307256
-164044.7,1356,21114.953056
-158886.7,1358,21160.96349
-156180.52,1358,21168.598961
-156665.38,1359,21214.668348
-157381.7,1360,21222.27524
-164397.53,1356,21267.863886
-152544.5,1358,21275.516251
-150659.8,1364,21321.48528
-151004.12,1368,21329.325823
-155335.78,1360,21375.002302
-160768.11,1358,21382.642425
-151438.53,1360,21428.446085
-157862.05,1361,21436.19674
-150328.25,1361,21481.810092
-156367.34,1357,21489.423268
-153850.67,1360,21535.289963
-156171.67,1361,21542.962806
-152460.44,1363,21589.099684
-155530.61,1364,21596.715617
-152566.64,1363,21642.879182
-162643.14,1357,21650.336288
-154432.33,1361,21696.551496
-144760.56,1366,21704.135202
-149275.78,1366,21750.145199
-151046.7,1364,21757.80458
-152320.47,1361,21804.079718
-150768.3,1364,21811.748158
-161332.6,1362,21857.930133
-164234.45,1358,21865.374438
-158017.78,1363,21911.912104
-141479.14,1371,21919.76281
-143717.53,1373,21965.913777
-156481.3,1365,21973.422031
-134595.08,1380,22020.038686
-150709.7,1366,22027.214188
-154397.42,1364,22074.231556
-139151.5,1375,22081.652449
-152252.3,1366,22128.228291
-125693.984,1391,22136.459658
-154862.55,1358,22181.651422
-156763.75,1362,22190.207373
-152093.8,1365,22235.706266
-153469.28,1363,22244.062928
-158956.92,1360,22289.205226
-142003.67,1369,22297.992169
-152379.73,1363,22343.386919
-154104.5,1363,22352.175828
-153792.7,1364,22397.296718
-156235.52,1362,22406.022512
-155204.89,1362,22451.128329
-157001.42,1363,22459.928032
-156617.75,1363,22506.588434
-156853.83,1360,22515.194923
-145941.84,1366,22562.968622
-151649.69,1363,22571.154206
-151933.45,1366,22619.006328
-155899.44,1364,22627.151147
-149768.48,1371,22675.19857
-154607.02,1360,22682.930439
-152413.17,1364,22731.372808
-149934.45,1362,22739.135401
-163878.2,1358,22787.172076
-146139.3,1363,22795.081646
-156350.97,1362,22843.297132
-139192.98,1373,22851.423114
-149034.81,1366,22899.760235
-154387.3,1365,22907.811531
-155908.89,1361,22955.648925
-143350.45,1370,22964.231589
-146402.55,1371,23012.482718
-155514.7,1362,23020.548738
-154167.05,1364,23068.602217
-144718.78,1368,23077.029395
-157007.31,1364,23124.728199
-159379.72,1363,23133.031003
-149308.98,1371,23181.240308
-155631.31,1364,23189.099822
-150525.16,1366,23237.355783
-157773.67,1364,23245.390096
-155405.02,1366,23293.570023
-154404.42,1368,23301.591533
-143591.55,1374,23349.878936
-148920.45,1368,23357.693097
-150516.06,1364,23406.341613
-155948.19,1360,23414.200785
-144862.1,1368,23462.56655
-148565.05,1371,23470.411727
-161648.19,1358,23518.323233
-154853.81,1363,23526.45018
-153555.92,1362,23578.523843
-161419.31,1363,23586.54959
-156969.31,1363,23642.216686
-158938.22,1362,23650.602992
-152443.38,1364,23703.686694
-155719.67,1362,23712.507754
-156084.44,1360,23761.494481
-141425.9,1372,23769.923141
-155898.9,1363,23817.386911
-148833.03,1371,23826.032233
-144356.77,1374,23876.142699
-152593.61,1370,23885.340711
-155948.72,1368,23935.249186
-151584.16,1361,23943.829567
-164804.69,1361,23995.147924
-152014.48,1360,24003.782825
-164308.42,1364,24053.976938
-160936.92,1360,24062.318019
-157461.27,1364,24110.690213
-153611.27,1367,24118.907729
-157075.11,1361,24167.688979
-158631.83,1366,24176.13523
-160806.11,1359,24224.316643
-156200.52,1365,24232.894604
-157894.1,1359,24280.573348
-161654.38,1360,24289.395746
-159347.08,1366,24337.487465
-160942.31,1361,24346.090782
-155106.64,1368,24394.911153
-162770.22,1360,24403.239792
-155057.33,1366,24451.922677
-160109.84,1358,24459.720511
-159161.17,1355,24507.417756
-150902.06,1370,24515.739732
-154603.4,1364,24563.428576
-159505.5,1366,24571.756703
-162376.9,1363,24618.727645
-153663.69,1367,24627.570356
-156537.19,1363,24675.05451
-151407.44,1368,24683.868557
-157287.69,1365,24731.057526
-153880.31,1369,24740.112761
-156242.14,1363,24787.329374
-154515.72,1363,24796.343773
-159289.0,1361,24843.234408
-157116.05,1364,24852.160755
-158246.62,1364,24899.657602
-154289.27,1359,24908.584633
-152121.12,1364,24955.197567
-154181.94,1362,24964.31479
-149222.38,1366,25011.629956
-154335.94,1368,25020.410422
-152161.62,1363,25067.253575
-150188.33,1367,25076.081787
-161029.44,1361,25123.144177
-153693.4,1360,25132.03645
-138115.97,1374,25179.008125
-149076.16,1368,25187.881582
-153579.88,1362,25234.667543
-156481.88,1360,25243.414092
-151942.9,1359,25290.473601
-156823.12,1361,25299.179139
-160031.0,1362,25346.432601
-163073.69,1360,25355.14871
-154958.52,1360,25401.951184
-155656.64,1365,25410.757776
-159905.44,1360,25457.65963
-155360.4,1359,25466.313771
-151383.39,1362,25513.330654
-151361.03,1365,25522.197666
-163347.81,1362,25569.255936
-156843.25,1360,25578.116786
-157461.23,1363,25625.189503
-152585.38,1362,25634.231512
-155401.11,1359,25680.874724
-157354.05,1360,25689.60489
-154380.48,1359,25736.594485
-156413.6,1358,25745.508556
-159692.89,1358,25792.36028
-158942.89,1359,25801.111997
-159820.64,1359,25849.174145
-155026.5,1358,25857.790655
-157690.56,1357,25905.243989
-151537.17,1359,25914.312774
-153860.08,1358,25961.424456
-158283.16,1357,25970.249003
-151161.03,1358,26017.088924
-150044.05,1357,26025.825231
-160125.02,1358,26072.24864
-155868.9,1360,26081.039619
-151935.73,1360,26127.802693
-143831.12,1359,26136.665776
-146289.52,1359,26183.583614
-154557.75,1361,26192.470342
-149726.25,1360,26239.588775
-153196.16,1360,26248.478849
-146371.08,1360,26295.55913
-151874.88,1360,26304.461892
-156416.97,1357,26351.025137
-156987.73,1356,26359.82015
-153476.12,1358,26406.652012
-147708.72,1357,26415.413181
-143306.89,1361,26462.287774
-152599.67,1358,26471.074476
-154577.7,1356,26517.789768
-149753.2,1359,26526.582129
-153976.9,1358,26573.123868
-152272.38,1361,26582.240579
-153577.3,1354,26628.476732
-152231.12,1356,26637.708734
-153616.39,1358,26689.10347
-147900.52,1358,26698.345817
-145937.53,1359,26749.778769
-147770.9,1359,26758.881693
-150239.1,1356,26806.76812
-142754.08,1357,26816.472941
-141254.27,1361,26866.778203
-146582.3,1356,26876.858197
-142837.62,1362,26933.350339
-141488.19,1359,26942.50601
-138251.47,1360,26994.089081
-142278.9,1362,27004.178681
-141304.53,1359,27054.535435
-140716.78,1361,27064.335175
-139645.9,1357,27114.628941
-139511.92,1363,27124.531131
-150549.97,1358,27176.910396
-145929.73,1361,27187.617893
-136227.05,1358,27237.574856
-135094.25,1362,27248.562895
-137474.27,1360,27299.795334
-135237.66,1357,27309.653245
-139057.86,1358,27358.598021
-140697.28,1361,27369.341834
-139651.53,1361,27421.161078
-142337.03,1359,27431.689038
-141294.02,1358,27482.396226
-134041.95,1363,27493.058294
-135468.72,1360,27543.595699
-136082.78,1357,27553.709383
-143197.38,1367,27603.097952
-139551.14,1359,27613.245866
-133504.92,1367,27661.995033
-139755.98,1360,27671.306894
-140467.69,1363,27723.682868
-140137.25,1362,27733.031897
-131360.22,1363,27781.3197
-137141.8,1364,27790.680921
-134863.64,1366,27840.837008
-134985.9,1361,27849.810939
-135122.89,1361,27898.380044
-135860.89,1366,27907.62974
-132753.08,1364,27956.546703
-132083.58,1365,27966.144269
-133660.81,1361,28016.527204
-134712.81,1364,28026.026814
-136703.94,1364,28076.139855
-148616.52,1358,28085.76918
-134514.64,1365,28137.929007
-132273.98,1368,28147.346637
-131014.73,1370,28195.866863
-137427.36,1363,28204.945915
-137517.81,1365,28253.217141
-136691.58,1368,28262.395324
-137446.56,1365,28310.232128
-134181.28,1368,28319.558982
-136969.53,1372,28368.370137
-138179.95,1371,28377.753877
-135353.64,1367,28427.393097
-133867.27,1372,28436.8456
-127784.6,1369,28485.460637
-127277.42,1374,28494.975952
