#{"t_start": 1701270960.6226623, "env_id": "None"}
r,l,t
-427800.0,24,3990.228318
-447700.0,25,4000.322328
-447700.0,25,4010.58588
-447700.0,25,4021.734537
-427800.0,24,4031.930361
-447700.0,25,4042.064455
-467600.0,26,4052.436343
-427800.0,24,4062.52437
-427800.0,24,4072.503253
-427800.0,24,4082.526256
-427800.0,24,4092.602419
-427800.0,24,4102.750619
-467600.0,26,4113.037431
-437700.0,26,4123.390709
-427800.0,24,4133.707235
-507400.0,28,4144.226256
-447700.0,25,4154.289457
-447700.0,25,4164.382341
-447700.0,25,4174.532379
-487500.0,27,4185.862223
-497400.0,28,4196.672459
-467500.0,27,4207.221211
-447700.0,26,4217.637538
-447700.0,25,4228.026538
-447700.0,25,4238.352248
-427800.0,24,4248.541181
-427800.0,24,4258.91834
-427800.0,24,4269.337388
-447700.0,25,4279.425485
-427800.0,24,4289.530457
-427800.0,24,4299.435629
-427800.0,24,4309.463769
-447700.0,25,4319.677459
-447700.0,25,4329.794213
-427800.0,24,4339.764665
-427800.0,24,4349.832191
-427800.0,24,4359.97573
-447700.0,25,4370.622929
-427800.0,24,4381.850805
-427800.0,24,4393.226472
-427800.0,24,4404.217294
-447700.0,25,4414.727597
-427800.0,24,4424.790564
-447700.0,25,4435.151356
-447700.0,25,4445.798591
-447700.0,25,4456.333292
-427800.0,24,4466.366241
-447700.0,25,4476.60418
-427800.0,24,4486.713961
-447700.0,25,4497.331705
-427800.0,24,4507.882919
-417900.0,24,4518.284378
-427800.0,24,4528.923385
-417900.0,24,4539.43925
-477600.0,27,4550.253874
-437800.0,25,4560.781392
-427800.0,24,4571.108797
-427800.0,24,4581.871631
-417900.0,24,4592.476693
-417900.0,24,4602.742854
-437800.0,25,4613.064734
-507400.0,28,4623.744101
-457600.0,26,4634.238656
-447600.0,26,4644.539425
-497400.0,28,4654.996716
-477500.0,27,4666.166504
-527300.0,29,4677.704561
-457600.0,26,4688.410505
-457600.0,26,4699.409606
-437700.0,25,4710.569256
-487500.0,27,4721.615427
-437700.0,25,4732.22213
-437700.0,25,4742.873217
-417900.0,24,4753.332832
-447600.0,26,4764.052902
-417900.0,24,4774.513137
-427800.0,24,4784.888851
-507400.0,28,4796.877639
-427800.0,24,4807.113803
-417900.0,24,4817.19354
-437800.0,25,4828.604566
-417900.0,24,4839.555933
-417900.0,24,4849.999052
-447700.0,25,4860.838789
-427800.0,24,4871.178509
-417900.0,24,4881.533399
-427800.0,24,4891.880426
-427800.0,24,4902.510329
-417900.0,24,4912.911448
-427800.0,24,4923.488042
-417900.0,24,4934.720229
-417900.0,24,4947.529272
-437800.0,25,4958.54116
-427800.0,24,4969.20256
-437800.0,25,4979.890614
-417900.0,24,4991.033704
-427800.0,24,5002.902476
-417900.0,24,5014.962044
-427800.0,24,5027.417548
-427800.0,24,5038.042224
-427800.0,24,5048.358363
-427800.0,24,5059.248582
-447700.0,25,5069.700588
-427800.0,24,5080.554423
-427800.0,24,5091.705984
-427800.0,24,5102.690626
-417900.0,24,5113.695567
-417900.0,24,5124.551679
-407900.0,23,5134.930759
-417900.0,24,5145.290532
-427800.0,24,5155.63638
-427800.0,24,5166.529955
-427800.0,24,5177.365696
-447700.0,25,5187.971876
-437800.0,25,5198.617239
-447700.0,25,5209.076378
-427800.0,24,5219.41348
-417900.0,24,5229.767253
-417900.0,24,5239.972858
-427800.0,24,5251.027482
-447700.0,25,5261.793476
-427800.0,24,5272.556298
-417900.0,24,5283.861262
-427800.0,24,5294.581662
-427800.0,24,5305.035294
-427800.0,24,5315.509945
-427800.0,24,5326.373418
-427800.0,24,5337.972364
-427800.0,24,5348.800825
-427800.0,24,5359.936076
-447700.0,25,5371.066208
-427800.0,24,5381.480604
-447700.0,25,5392.281762
-427800.0,24,5403.096903
-447700.0,25,5413.520349
-427800.0,24,5423.824342
-427800.0,24,5434.114422
-427800.0,24,5444.42842
-427800.0,24,5456.975171
-427800.0,24,5467.684983
-447700.0,25,5478.154417
-427800.0,24,5488.52469
-427800.0,24,5498.888237
-447700.0,25,5509.32061
-427800.0,24,5519.739219
-427800.0,24,5529.753829
-427800.0,24,5541.132443
-427800.0,24,5551.759918
-427800.0,24,5562.386437
-427800.0,24,5572.939322
-427800.0,24,5583.456192
-447700.0,25,5594.479949
-447700.0,25,5605.083865
-427800.0,24,5615.80744
-427800.0,24,5626.031461
-447700.0,25,5636.395805
-427800.0,24,5646.641777
-447700.0,25,5657.771808
-427800.0,24,5668.802449
-427800.0,24,5679.189195
-427800.0,24,5689.590624
-427800.0,24,5700.237424
-427800.0,24,5710.584464
-447700.0,25,5720.994438
-427800.0,24,5732.081868
-427800.0,24,5745.039876
-427800.0,24,5756.563555
-427800.0,24,5767.635407
-427800.0,24,5777.964753
