traj_tx,traj_ty
12.26,6.27E-06
12.27,6.27E-06
12.28,6.27E-06
12.29,6.27E-06
12.3,6.27E-06
12.31,6.27E-06
12.32,6.27E-06
12.33,6.27E-06
12.34,6.27E-06
12.35,6.27E-06
12.36,6.27E-06
12.37,6.27E-06
12.38,6.27E-06
12.39,6.27E-06
12.4,6.27E-06
12.41,6.27E-06
12.42,6.27E-06
12.43,6.27E-06
12.44,6.27E-06
12.45,6.27E-06
12.46,6.27E-06
12.47,6.27E-06
12.48,6.27E-06
12.49,6.27E-06
12.5,6.27E-06
12.51,6.27E-06
12.52,6.27E-06
12.53,6.27E-06
12.54,6.27E-06
12.55,6.27E-06
12.56,6.27E-06
12.57,6.27E-06
12.58,6.27E-06
12.59,6.27E-06
12.6,6.27E-06
12.61,6.27E-06
12.62,6.27E-06
12.63,6.27E-06
12.64,6.27E-06
12.65,6.27E-06
12.66,6.27E-06
12.67,6.27E-06
12.68,6.27E-06
12.69,6.27E-06
