#{"t_start": 1701246191.4730961, "env_id": "None"}
r,l,t
-18000.0,255,7365.386669
-18000.0,255,7375.698765
-18000.0,254,7386.172467
-18000.0,254,7396.478227
-18000.0,254,7406.778632
-18000.0,255,7416.913707
-18000.0,255,7426.981784
-17000.0,254,7437.030698
-18000.0,255,7447.201628
-18000.0,253,7457.288599
-18000.0,255,7467.657736
-18000.0,254,7477.876429
-18000.0,254,7488.038575
-18000.0,255,7497.905019
-18000.0,254,7508.262734
-18000.0,254,7518.364941
-18000.0,253,7528.454111
-18000.0,256,7538.555686
-18000.0,255,7548.750851
-18000.0,255,7558.725649
-18000.0,254,7568.85477
-18000.0,254,7579.202477
-18000.0,254,7589.239955
-18000.0,254,7599.049624
-18000.0,253,7609.109647
-18000.0,254,7619.406628
-18000.0,254,7629.550104
-18000.0,254,7639.351247
-18000.0,254,7649.59389
-18000.0,254,7659.580932
-18000.0,253,7669.826698
-18000.0,253,7680.06622
-18000.0,253,7690.240153
-18000.0,254,7700.343673
-18000.0,253,7710.237464
-18000.0,254,7720.449429
-18000.0,253,7730.582677
-18000.0,253,7740.958436
-18000.0,253,7751.172679
-18000.0,253,7761.542268
-18000.0,253,7771.742567
-18000.0,254,7781.517547
-18000.0,255,7791.562704
-18000.0,255,7801.962639
-18000.0,255,7811.959503
-18000.0,254,7822.101548
-18000.0,255,7831.936871
-18000.0,253,7841.971136
-18000.0,254,7852.298649
-18000.0,254,7862.320512
-18000.0,254,7872.723658
-18000.0,255,7883.004356
-18000.0,255,7892.933446
-18000.0,255,7903.06847
-18000.0,255,7913.283762
-17000.0,253,7923.501568
-17000.0,254,7933.555577
-18000.0,255,7943.688473
-18000.0,254,7953.951955
-18000.0,254,7963.97941
-18000.0,255,7973.857085
-18000.0,254,7984.062674
-18000.0,255,7994.396585
-18000.0,254,8004.659352
-18000.0,254,8015.048456
-18000.0,254,8025.005453
-18000.0,255,8035.664912
-18000.0,254,8045.863646
-18000.0,253,8055.83063
-18000.0,254,8065.680594
-18000.0,253,8075.818748
-18000.0,255,8085.713248
-18000.0,254,8095.728058
-18000.0,254,8105.660518
-18000.0,254,8115.846623
-18000.0,254,8125.873894
-18000.0,254,8135.727591
-18000.0,253,8145.381747
-18000.0,254,8155.573846
-17000.0,254,8165.806764
-18000.0,254,8176.200581
-18000.0,254,8186.206163
-18000.0,255,8196.598554
-18000.0,254,8206.945664
-18000.0,254,8217.15761
-18000.0,255,8226.848608
-18000.0,254,8237.143013
-18000.0,255,8247.23688
-18000.0,253,8257.376275
-18000.0,253,8267.357617
-18000.0,255,8277.410631
-18000.0,255,8287.719502
-18000.0,253,8297.903089
-18000.0,254,8308.207644
-18000.0,254,8318.369862
-18000.0,254,8328.489554
-18000.0,254,8338.652589
-18000.0,255,8348.679946
-18000.0,254,8358.781435
-18000.0,255,8369.177509
-18000.0,253,8379.210237
-18000.0,254,8389.337301
-18000.0,254,8399.429535
-18000.0,255,8409.637071
-17000.0,254,8419.755706
-18000.0,254,8430.060143
-18000.0,253,8440.068839
-18000.0,255,8450.239646
-18000.0,254,8460.204051
-18000.0,254,8470.224684
-18000.0,254,8480.053779
-18000.0,255,8490.322549
-18000.0,254,8500.150587
-18000.0,254,8510.281095
-18000.0,254,8520.292254
-18000.0,255,8530.506552
-18000.0,254,8540.272531
-18000.0,253,8550.728585
-18000.0,254,8560.750684
-18000.0,256,8571.065439
-18000.0,254,8581.101703
-18000.0,255,8591.229757
-18000.0,254,8601.332585
-18000.0,254,8611.461956
-18000.0,254,8621.167564
-18000.0,254,8631.674104
-18000.0,254,8641.586443
-18000.0,254,8651.982769
-18000.0,254,8661.514667
-18000.0,254,8671.769619
-18000.0,255,8681.561115
-18000.0,254,8691.774466
-18000.0,253,8701.524088
-18000.0,254,8711.83096
-18000.0,254,8721.570623
-18000.0,254,8731.7164
-18000.0,254,8741.519493
-18000.0,254,8751.87924
-18000.0,254,8761.740512
-18000.0,254,8771.905642
-18000.0,254,8781.896244
-18000.0,254,8792.36299
-18000.0,254,8802.08693
-18000.0,254,8812.760387
-18000.0,254,8822.654089
-18000.0,255,8833.350617
-18000.0,254,8843.508519
-18000.0,247,8853.470698
-18000.0,255,8863.496567
-18000.0,253,8873.396923
-18000.0,254,8883.271626
-17000.0,254,8893.372416
-18000.0,256,8903.441416
-18000.0,250,8913.288556
-18000.0,254,8923.662359
-18000.0,254,8933.856604
-18000.0,254,8944.175
-18000.0,255,8953.958529
-18000.0,257,8964.178547
-18000.0,252,8974.160873
-18000.0,254,8984.381444
-18000.0,254,8994.198705
-17000.0,254,9004.518959
-18000.0,253,9014.364472
-18000.0,254,9024.539848
-18000.0,254,9034.557435
-18000.0,254,9045.45864
-18000.0,254,9055.289804
-18000.0,254,9065.935715
-18000.0,255,9075.791172
-18000.0,254,9086.408734
-18000.0,253,9096.222702
-18000.0,255,9106.391045
-18000.0,254,9116.056416
-18000.0,254,9126.207874
-18000.0,254,9136.308451
-18000.0,254,9146.725729
-18000.0,253,9156.559628
-18000.0,254,9167.050035
-18000.0,255,9177.149585
-18000.0,254,9187.653738
-18000.0,254,9197.629671
-18000.0,254,9207.940594
-18000.0,254,9217.699506
-18000.0,254,9228.351488
-18000.0,254,9238.31268
-18000.0,255,9248.781619
-18000.0,254,9258.784563
-18000.0,256,9269.295222
-18000.0,256,9279.210745
-18000.0,255,9289.681254
-18000.0,254,9299.243749
-18000.0,254,9309.814877
-18000.0,254,9319.745975
-18000.0,256,9330.424688
-18000.0,254,9340.238108
-18000.0,254,9350.794563
-18000.0,253,9360.674151
-18000.0,254,9371.410669
-18000.0,254,9381.05111
-18000.0,255,9391.624447
