time,ang,vel,acc,x,y,yaw,carv,alHori,roll
1.41,0.000887685,0.026002284,-0.432804446,7.125557806,-2.000126479,-0.000341668,4.355838116,-0.098701756,-8.23E-05
1.42,0.001149975,0.020336139,-0.621252392,7.169107823,-2.000149664,-0.000339013,4.360900851,-0.093295864,-8.37E-05
1.43,0.001412265,0.014121353,-0.604762938,7.212705047,-2.000173199,-0.000335739,4.3653322,-0.087021455,-8.46E-05
1.44,0.001674555,0.008901682,-0.450135103,7.256343188,-2.000197038,-0.000331859,4.369135335,-0.080623312,-8.50E-05
1.45,0.001936845,0.005259963,-0.32306546,7.300015976,-2.000221114,-0.000327395,4.372312788,-0.074528139,-8.49E-05
1.46,0.002199135,0.002307813,-0.294220655,7.343717168,-2.000245345,-0.00032238,4.374867491,-0.068949283,-8.43E-05
1.47,0.002461424,-0.001426933,-0.445561604,7.38744057,-2.000269634,-0.000316848,4.376807659,-0.063872333,-8.32E-05
1.48,0.002723714,-0.006914329,-0.618308808,7.4311801,-2.000293876,-0.000310835,4.378144679,-0.059233592,-8.16E-05
1.49,0.002986004,-0.014302127,-0.816368868,7.474929754,-2.000317967,-0.000304374,4.37888333,-0.055020553,-7.95E-05
1.5,0.003174035,-0.023135313,-0.8964017,7.518683555,-2.000341802,-0.000297495,4.379025672,-0.051285682,-7.69E-05
1.51,0.003362066,-0.031758016,-0.84153821,7.562435535,-2.000365286,-0.000290228,4.378571418,-0.048100899,-7.40E-05
1.52,0.003550097,-0.040137632,-0.845413146,7.606179719,-2.000388335,-0.000282602,4.377519753,-0.045517985,-7.08E-05
1.53,0.003738128,-0.048709204,-0.864635209,7.649910133,-2.000410876,-0.000274642,4.375872165,-0.043672325,-6.73E-05
1.54,0.003926159,-0.057732597,-0.92980191,7.693620834,-2.000432853,-0.000266364,4.37363286,-0.042819716,-6.35E-05
1.55,0.004114189,-0.067302768,-0.973011139,7.737305931,-2.000454228,-0.000257777,4.370807368,-0.042645695,-5.95E-05
1.56,0.00430222,-0.077036328,-0.94589188,7.780959586,-2.000474977,-0.00024888,4.367400731,-0.042820895,-5.54E-05
1.57,0.004490251,-0.085305841,-0.74024303,7.824576158,-2.000495085,-0.000239668,4.363459179,-0.043365942,-5.14E-05
1.58,0.004678282,-0.091111549,-0.468719166,7.868150944,-2.000514542,-0.00023014,4.359103373,-0.044360176,-4.75E-05
1.59,0.004866313,-0.094320297,-0.224088694,7.911680418,-2.000533341,-0.000220295,4.354442787,-0.045687766,-4.39E-05
1.6,0.005054343,-0.095592596,-0.094306782,7.955162026,-2.00055147,-0.000210134,4.349563782,-0.047278262,-4.06E-05
1.61,0.005242374,-0.09655831,-0.104473194,7.998593951,-2.000568914,-0.000199659,4.344529988,-0.048950436,-3.75E-05
1.62,0.005430405,-0.09790173,-0.157986011,8.041974901,-2.000585659,-0.000188866,4.339385113,-0.050635295,-3.48E-05
1.63,0.005618436,-0.099777298,-0.205452529,8.085303937,-2.000601688,-0.000177751,4.33415823,-0.052254889,-3.22E-05
1.64,0.005806467,-0.102055988,-0.238381226,8.128580357,-2.000616989,-0.000166307,4.32886891,-0.053761561,-2.98E-05
1.65,0.00593043,-0.104280121,-0.199569403,8.171803616,-2.000631548,-0.000154528,4.323530764,-0.055150153,-2.75E-05
1.66,0.006054393,-0.10593848,-0.150246883,8.21497329,-2.000645356,-0.000142409,4.318153997,-0.056363762,-2.52E-05
1.67,0.006178356,-0.107273506,-0.123063032,8.258089043,-2.000658406,-0.000129949,4.312747144,-0.057360624,-2.31E-05
1.68,0.006302319,-0.108371546,-0.098964879,8.301150621,-2.000670698,-0.000117151,4.307317817,-0.058136511,-2.10E-05
1.69,0.006426282,-0.109159439,-0.067003871,8.344157844,-2.000682232,-0.000104018,4.301872998,-0.058755178,-1.89E-05
1.7,0.006550245,-0.109597497,-0.02759037,8.387110595,-2.000693014,-9.06E-05,4.296418956,-0.05918775,-1.69E-05
1.71,0.006674208,-0.109726879,-0.009489733,8.430008815,-2.000703049,-7.68E-05,4.290960619,-0.059210362,-1.49E-05
1.72,0.006798171,-0.109853034,-0.008139652,8.472852487,-2.000712345,-6.27E-05,4.285501656,-0.05912562,-1.29E-05
1.73,0.006922133,-0.109677324,0.034090207,8.515641614,-2.000720908,-4.83E-05,4.280043298,-0.058774417,-1.10E-05
1.74,0.007046096,-0.109142668,0.066305634,8.55837621,-2.000728745,-3.36E-05,4.274586885,-0.05818839,-9.21E-06
1.75,0.007170059,-0.108372292,0.081195048,8.601056307,-2.000735857,-1.86E-05,4.269134332,-0.057408632,-7.48E-06
1.76,0.007294022,-0.107496699,0.093563729,8.643681959,-2.000742244,-3.41E-06,4.26368806,-0.055578317,-5.84E-06
1.77,0.007417985,-0.106446139,0.111218084,8.686253245,-2.000747901,1.20E-05,4.258250671,-0.054724297,-4.25E-06
1.78,0.007541948,-0.105383598,0.097677206,8.728770266,-2.000752821,2.77E-05,4.252823543,-0.053781791,-2.74E-06
1.79,0.007665911,-0.104739384,0.035190029,8.771233129,-2.000756992,4.36E-05,4.247407455,-0.052645258,-1.31E-06
1.8,0.007613627,-0.104367518,0.066792651,8.81364195,-2.000760401,5.96E-05,4.242002981,-0.051328645,6.09E-08
1.81,0.007561343,-0.103166956,0.149792725,8.85599685,-2.00076304,7.58E-05,4.23661069,-0.049885109,1.37E-06
1.82,0.007509058,-0.101240226,0.217767942,8.898297957,-2.000764904,9.21E-05,4.231231238,-0.048395566,2.60E-06
1.83,0.007456774,-0.098761621,0.265850695,8.940545406,-2.000765994,0.000108538,4.225865345,-0.04693393,3.75E-06
1.84,0.007404489,-0.095911299,0.294205293,8.982739338,-2.000766311,0.000125014,4.220513673,-0.04554846,4.80E-06
1.85,0.007352205,-0.092938337,0.293948895,9.0248799,-2.000765858,0.00014151,4.215176877,-0.044254255,5.73E-06
1.86,0.007299921,-0.090173912,0.26626463,9.066967246,-2.00076464,0.000157992,4.20985555,-0.04301225,6.50E-06
1.87,0.007247636,-0.087639637,0.242007892,9.109001533,-2.000762663,0.000174427,4.20455003,-0.041833845,7.10E-06
1.88,0.007195352,-0.085464642,0.199287304,9.150982919,-2.00075993,0.000190782,4.199260311,-0.040736538,7.51E-06
1.89,0.007143068,-0.083787316,0.145615284,9.192911562,-2.000756445,0.00020703,4.193986398,-0.039730073,7.70E-06
1.9,0.007090783,-0.08269616,0.08370078,9.234787618,-2.000752212,0.000223147,4.188728311,-0.03882551,7.65E-06
1.91,0.007038499,-0.082269409,0.014564045,9.276611246,-2.000747238,0.000239114,4.183485995,-0.038035917,7.35E-06
1.92,0.006986214,-0.082553209,-0.056673565,9.318382601,-2.000741527,0.000254916,4.178259257,-0.037384308,6.83E-06
1.93,0.00693393,-0.083525041,-0.123114429,9.360101835,-2.000735087,0.000270546,4.173047707,-0.036850461,6.08E-06
1.94,0.006881646,-0.085085595,-0.175827079,9.401769097,-2.00072793,0.000286001,4.16785081,-0.036452275,5.12E-06
1.95,0.006672208,-0.086561794,-0.099277731,9.443384527,-2.000720067,0.000301283,4.162667947,-0.036238392,3.97E-06
1.96,0.00646277,-0.086666401,0.045030999,9.48494826,-2.000711519,0.000316396,4.157498431,-0.036206875,2.64E-06
