#{"t_start": 1695201058.1338315, "env_id": null}
r,l,t
-703294.233577,218,5724.26467
-899902.528826,252,5742.765723
-732146.808809,217,5759.152674
-733290.470493,203,5774.833324
-748957.323085,196,5790.203276
-713662.166455,198,5805.518282
-2450230.568612,333,5828.213245
-2520245.979332,326,5850.582398
-829627.659009,231,5867.785201
-769649.130703,224,5884.982172
-840257.911345,240,5902.818043
-743542.992994,363,5927.747043
-762890.543046,264,5946.955484
-3067643.865227,524,5981.464205
-817451.801379,585,6018.147966
-737874.478559,209,6034.240385
-2452316.036573,423,6062.240421
-2568405.133653,430,6090.678312
-1536474.063529,453,6119.461146
-3515746.788169,667,6161.197024
-809681.364514,269,6179.960425
-765924.482725,226,6196.752098
-834555.051317,275,6216.672821
-769597.352329,312,6238.849779
-983963.579229,317,6260.935642
-774057.36612,214,6277.430814
-2574376.192913,378,6303.213
-2880019.158971,343,6326.643995
-3264530.499634,588,6363.852692
-2570528.6991,321,6386.202969
-2534583.211548,364,6410.732734
-814435.924954,264,6430.049726
-781768.449337,255,6448.605426
-761974.229784,242,6466.727347
-747754.05887,204,6482.348457
-841234.12017,277,6501.956382
-1000217.896538,333,6524.266561
-1016498.742952,302,6545.649326
-1302126.983793,378,6573.978406
-2424191.580316,292,6594.670079
-1050216.504515,354,6619.260142
-764547.621561,353,6643.585327
-2490664.358216,329,6667.416593
-716020.446883,219,6684.046081
-694512.826053,175,6698.301329
-728240.383857,209,6714.674541
-2444862.877751,302,6735.93536
-1257904.813968,339,6759.501256
-2522511.059507,349,6783.34295
-1121307.987457,385,6809.045727
-871110.968561,353,6833.298084
-904590.688999,303,6854.37395
-746277.316413,216,6870.82808
-783925.903266,241,6888.876772
-2603930.232977,460,6919.157015
-3290048.955719,542,6954.11379
-2490010.669116,387,6979.832974
-771804.836642,386,7006.001671
-784883.904626,239,7023.662301
-841896.888177,245,7041.507934
-1340973.949432,430,7069.843181
-2111844.077188,454,7099.519633
-2498152.251553,307,7121.103529
-2675422.578977,487,7152.59608
-781206.262787,250,7171.347146
-711282.072887,221,7189.393668
-702533.760761,180,7203.940721
-811340.53914,276,7223.690485
-947259.447609,461,7253.734572
-3808449.88728,589,7290.792367
-744023.395849,231,7307.920514
-706849.557748,196,7323.095295
-3925302.609562,571,7359.465683
-2469350.138895,333,7382.331145
-824961.481605,233,7399.937447
-721517.777449,244,7417.958405
-793655.381728,295,7438.745468
-2471028.624552,325,7461.532297
-1136808.662444,386,7487.414018
-778344.303848,234,7505.170005
-2464954.107744,315,7527.23605
-2445967.910222,268,7546.866926
-767469.645234,313,7569.073039
-5489703.556869,1034,7631.761609
-3157298.797097,690,7675.306959
-2402752.259373,295,7695.965045
-2440688.998923,300,7716.958693
-890949.612486,334,7740.705712
-707040.699145,185,7755.686888
-2511264.487383,437,7786.296299
-2555120.600122,352,7810.281429
-3851711.133022,653,7851.221526
-2626871.766842,437,7880.240503
-2259654.267049,470,7911.90342
-2796706.479941,423,7939.874201
-707703.903658,176,7954.029345
-715515.465695,268,7973.211396
-3347276.02298,457,8003.46947
-2886728.22008,369,8028.658422
-693383.669179,206,8044.57992
-2928535.654579,487,8076.255359
-3133489.492295,508,8109.373831
-2550128.467423,318,8131.44616
-3092373.254486,503,8164.059407
-2712137.283934,395,8190.357993
-2506313.372464,312,8212.096618
-773183.049532,392,8238.298227
-839621.542389,278,8258.400701
-808598.266453,367,8283.918137
-774981.188494,287,8304.475233
-894417.702212,296,8325.456908
-750212.606765,256,8344.450941
-855386.332698,258,8363.098116
-2446077.486922,292,8383.991256
-2556369.502021,316,8406.143541
-993843.048426,337,8429.578279
-2519764.945601,526,8463.421853
-2468973.45252,268,8483.25588
-2444829.202882,274,8503.33407
-2453137.231432,486,8534.425025
-1135461.907556,383,8560.383585
-815284.445818,256,8579.235909
-709425.677608,179,8593.458697
-749113.377373,205,8609.362932
-1084680.054456,373,8635.417544
-721295.209113,195,8650.964365
-865963.757728,238,8668.857534
-771751.681744,224,8685.452606
-742941.542018,263,8704.038284
-782182.136994,307,8725.729712
-707943.67643,202,8741.447266
-708116.227943,202,8757.132765
-811884.452904,282,8777.610753
-710984.070187,205,8793.49546
-693741.750875,195,8808.850205
-744270.131171,202,8824.712281
-3792535.448916,607,8862.701654
-3317154.085821,518,8895.962269
-2483223.831635,362,8920.462397
-1818253.124845,457,8950.46988
-2470327.813574,353,8974.187079
-2480326.929811,296,8995.141999
-697410.001257,168,9008.894023
-6732641.337384,678,9051.571574
-692236.713897,174,9066.297002
-777527.487557,224,9083.031904
-3294475.621035,524,9116.834772
-2471143.152457,285,9137.105983
-2450551.070344,267,9156.421894
-2623683.406998,300,9177.240016
-2558770.186784,520,9210.626931
-3251024.72123,535,9244.955772
-2647802.810883,547,9279.774992
-2464195.184452,283,9300.043959
-1520147.110163,413,9327.682267
-753009.089331,220,9344.668914
-818090.317868,267,9364.004415
-765674.004361,215,9380.39803
-933715.833962,283,9400.739834
-5143862.992991,1142,9467.951478
-4731728.717113,822,9518.063652
-747039.776786,233,9535.50139
-721990.45253,288,9555.382751
-707056.168559,197,9570.748571
-697941.585593,174,9584.865352
-730130.214358,202,9600.585396
-715803.140977,187,9615.479279
-945126.484401,328,9638.454162
-739964.313898,217,9654.852835
-2433979.809016,285,9675.011649
-2479570.775518,286,9695.273221
-702795.984363,191,9710.066342
-3926605.887134,608,9748.214304
-3063465.63759,417,9775.846192
-1158614.068842,349,9799.878932
-726315.14331,232,9817.46454
-888474.556415,312,9839.662124
-703927.362637,180,9854.096211
-699359.436955,169,9867.935065
-731609.941067,253,9886.380901
-715201.582688,227,9903.635988
-735586.662706,197,9919.342952
-2811945.294978,422,9947.014703
-3564189.504816,395,9973.399813
-2526643.108913,331,9995.734793
-2450517.479554,277,10015.925956
-3064577.764448,587,10053.269881
-2479837.131947,266,10072.591572
-2443471.327238,278,10092.390777
-2456390.314428,300,10113.713413
-2422042.328682,275,10133.455905
-2869930.252497,389,10159.80842
-2442777.539161,294,10180.926178
-2793495.489252,537,10215.384879
-2463459.714201,304,10236.55478
-2554166.943297,399,10263.37659
-2419954.087538,294,10284.03295
-4836155.38564,781,10332.221261
-716440.655209,219,10348.810182
-752249.312232,211,10364.961303
-720367.669983,201,10380.367967
-3487124.056897,655,10421.185631
-3168939.484773,627,10460.829215
-699324.712362,194,10475.948196
-3157041.653348,474,10507.028882
-3388105.471591,660,10548.207915
-3051771.134756,351,10572.087109
-3061898.992367,663,10613.932803
-2406306.974636,274,10633.775872
-4053591.975423,534,10668.085249
-3886465.723407,636,10708.477123
-704741.620332,173,10722.884152
-688557.303864,170,10737.155864
-700451.325051,167,10750.987207
-774939.417953,242,10769.076958
-800643.366392,235,10786.944058
-691597.198104,175,10800.950008
-705427.212587,208,10816.960564
-911157.565011,413,10844.372004
-712432.880225,254,10863.644188
-3073145.989716,542,10898.62186
-2454631.964596,264,10917.812407
-4792061.395828,487,10949.268468
-2476573.11132,292,10969.714898
-770705.71831,209,10985.694563
-3642439.189672,824,11036.148341
-2488976.869254,304,11057.907253
-3572843.605183,690,11101.562277
-3272600.648034,568,11137.830499
-2981817.206902,334,11161.049416
-2438163.05904,292,11181.840245
-2452965.032741,317,11204.121146
-2434124.385456,278,11224.40326
-4113857.531873,455,11253.930343
-2452667.191472,299,11274.868243
-2388292.032956,283,11295.065826
-698924.172896,181,11309.598839
-3552661.009825,479,11340.857897
-2482395.55986,324,11363.593026
-3233528.809349,374,11391.669918
-5618325.820765,644,11432.39317
-2462526.557818,282,11452.891699
-804188.312296,305,11474.40564
-796777.938303,286,11494.52697
-3554581.110337,521,11528.40203
-4173769.118055,668,11570.509649
-1007931.624088,339,11594.117862
-699308.529462,190,11609.575474
-713611.701247,198,11625.252099
-710139.324699,183,11640.58366
-695968.945933,180,11655.040611
-696188.744313,183,11669.768675
-1293216.01867,512,11703.429696
-2453348.914451,314,11725.429626
-2478892.743362,285,11746.10469
-2539750.127743,342,11769.767354
-2474568.957058,277,11789.663266
-730771.53618,250,11808.329231
-697952.626209,188,11823.076668
-721840.672531,232,11840.680559
-801532.649087,249,11858.882203
-702063.066351,201,11874.581303
-706017.130527,180,11888.804462
-731029.996101,210,11905.112155
-711902.307011,190,11920.350617
-703010.150792,170,11934.250293
-695537.353171,175,11948.419895
-790427.663698,264,11967.807005
-922307.143136,294,11988.877266
-901608.340116,267,12008.228242
-790588.619102,242,12026.098037
-710100.651092,196,12041.208845
-695985.548527,176,12055.503862
-705015.799516,189,12070.33352
-1330432.986632,400,12096.784482
-2479876.062612,310,12118.300134
-719965.86351,194,12133.731957
-712349.572199,180,12148.364073
-774965.035575,223,12165.679837
-727889.327428,194,12180.976244
-7164375.118322,787,12229.518672
-730743.576632,224,12246.543825
-704766.209629,164,12260.31709
-705151.386943,173,12274.220806
-702106.570012,191,12289.386003
-711219.191155,179,12303.676601
-699204.475703,185,12318.315651
-703267.963632,176,12332.506565
-706712.075775,177,12346.732958
-829740.494713,219,12363.402832
-5843982.221244,951,12420.787444
-2440388.599437,285,12441.260474
-2453063.370509,286,12461.772784
-715823.162281,196,12477.303488
-848356.501187,236,12494.72844
-2404566.099019,280,12514.541489
-2817766.907121,435,12543.110023
-2520210.364854,436,12572.261465
-708702.306218,186,12587.175523
-704649.451885,179,12601.555195
-718957.291371,201,12617.164239
-744991.164777,219,12633.631473
-718375.864589,202,12649.367251
-745282.068513,211,12666.166506
-2716497.708544,454,12696.008741
-2468005.012718,279,12716.55312
-2401637.952209,272,12736.144485
-4342343.567787,732,12781.545895
-2485725.249415,279,12801.735179
-3538807.015,420,12829.886081
-706114.325704,177,12844.339839
-706684.50594,186,12859.428869
-884711.656875,374,12884.410852
-728151.008418,202,12900.012217
-2968403.625628,423,12928.431677
-2488531.223945,305,12950.012801
-2482696.613153,270,12969.854735
-2508367.414,311,12991.383821
-2404920.956072,281,13011.738828
-728106.980111,262,13030.723546
-3154454.255496,596,13068.868886
-805354.034785,292,13089.696551
-985603.122206,371,13114.852975
-2597580.75192,698,13158.279503
-959820.652445,450,13188.012959
-755601.550826,211,13204.341892
-1336976.968262,366,13229.5044
-707392.0614,166,13243.376417
-703854.552893,183,13258.105739
-2465112.284447,283,13278.296976
-1631803.570205,419,13305.996934
-719931.651288,199,13321.244317
-2384858.999906,292,13342.211191
-710440.568082,208,13358.050975
-2438014.70815,261,13377.206382
-704763.72719,166,13390.884255
-711238.765658,182,13405.265877
-697859.765662,167,13418.923309
-829593.854647,209,13435.39208
-2426737.942931,263,13454.530253
-1566846.066283,426,13482.598247
-694135.111398,180,13496.715446
-1215988.231273,717,13540.860898
-736452.276477,263,13560.299946
-1815263.977881,559,13595.889173
-2493013.911351,288,13616.409981
-758035.075979,233,13633.886089
-2457322.214812,376,13659.324196
-2530811.42895,423,13687.861659
-1246163.188851,534,13721.76872
-2492336.349794,390,13748.054811
-2448483.546064,271,13767.581139
-2604385.413869,366,13792.460715
-2497910.178266,317,13814.562493
-2463176.627197,327,13837.091161
-2463590.118566,309,13859.084066
-2422596.379381,293,13880.533475
-2499965.477426,287,13900.744156
-4538170.891704,714,13945.384752
-2456957.040675,275,13965.166382
-3429909.538618,805,14016.024589
-1192006.304533,387,14042.301726
-700881.443876,182,14056.55522
-2878352.822391,509,14089.624321
-703557.713513,180,14103.837002
-717234.497993,179,14118.399302
-698964.662999,184,14132.686044
-704428.696257,180,14147.2963
-719635.009534,203,14162.81924
-1430707.93081,578,14199.854207
-2536398.775996,350,14224.321222
0.0,2,68006.021664
