time,ang,vel,acc,x,y,yaw,carv,alHori,roll
10.99,0.780136145,-3.188941011,-8.791442401,132.2775266,-11.01923911,-0.050365955,13.82517454,3.26410503,0.019297771
11,0.77988763,-3.275219257,-8.458097522,132.4156698,-11.02481256,-0.048043922,13.82577839,3.287618991,0.019482939
11.01,0.779639115,-3.355283948,-7.699514807,132.5538319,-11.03005813,-0.045702127,13.82638862,3.306619659,0.019656466
11.02,0.7793906,-3.427407501,-6.881189408,132.6920123,-11.03497389,-0.043342397,13.82700676,3.322160521,0.019817763
11.03,0.779142084,-3.491375573,-6.075851694,132.8302104,-11.03955827,-0.040966727,13.8276336,3.335121958,0.019966027
11.04,0.778893569,-3.547555883,-5.322235155,132.9684254,-11.04380994,-0.038577204,13.82826951,3.346209166,0.020100429
11.05,0.778645054,-3.596688028,-4.652623622,133.1066567,-11.04772777,-0.03617593,13.8289145,3.355947241,0.020220281
11.06,0.778396539,-3.639739742,-4.088688789,133.2449036,-11.05131074,-0.033764973,13.82956835,3.36470154,0.020325158
11.07,0.778148024,-3.677854369,-3.642373944,133.3831654,-11.05455795,-0.031346321,13.83023067,3.372703823,0.020414963
11.08,0.777899509,-3.712204857,-3.312806696,133.5214414,-11.05746855,-0.028921842,13.83090093,3.380078525,0.020489942
11.09,0.777650994,-3.743911833,-3.090234999,133.6597308,-11.06004175,-0.02649326,13.83157854,3.38686594,0.020550662
11.1,0.772980501,-3.773263756,-2.784137725,133.7980329,-11.06227685,-0.024062161,13.83226481,3.390930511,0.020597905
11.11,0.768310008,-3.797918006,-2.250469099,133.9363469,-11.06417341,-0.021630138,13.83296357,3.390682576,0.020632284
11.12,0.763639515,-3.817258824,-1.728645313,134.0746723,-11.06573144,-0.019198862,13.83367566,3.386878662,0.020654043
11.13,0.758969023,-3.83157064,-1.208854207,134.2130083,-11.06695125,-0.016770029,13.83440148,3.380162283,0.020663156
11.14,0.75429853,-3.838773704,-0.387710896,134.3513542,-11.06783349,-0.014345313,13.83514103,3.371104381,0.020659455
11.15,0.749628037,-3.83874517,0.227186714,134.4897092,-11.06837902,-0.011926329,13.83589411,3.360153989,0.020642758
11.16,0.744957545,-3.835018357,0.368142836,134.6280728,-11.06858889,-0.009514598,13.83666038,3.347650954,0.020612972
11.17,0.740287052,-3.833039005,0.088384667,134.7664443,-11.06846432,-0.007111527,13.83743947,3.333951481,0.020570147
11.18,0.735616559,-3.833686193,-0.155025898,134.9048228,-11.06800664,-0.004718395,13.83823073,3.31898823,0.020514558
11.19,0.730946066,-3.836272353,-0.321065267,135.0432079,-11.06721731,-0.002336337,13.83903344,3.303188862,0.020446671
11.2,0.723064237,-3.839863207,-0.371600085,135.1815988,-11.06609787,3.36E-05,13.83984817,3.284987543,0.020367037
11.21,0.715182409,-3.84977171,-1.64470225,135.3199948,-11.06465015,0.002390549,13.84067731,3.263239007,0.020276085
11.22,0.70730058,-3.875424794,-3.091873524,135.4583955,-11.06287629,0.004733338,13.84152126,3.238522707,0.020173976
11.23,0.699418751,-3.911762558,-3.904845348,135.5968001,-11.06077874,0.00706094,13.84238016,3.211362111,0.02006065
11.24,0.691536922,-3.952912993,-4.19841944,135.7352081,-11.0583602,0.009372285,13.84325394,3.182236002,0.019935933
11.25,0.683655093,-3.994918777,-4.171076349,135.873619,-11.05562356,0.011666329,13.84414235,3.15156768,0.01979964
11.26,0.675773264,-4.035509999,-3.969528195,136.0120323,-11.05257187,0.013942075,13.84504501,3.119714415,0.019651669
11.27,0.667891436,-4.073521531,-3.684339731,136.1504475,-11.04920829,0.016198585,13.84596143,3.086962635,0.01949207
