#{"t_start": 1697266716.4434264, "env_id": null}
r,l,t
-430862.56,1216,15800.946555
-422982.9,1216,15831.080274
-422985.97,1216,15872.449732
-396184.78,1216,15902.620366
-389983.3,1217,15944.136772
-402929.66,1217,15974.12168
-433393.97,1216,16015.483646
-404916.2,1217,16045.359867
-408588.75,1216,16086.270061
-403956.03,1217,16116.441578
-416931.88,1217,16158.133066
-409398.53,1217,16188.641065
-407391.75,1217,16230.10135
-415193.72,1217,16260.40363
-436751.7,1216,16302.069748
-406898.94,1217,16332.293653
-410506.16,1216,16373.676523
-416722.16,1217,16403.625249
-436482.2,1217,16445.098086
-413659.03,1216,16475.43031
-418315.2,1216,16516.898518
-416986.44,1217,16547.077724
-408097.3,1217,16588.680381
-399070.6,1217,16619.254593
-414349.5,1216,16660.452949
-421286.66,1217,16690.56025
-423895.34,1216,16731.917425
-421350.62,1216,16762.507583
-417888.5,1216,16804.011363
-425993.78,1216,16834.395396
-442897.84,1216,16875.959507
-428637.28,1216,16905.965747
-421725.5,1216,16947.462046
-426932.66,1216,16978.171695
-409232.53,1216,17019.361172
-423274.3,1215,17049.374676
-439256.78,1216,17090.698155
-404881.2,1216,17121.274648
-418991.0,1216,17162.730989
-435362.84,1216,17193.0127
-419572.62,1216,17234.115213
-413704.0,1216,17264.434546
-429437.78,1216,17305.74088
-435209.53,1217,17336.322179
-419143.12,1216,17377.406179
-407421.2,1216,17407.795412
-409687.12,1216,17448.94058
-418618.62,1216,17478.874865
-428298.22,1216,17520.230758
-435139.25,1216,17550.475735
-420179.72,1216,17591.442612
-421980.6,1216,17621.586964
-413344.78,1216,17662.639688
-404708.56,1216,17692.58686
-414172.94,1216,17733.920079
-408915.6,1216,17764.213164
-419200.44,1216,17805.598352
-419235.16,1216,17836.046192
-424080.53,1215,17876.967775
-423755.7,1216,17907.149276
-419395.44,1216,17947.891876
-422907.44,1216,17978.207849
-422931.78,1216,18019.329829
-417262.53,1216,18049.538669
-423689.1,1215,18090.644079
-422446.12,1216,18121.016753
-426036.12,1215,18162.307527
-444628.25,1215,18192.544827
-451122.97,1215,18233.432472
-460944.75,1215,18263.805812
-448225.84,1216,18305.052109
-419395.4,1215,18335.719567
-446806.38,1215,18376.524769
-436270.9,1216,18406.852061
-443584.94,1215,18447.820442
-436066.9,1215,18477.967709
-443047.88,1215,18519.423875
-443206.4,1215,18550.033172
-424591.0,1216,18591.153853
-420534.06,1216,18621.540213
-439333.88,1216,18662.711284
-415840.7,1216,18693.088277
-412655.94,1216,18734.056925
-406102.5,1216,18764.694653
-408602.28,1216,18806.47151
-418385.0,1216,18837.307493
-430467.3,1216,18878.588727
-408548.2,1216,18909.019459
-414377.03,1216,18950.045475
-423392.53,1216,18980.387677
-424095.9,1216,19021.169143
-405139.47,1216,19051.372694
-392064.2,1217,19092.64632
-401982.22,1217,19122.869766
-404562.4,1217,19163.75341
-383012.88,1216,19193.816406
-417661.97,1217,19234.64592
-442140.66,1216,19264.944135
-413405.34,1216,19306.177136
-388723.16,1216,19337.016749
-405054.84,1216,19378.171404
-397530.2,1216,19408.692815
-401073.12,1217,19449.871701
-392962.53,1216,19480.208674
-414925.5,1216,19521.135264
-416062.75,1216,19551.757661
-410597.94,1217,19592.800933
-401065.0,1216,19623.048016
-394287.84,1216,19664.189024
-397799.3,1217,19694.509048
-414852.28,1216,19735.713264
-396193.12,1216,19765.948332
-418666.16,1217,19807.476802
-396522.3,1216,19837.661189
-397518.62,1217,19878.804132
-397414.03,1216,19908.773152
-391710.12,1216,19949.985541
-407217.47,1216,19980.435175
-399960.78,1216,20021.944392
-394834.94,1216,20052.301089
-398112.0,1216,20093.340445
-395939.22,1216,20123.76818
-399833.06,1216,20164.918686
-404320.9,1216,20195.3004
-402605.38,1217,20236.275229
-385228.28,1217,20266.357971
-399048.0,1217,20307.80759
-396221.75,1216,20337.851137
-388250.53,1217,20379.157357
-422791.47,1217,20409.584788
-399042.5,1217,20451.145401
-392031.97,1216,20481.252068
-389082.28,1216,20522.091692
-391011.78,1216,20552.363987
-424303.47,1216,20594.329016
-428629.22,1217,20624.440957
-408529.2,1216,20666.141732
-410714.2,1217,20696.962808
-411463.53,1217,20738.325053
-381926.56,1216,20768.640682
-428665.2,1216,20810.114181
-426399.25,1215,20840.000445
-419310.62,1215,20881.515701
-425882.47,1216,20911.746733
-425141.47,1215,20953.148602
-424838.75,1215,20983.24861
-406893.4,1216,21024.253502
-418167.84,1216,21054.570722
-434424.4,1215,21095.818233
-405557.34,1216,21125.904875
-422714.4,1216,21167.274197
-416949.28,1215,21197.446311
