`,traj_tx,traj_ty,traj_tz
2291,717.7009344,-218.8771533,-5.082962065
2292,717.5377428,-218.8429114,-5.08647495
2293,717.3746182,-218.8083494,-5.089987825
2294,717.2115612,-218.7734674,-5.093500691
2295,717.0485724,-218.7382655,-5.097013546
2296,716.8856524,-218.7027437,-5.100526389
2297,716.7228018,-218.6669023,-5.104039221
2298,716.5600214,-218.6307414,-5.107552041
2299,716.3973116,-218.5942609,-5.111064849
2300,716.2346731,-218.5574611,-5.114577643
2301,716.0721066,-218.520342,-5.118090424
2302,715.9096127,-218.4829038,-5.12160319
2303,715.747192,-218.4451466,-5.125115941
2304,715.5848451,-218.4070704,-5.128628678
2305,715.4225727,-218.3686754,-5.132141398
2306,715.2603753,-218.3299617,-5.135654101
2307,715.0982537,-218.2909294,-5.139166788
2308,714.9362084,-218.2515785,-5.142679456
2309,714.77424,-218.2119093,-5.146192107
2310,714.6123493,-218.1719218,-5.149704738
2311,714.4505367,-218.1316162,-5.15321735
2312,714.2888049,-218.0909929,-5.156729901
2313,714.1271557,-218.0500524,-5.160242364
2314,713.9655896,-218.0087949,-5.163754739
2315,713.8041074,-217.9672205,-5.167267025
2316,713.6427095,-217.9253293,-5.170779221
2317,713.4813967,-217.8831214,-5.174291328
2318,713.3201696,-217.840597,-5.177803344
2319,713.1590288,-217.7977561,-5.181315268
2320,712.9979748,-217.754599,-5.184827101
2321,712.8370066,-217.7111252,-5.188338842
2322,712.6761234,-217.6673346,-5.19185049
2323,712.5153259,-217.6232274,-5.195362044
2324,712.3546146,-217.5788039,-5.198873505
2325,712.1939902,-217.5340642,-5.202384871
2326,712.0334532,-217.4890086,-5.205896142
2327,711.8730042,-217.4436373,-5.209407318
2328,711.7126438,-217.3979505,-5.212918397
2329,711.5523727,-217.3519484,-5.21642938
2330,711.3921914,-217.3056312,-5.219940267
2331,711.2321005,-217.2589991,-5.223451055
2332,711.0721006,-217.2120523,-5.226961746
2333,710.9121923,-217.1647911,-5.230472339
2334,710.7523762,-217.1172156,-5.233982832
2335,710.5926529,-217.0693262,-5.237493225
2336,710.433023,-217.0211228,-5.241003519
2337,710.2734871,-216.9726059,-5.244513712
2338,710.1140457,-216.9237756,-5.248023804
2339,709.9546996,-216.874632,-5.251533794
2340,709.7954492,-216.8251755,-5.255043682
2341,709.6362953,-216.7754063,-5.258553467
2342,709.4772383,-216.7253244,-5.262063149
2343,709.3182788,-216.6749302,-5.265572727
2344,709.1594176,-216.6242238,-5.269082201
2345,709.0006551,-216.5732056,-5.27259157
2346,708.841992,-216.5218755,-5.276100834
2347,708.6834288,-216.470234,-5.279609993
2348,708.5249662,-216.4182811,-5.283119045
2349,708.3666048,-216.3660172,-5.28662799
2350,708.208345,-216.3134423,-5.290136828
2351,708.0501877,-216.2605568,-5.293645559
2352,707.8921333,-216.2073608,-5.297154181
2353,707.7341824,-216.1538545,-5.300662695
2354,707.5763356,-216.1000381,-5.304171099
2355,707.4185936,-216.0459119,-5.307679394
2356,707.2609569,-215.991476,-5.311187579
2357,707.1034262,-215.9367307,-5.314695653
2358,706.9460019,-215.8816761,-5.318203616
2359,706.7886848,-215.8263125,-5.321711467
2360,706.6314754,-215.7706401,-5.325219207
2361,706.4743743,-215.7146591,-5.328726833
2362,706.3173822,-215.6583696,-5.332234347
2363,706.1604995,-215.601772,-5.335741747
2364,706.003727,-215.5448663,-5.339249033
2365,705.8470651,-215.4876529,-5.342756204
2366,705.6905146,-215.4301319,-5.34626326
2367,705.534076,-215.3723035,-5.349770201
2368,705.3777499,-215.3141679,-5.353277025
2369,705.2215369,-215.2557253,-5.356783733
2370,705.0654376,-215.196976,-5.360290323
2371,704.9094526,-215.1379201,-5.363796796
2372,704.7535825,-215.0785578,-5.36730315
2373,704.5978279,-215.0188895,-5.370809386
2374,704.4421894,-214.9589151,-5.374315502
2375,704.2866676,-214.898635,-5.377821499
2376,704.1312632,-214.8380494,-5.381327375
2377,703.9759766,-214.7771585,-5.384833129
2378,703.8208086,-214.7159625,-5.388338763
2379,703.6657596,-214.6544615,-5.391844274
2380,703.5108304,-214.5926558,-5.395349662
2381,703.3560215,-214.5305456,-5.398854927
2382,703.2013336,-214.4681311,-5.402360068
2383,703.0467671,-214.4054126,-5.405865085
2384,702.8923228,-214.3423901,-5.409369977
2385,702.7380013,-214.2790639,-5.412874742
2386,702.583803,-214.2154343,-5.416379382
2387,702.4297288,-214.1515014,-5.419883894
2388,702.275779,-214.0872654,-5.423388279
2389,702.1219545,-214.0227265,-5.426892535
2390,701.9682557,-213.957885,-5.430396663
2391,701.8146832,-213.8927411,-5.433900661
2392,701.6612378,-213.8272949,-5.437404528
2393,701.5079199,-213.7615466,-5.440908265
2394,701.3547303,-213.6954965,-5.44441187
2395,701.2016703,-213.6291452,-5.447915323
2396,701.0487425,-213.5624937,-5.451418578
2397,700.8959477,-213.4955422,-5.454921633
2398,700.7432865,-213.4282911,-5.458424486
2399,700.5907593,-213.3607405,-5.461927137
2400,700.4383669,-213.2928906,-5.465429585
2401,700.2861098,-213.2247417,-5.468931831
2402,700.1339887,-213.1562939,-5.472433872
2403,699.982004,-213.0875476,-5.475935709
2404,699.8301557,-213.0185025,-5.479437341
2405,699.6784422,-212.9491581,-5.482938768
2406,699.5268641,-212.8795145,-5.486439988
2407,699.3754218,-212.8095722,-5.489941001
2408,699.224116,-212.7393313,-5.493441807
2409,699.0729473,-212.6687923,-5.496942405
2410,698.9219161,-212.5979553,-5.500442794
2411,698.771023,-212.5268208,-5.503942974
2412,698.6202686,-212.455389,-5.507442944
2413,698.4696535,-212.3836602,-5.510942704
2414,698.3191782,-212.3116348,-5.514442253
2415,698.1688433,-212.239313,-5.51794159
2416,698.0186493,-212.1666951,-5.521440716
2417,697.8685967,-212.0937814,-5.524939628
2418,697.7186863,-212.0205723,-5.528438328
2419,697.5689184,-211.947068,-5.531936813
2420,697.4192937,-211.8732688,-5.535435084
2421,697.2698127,-211.7991751,-5.53893314
2422,697.120476,-211.7247871,-5.54243098
2423,696.9712842,-211.6501052,-5.545928604
2424,696.8222378,-211.5751297,-5.549426012
2425,696.6733373,-211.4998608,-5.552923201
2426,696.5245834,-211.4242988,-5.556420173
2427,696.3759766,-211.3484441,-5.559916927
2428,696.2275174,-211.272297,-5.563413461
2429,696.0792064,-211.1958577,-5.566909775
2430,695.9310442,-211.1191266,-5.570405869
2431,695.7830313,-211.0421039,-5.573901742
2432,695.6351684,-210.96479,-5.577397394
2433,695.4874558,-210.8871852,-5.580892824
2434,695.3398943,-210.8092897,-5.584388031
2435,695.1924844,-210.731104,-5.587883016
2436,695.0452265,-210.6526281,-5.591377776
2437,694.8981214,-210.5738626,-5.594872313
2438,694.7511696,-210.4948076,-5.598366624
2439,694.6043715,-210.4154634,-5.60186071
2440,694.4577278,-210.3358305,-5.60535457
2441,694.3112391,-210.255909,-5.608848204
2442,694.1649058,-210.1756993,-5.612341611
2443,694.0187286,-210.0952016,-5.61583479
2444,693.8727081,-210.0144163,-5.619327741
2445,693.7268447,-209.9333437,-5.622820463
2446,693.581139,-209.8519841,-5.626312956
2447,693.4355917,-209.7703377,-5.629805219
2448,693.2902032,-209.6884048,-5.633297251
2449,693.1449742,-209.6061859,-5.636789052
2450,692.9999052,-209.5236811,-5.640280622
2451,692.8549967,-209.4408908,-5.643771959
2452,692.7102493,-209.3578152,-5.647263064
2453,692.5656637,-209.2744547,-5.650753935
2454,692.4212402,-209.1908096,-5.654244572
2455,692.2769796,-209.1068801,-5.657734974
2456,692.1328824,-209.0226666,-5.661225141
2457,691.9889491,-208.9381693,-5.664715072
2458,691.8451803,-208.8533887,-5.668204766
2459,691.7015766,-208.7683248,-5.671694224
2460,691.5581386,-208.6829782,-5.675183443
2461,691.4148667,-208.597349,-5.678672424
2462,691.2717616,-208.5114375,-5.682161166
2463,691.1288239,-208.4252442,-5.685649668
2464,690.986054,-208.3387692,-5.68913793
2465,690.8434527,-208.2520128,-5.692625951
2466,690.7010203,-208.1649754,-5.696113729
2467,690.5587576,-208.0776573,-5.699601266
2468,690.4166651,-207.9900588,-5.703088559
2469,690.2747433,-207.9021801,-5.706575608
2470,690.1329929,-207.8140215,-5.710062413
2471,689.9914143,-207.7255835,-5.713548973
2472,689.8500082,-207.6368662,-5.717035286
2473,689.7087751,-207.5478699,-5.720521353
2474,689.5677156,-207.4585951,-5.724007172
2475,689.4268303,-207.3690419,-5.727492743
2476,689.2861197,-207.2792107,-5.730978065
2477,689.1455845,-207.1891018,-5.734463137
2478,689.0052254,-207.0987156,-5.737947951
2479,688.8650451,-207.0080538,-5.741432455
2480,688.7250446,-206.917117,-5.74491664
2481,688.5852243,-206.8259054,-5.748400506
2482,688.4455849,-206.7344194,-5.751884052
2483,688.3061268,-206.6426593,-5.755367277
2484,688.1668507,-206.5506253,-5.75885018
2485,688.0277571,-206.4583179,-5.76233276
2486,687.8888466,-206.3657374,-5.765815017
2487,687.7501194,-206.2728837,-5.769296951
2488,687.611574,-206.179756,-5.772778559
2489,687.4732107,-206.0863545,-5.776259843
2490,687.3350298,-205.9926794,-5.779740801
2491,687.197032,-205.8987312,-5.783221432
2492,687.0592178,-205.8045103,-5.786701736
2493,686.9215875,-205.7100171,-5.790181712
2494,686.7841418,-205.6152519,-5.793661359
2495,686.6468812,-205.5202152,-5.797140677
2496,686.5098061,-205.4249074,-5.800619665
2497,686.372917,-205.3293288,-5.804098323
2498,686.2362146,-205.2334798,-5.807576649
2499,686.0996992,-205.1373608,-5.811054644
2500,685.9633714,-205.0409723,-5.814532306
2501,685.8272318,-204.9443145,-5.818009635
2502,685.6912807,-204.847388,-5.82148663
2503,685.5555187,-204.750193,-5.82496329
2504,685.4199464,-204.65273,-5.828439615
2505,685.2845642,-204.5549993,-5.831915605
2506,685.1493726,-204.4570014,-5.835391257
2507,685.0143722,-204.3587367,-5.838866573
2508,684.8795635,-204.2602055,-5.84234155
2509,684.7449469,-204.1614082,-5.845816189
2510,684.610523,-204.0623453,-5.849290488
2511,684.4762923,-203.963017,-5.852764448
2512,684.3422553,-203.8634238,-5.856238067
2513,684.2084125,-203.7635662,-5.859711345
2514,684.0747645,-203.6634444,-5.863184281
2515,683.9413116,-203.5630588,-5.866656874
2516,683.8080545,-203.4624099,-5.870129125
2517,683.6749936,-203.3614981,-5.873601031
2518,683.5421295,-203.2603237,-5.877072593
2519,683.4094626,-203.1588871,-5.88054381
2520,683.2769936,-203.0571887,-5.884014681
2521,683.1447227,-202.9552289,-5.887485206
2522,683.0126507,-202.8530082,-5.890955384
2523,682.880778,-202.7505267,-5.894425214
2524,682.7491051,-202.6477851,-5.897894695
2525,682.6176325,-202.5447836,-5.901363828
2526,682.4863608,-202.4415226,-5.904832611
2527,682.3552904,-202.3380026,-5.908301044
2528,682.2244219,-202.2342239,-5.911769126
2529,682.0937557,-202.1301869,-5.915236856
2530,681.9632924,-202.025892,-5.918704234
2531,681.8330324,-201.9213396,-5.922171258
2532,681.7029764,-201.8165301,-5.92563793
2533,681.5731248,-201.7114638,-5.929104247
2534,681.4434781,-201.6061412,-5.932570209
2535,681.3140369,-201.5005627,-5.936035815
2536,681.1848016,-201.3947285,-5.939501065
2537,681.0557727,-201.2886392,-5.942965958
2538,680.9269509,-201.1822951,-5.946430494
2539,680.7983365,-201.0756966,-5.949894671
2540,680.6699301,-200.9688441,-5.953358488
2541,680.5417323,-200.861738,-5.956821946
2542,680.4137434,-200.7543786,-5.960285044
2543,680.2859642,-200.6467664,-5.96374778
2544,680.1583949,-200.5389017,-5.967210154
2545,680.0310363,-200.430785,-5.970672165
2546,679.9038887,-200.3224166,-5.974133813
2547,679.7769528,-200.213797,-5.977595096
2548,679.650229,-200.1049264,-5.981056015
2549,679.5237178,-199.9958053,-5.984516568
2550,679.3974197,-199.8864342,-5.987976754
2551,679.2713354,-199.7768133,-5.991436573
2552,679.1454652,-199.6669431,-5.994896023
2553,679.0198098,-199.5568239,-5.998355105
2554,678.8943695,-199.4464562,-6.001813817
2555,678.7691451,-199.3358404,-6.005272159
2556,678.6441368,-199.2249768,-6.008730129
2557,678.5193454,-199.1138659,-6.012187727
2558,678.3947713,-199.0025079,-6.015644952
2559,678.270415,-198.8909034,-6.019101803
2560,678.1462771,-198.7790527,-6.02255828
2561,678.0223581,-198.6669563,-6.026014378
2562,677.8986602,-198.5546161,-6.02947005
2563,677.7751847,-198.4420331,-6.032925279
2564,677.6519319,-198.3292077,-6.036380063
2565,677.5289024,-198.2161402,-6.039834402
2566,677.4060967,-198.1028311,-6.043288294
2567,677.2835153,-197.9892809,-6.04674174
2568,677.1611587,-197.8754898,-6.050194738
2569,677.0390275,-197.7614583,-6.053647287
2570,676.9171219,-197.6471867,-6.057099387
2571,676.7954409,-197.5326739,-6.060551037
2572,676.6739843,-197.4179199,-6.064002236
2573,676.5527525,-197.302925,-6.067452983
2574,676.431746,-197.1876897,-6.070903278
2575,676.3109652,-197.0722146,-6.07435312
2576,676.1904106,-196.9565,-6.077802508
2577,676.0700826,-196.8405465,-6.081251441
2578,675.9499816,-196.7243546,-6.084699919
2579,675.8301082,-196.6079246,-6.088147941
2580,675.7104626,-196.4912572,-6.091595505
2581,675.5910454,-196.3743526,-6.095042613
2582,675.4718571,-196.2572115,-6.098489262
2583,675.352898,-196.1398343,-6.101935452
2584,675.2341685,-196.0222214,-6.105381182
2585,675.1156693,-195.9043734,-6.108826451
2586,674.9974006,-195.7862907,-6.112271259
2587,674.8793629,-195.6679737,-6.115715605
2588,674.7615567,-195.549423,-6.119159488
2589,674.6439825,-195.430639,-6.122602907
2590,674.5266405,-195.3116222,-6.126045862
2591,674.4095314,-195.1923731,-6.129488352
2592,674.2926555,-195.0728921,-6.132930376
2593,674.1760133,-194.9531797,-6.136371933
2594,674.0596053,-194.8332363,-6.139813023
2595,673.9434318,-194.7130625,-6.143253644
2596,673.8274933,-194.5926588,-6.146693797
2597,673.7117903,-194.4720255,-6.15013348
2598,673.5963231,-194.3511632,-6.153572693
2599,673.4810923,-194.2300723,-6.157011435
2600,673.3660983,-194.1087533,-6.160449704
2601,673.2513416,-193.9872066,-6.163887502
2602,673.1368225,-193.8654329,-6.167324826
2603,673.0225415,-193.7434324,-6.170761676
2604,672.9084991,-193.6212057,-6.174198051
2605,672.7946957,-193.4987532,-6.177633951
2606,672.6811317,-193.3760755,-6.181069375
2607,672.5678076,-193.2531729,-6.184504321
2608,672.4547239,-193.130046,-6.18793879
2609,672.3418809,-193.0066953,-6.191372781
2610,672.2292792,-192.8831211,-6.194806293
2611,672.1169191,-192.759324,-6.198239324
2612,672.0048012,-192.6353045,-6.201671875
2613,671.8929258,-192.5110629,-6.205103945
2614,671.7812934,-192.3865999,-6.208535532
2615,671.6699045,-192.2619158,-6.211966637
2616,671.5587594,-192.1370111,-6.215397258
2617,671.4478587,-192.0118863,-6.218827394
2618,671.3372028,-191.8865419,-6.222257046
2619,671.2267921,-191.7609783,-6.225686211
2620,671.1166271,-191.635196,-6.22911489
2621,671.0067082,-191.5091955,-6.232543081
2622,670.8970359,-191.3829773,-6.235970784
2623,670.7876107,-191.2565418,-6.239397998
2624,670.6784328,-191.1298894,-6.242824722
2625,670.5695029,-191.0030208,-6.246250955
2626,670.4608214,-190.8759363,-6.249676697
2627,670.3523887,-190.7486363,-6.253101947
2628,670.2442052,-190.6211215,-6.256526703
2629,670.1362715,-190.4933922,-6.259950965
2630,670.0285879,-190.365449,-6.263374733
2631,669.9211549,-190.2372922,-6.266798005
2632,669.8139729,-190.1089225,-6.270220781
2633,669.7070425,-189.9803402,-6.273643059
2634,669.600364,-189.8515458,-6.277064839
2635,669.493938,-189.7225398,-6.28048612
2636,669.3877647,-189.5933227,-6.283906901
2637,669.2818448,-189.4638949,-6.287327182
2638,669.1761787,-189.334257,-6.29074696
2639,669.0707668,-189.2044093,-6.294166236
2640,668.9656095,-189.0743525,-6.297585008
2641,668.8607074,-188.9440869,-6.301003276
2642,668.7560608,-188.813613,-6.304421039
2643,668.6516702,-188.6829313,-6.307838295
2644,668.5475362,-188.5520423,-6.311255043
2645,668.4436604,-188.4209482,-6.314671239
2646,668.3400439,-188.2896502,-6.31808686
2647,668.2366873,-188.1581489,-6.321501905
2648,668.1335909,-188.0264448,-6.324916373
2649,668.0307552,-187.8945383,-6.328330264
2650,667.9281806,-187.7624299,-6.331743576
2651,667.8258676,-187.6301202,-6.335156309
2652,667.7238165,-187.4976095,-6.338568461
2653,667.6220279,-187.3648984,-6.341980032
2654,667.5205008,-187.2319856,-6.345391021
2655,667.4192349,-187.0988709,-6.348801427
2656,667.3182306,-186.9655548,-6.35221125
2657,667.2174883,-186.8320379,-6.355620488
2658,667.1170083,-186.6983206,-6.35902914
2659,667.0167909,-186.5644035,-6.362437206
2660,666.9168367,-186.4302872,-6.365844686
2661,666.8171458,-186.2959722,-6.369251577
2662,666.7177187,-186.1614591,-6.37265788
2663,666.6185558,-186.0267483,-6.376063593
2664,666.5196573,-185.8918405,-6.379468716
2665,666.4210237,-185.7567362,-6.382873248
2666,666.3226554,-185.6214358,-6.386277188
2667,666.2245526,-185.4859401,-6.389680535
2668,666.1267157,-185.3502494,-6.393083288
2669,666.0291451,-185.2143643,-6.396485447
2670,665.9318413,-185.0782855,-6.39988701
2671,665.8348044,-184.9420134,-6.403287978
2672,665.738035,-184.8055485,-6.406688348
2673,665.6415333,-184.6688914,-6.410088121
2674,665.5452997,-184.5320427,-6.413487295
2675,665.4493346,-184.3950029,-6.416885869
2676,665.3536383,-184.2577725,-6.420283843
2677,665.2582113,-184.1203521,-6.423681217
2678,665.1630538,-183.9827422,-6.427077988
2679,665.0681662,-183.8449434,-6.430474156
2680,664.973549,-183.7069562,-6.433869721
2681,664.8792024,-183.5687811,-6.437264682
2682,664.7851268,-183.4304186,-6.440659037
2683,664.6913226,-183.2918694,-6.444052786
2684,664.5977902,-183.153134,-6.447445929
2685,664.5045298,-183.0142129,-6.450838464
2686,664.411542,-182.8751066,-6.454230391
2687,664.3188269,-182.7358157,-6.457621708
2688,664.2263851,-182.5963407,-6.461012416
2689,664.1342168,-182.4566821,-6.464402513
2690,664.0423225,-182.3168406,-6.467791998
2691,663.9507024,-182.1768167,-6.471180871
2692,663.859357,-182.0366108,-6.47456913
2693,663.7682866,-181.8962235,-6.477956776
2694,663.6774916,-181.7556554,-6.481343806
2695,663.5869723,-181.6149071,-6.484730221
2696,663.4967291,-181.4739789,-6.48811602
2697,663.4067624,-181.3328716,-6.491501201
2698,663.3170726,-181.1915856,-6.494885764
2699,663.2276599,-181.0501215,-6.498269708
2700,663.1385248,-180.9084798,-6.501653032
2701,663.0496676,-180.766661,-6.505035736
2702,662.9610888,-180.6246658,-6.508417818
2703,662.8727885,-180.4824946,-6.511799277
2704,662.7847673,-180.340148,-6.515180114
2705,662.6970255,-180.1976265,-6.518560327
2706,662.6095635,-180.0549307,-6.521939914
2707,662.5223816,-179.9120611,-6.525318876
2708,662.4354801,-179.7690183,-6.528697211
2709,662.3488596,-179.6258027,-6.532074919
2710,662.2625202,-179.4824151,-6.535451998
2711,662.1764624,-179.3388558,-6.538828448
2712,662.0906866,-179.1951254,-6.542204268
2713,662.0051931,-179.0512245,-6.545579456
2714,661.9199823,-178.9071537,-6.548954013
2715,661.8350546,-178.7629134,-6.552327936
2716,661.7504103,-178.6185042,-6.555701226
2717,661.6660498,-178.4739267,-6.559073881
2718,661.5819734,-178.3291814,-6.562445899
2719,661.4981816,-178.1842689,-6.565817282
2720,661.4146747,-178.0391896,-6.569188026
2721,661.331453,-177.8939442,-6.572558132
2722,661.248517,-177.7485332,-6.575927598
2723,661.165867,-177.6029572,-6.579296424
2724,661.0835034,-177.4572166,-6.582664607
2725,661.0014265,-177.3113121,-6.586032149
2726,660.9196368,-177.1652442,-6.589399046
2727,660.8381345,-177.0190134,-6.592765298
2728,660.7569211,-176.8726221,-6.596130863
2729,660.6759975,-176.7260719,-6.599495716
2730,660.5953641,-176.5793634,-6.602859856
2731,660.5150211,-176.4324971,-6.606223283
2732,660.434969,-176.2854735,-6.609585995
2733,660.3552081,-176.1382932,-6.612947991
2734,660.2757387,-175.9909567,-6.61630927
2735,660.1965612,-175.8434647,-6.619669833
2736,660.117676,-175.6958177,-6.623029677
2737,660.0390823,-175.5480142,-6.626388801
2738,659.9607799,-175.400054,-6.629747205
2739,659.8827692,-175.2519377,-6.633104889
2740,659.8050503,-175.1036659,-6.63646185
2741,659.7276235,-174.9552391,-6.639818088
2742,659.6504891,-174.806658,-6.643173602
2743,659.5736475,-174.6579232,-6.646528392
2744,659.4970987,-174.5090352,-6.649882456
2745,659.4208432,-174.3599947,-6.653235794
2746,659.3448811,-174.2108022,-6.656588404
2747,659.2692128,-174.0614584,-6.659940286
2748,659.1938385,-173.9119639,-6.663291438
2749,659.1187585,-173.7623191,-6.666641861
2750,659.043973,-173.6125249,-6.669991553
2751,658.9694824,-173.4625817,-6.673340513
2752,658.8952869,-173.3124901,-6.67668874
2753,658.8213867,-173.1622508,-6.680036234
2754,658.7477821,-173.0118643,-6.683382993
2755,658.6744735,-172.8613313,-6.686729016
2756,658.601461,-172.7106523,-6.690074303
2757,658.528745,-172.559828,-6.693418853
2758,658.4563257,-172.4088588,-6.696762665
2759,658.3842034,-172.2577456,-6.700105738
2760,658.3123783,-172.1064887,-6.70344807
2761,658.2408507,-171.9550889,-6.706789662
2762,658.1696209,-171.8035467,-6.710130513
2763,658.0986892,-171.6518628,-6.713470621
2764,658.0280558,-171.5000377,-6.716809985
2765,657.9577211,-171.348072,-6.720148606
2766,657.8876851,-171.1959663,-6.723486481
2767,657.8179484,-171.0437212,-6.72682361
2768,657.748511,-170.8913374,-6.730159992
2769,657.6793733,-170.7388153,-6.733495627
2770,657.6105355,-170.5861557,-6.736830512
2771,657.541998,-170.4333591,-6.740164649
2772,657.4737609,-170.280426,-6.743498035
2773,657.4058246,-170.1273572,-6.74683067
2774,657.3381894,-169.9741532,-6.750162553
2775,657.2708554,-169.8208146,-6.753493683
2776,657.203823,-169.6673419,-6.756824059
2777,657.1370924,-169.5137359,-6.760153681
2778,657.0706639,-169.359997,-6.763482547
2779,657.0045378,-169.2061259,-6.766810657
2780,656.9387144,-169.0521232,-6.770138009
2781,656.8731939,-168.8979895,-6.773464603
2782,656.8079765,-168.7437254,-6.776790439
2783,656.7430626,-168.5893314,-6.780115514
2784,656.6784525,-168.4348082,-6.783439829
2785,656.6141463,-168.2801563,-6.786763382
2786,656.5501444,-168.1253765,-6.790086173
2787,656.4864471,-167.9704692,-6.7934082
2788,656.4230545,-167.815435,-6.796729463
2789,656.3599671,-167.6602746,-6.800049961
2790,656.297185,-167.5049886,-6.803369692
2791,656.2347085,-167.3495775,-6.806688657
2792,656.172538,-167.194042,-6.810006854
2793,656.1106735,-167.0383827,-6.813324282
2794,656.0491156,-166.8826001,-6.816640941
2795,655.9878643,-166.7266948,-6.819956828
2796,655.9269201,-166.5706675,-6.823271945
2797,655.8662831,-166.4145188,-6.826586288
2798,655.8059536,-166.2582492,-6.829899859
2799,655.7459319,-166.1018594,-6.833212655
2800,655.6862184,-165.9453499,-6.836524676
2801,655.6268131,-165.7887214,-6.83983592
2802,655.5677165,-165.6319744,-6.843146387
2803,655.5089287,-165.4751096,-6.846456077
2804,655.4504502,-165.3181275,-6.849764987
2805,655.3922811,-165.1610288,-6.853073117
2806,655.3344217,-165.0038141,-6.856380466
2807,655.2768722,-164.8464839,-6.859687033
2808,655.2196331,-164.6890389,-6.862992817
2809,655.1627044,-164.5314797,-6.866297816
2810,655.1060867,-164.3738069,-6.86960203
2811,655.0497807,-164.2160232,-6.872905413
2812,654.9937872,-164.0581301,-6.876207944
2813,654.9381063,-163.9001284,-6.879509623
2814,654.8827385,-163.7420185,-6.882810449
2815,654.8276838,-163.583801,-6.886110421
2816,654.7729425,-163.4254767,-6.889409538
2817,654.718515,-163.2670461,-6.892707798
2818,654.6644015,-163.1085098,-6.896005201
2819,654.6106021,-162.9498683,-6.899301747
2820,654.5571165,-162.7911202,-6.902597433
2821,654.5039444,-162.6322652,-6.905892259
2822,654.4510861,-162.4733038,-6.909186224
2823,654.3985417,-162.3142369,-6.912479327
2824,654.3463113,-162.1550649,-6.915771567
2825,654.2943952,-161.9957886,-6.919062944
2826,654.2427935,-161.8364086,-6.922353456
2827,654.1915064,-161.6769254,-6.925643102
2828,654.140534,-161.5173399,-6.928931882
2829,654.0898765,-161.3576525,-6.932219794
2830,654.0395341,-161.1978639,-6.935506838
2831,653.989507,-161.0379748,-6.938793013
2832,653.9397952,-160.8779859,-6.942078317
2833,653.890399,-160.7178976,-6.94536275
2834,653.8413186,-160.5577108,-6.948646311
2835,653.792554,-160.3974259,-6.951928999
2836,653.7441055,-160.2370437,-6.955210812
2837,653.6959733,-160.0765648,-6.958491751
2838,653.6481575,-159.9159899,-6.961771814
2839,653.6006582,-159.7553195,-6.965050999
2840,653.5534757,-159.5945544,-6.968329307
2841,653.5066102,-159.4336951,-6.971606735
2842,653.4600616,-159.2727423,-6.974883284
2843,653.4138304,-159.1116967,-6.978158952
2844,653.3679165,-158.9505588,-6.981433739
2845,653.3223202,-158.7893293,-6.984707643
2846,653.2770417,-158.6280089,-6.987980663
2847,653.232081,-158.4665982,-6.991252798
2848,653.1874385,-158.3050978,-6.994524048
2849,653.1431142,-158.1435083,-6.997794411
2850,653.0991083,-157.9818305,-7.001063887
2851,653.055421,-157.820065,-7.004332475
2852,653.0120524,-157.6582123,-7.007600173
2853,652.9690028,-157.4962731,-7.01086698
2854,652.9262722,-157.3342482,-7.014132897
2855,652.8838609,-157.172138,-7.017397921
2856,652.841769,-157.0099432,-7.020662052
2857,652.7999967,-156.8476646,-7.023925289
2858,652.7585441,-156.6853026,-7.027187631
2859,652.7174115,-156.5228581,-7.030449078
2860,652.676599,-156.3603315,-7.033709627
2861,652.6361067,-156.1977235,-7.036969278
2862,652.5959348,-156.0350348,-7.040228031
2863,652.5560835,-155.8722661,-7.043485884
2864,652.516553,-155.7094178,-7.046742837
2865,652.4773433,-155.5464907,-7.049998889
2866,652.4384548,-155.3834855,-7.053254038
2867,652.3998875,-155.2204027,-7.056508284
2868,652.3616417,-155.0572429,-7.059761627
2869,652.3237174,-154.8940069,-7.063014064
2870,652.2861149,-154.7306953,-7.066265596
2871,652.2488344,-154.5673086,-7.069516221
2872,652.2118759,-154.4038475,-7.072765938
2873,652.1752396,-154.2403128,-7.076014747
2874,652.1389258,-154.0767049,-7.079262647
2875,652.1029346,-153.9130245,-7.082509637
2876,652.0672662,-153.7492723,-7.085755715
2877,652.0319207,-153.5854489,-7.089000882
2878,651.9968982,-153.4215549,-7.092245136
2879,651.9621991,-153.257591,-7.095488476
2880,651.9278233,-153.0935578,-7.098730902
2881,651.8937712,-152.929456,-7.101972413
2882,651.8600428,-152.7652861,-7.105213007
2883,651.8266384,-152.6010488,-7.108452684
2884,651.793558,-152.4367447,-7.111691444
2885,651.760802,-152.2723745,-7.114929284
2886,651.7283703,-152.1079388,-7.118166206
2887,651.6962633,-151.9434382,-7.121402207
2888,651.664481,-151.7788734,-7.124637287
2889,651.6330237,-151.6142449,-7.127871446
2890,651.6018915,-151.4495535,-7.131104682
2891,651.5710845,-151.2847996,-7.134336994
2892,651.540603,-151.1199841,-7.137568383
2893,651.5104471,-150.9551076,-7.140798844
2894,651.4806174,-150.7901731,-7.14402833
2895,651.4511143,-150.625182,-7.147256828
2896,651.4219377,-150.4601348,-7.150484336
2897,651.393088,-150.2950323,-7.153710853
2898,651.3645653,-150.129875,-7.156936379
2899,651.3363696,-149.9646636,-7.160160914
2900,651.3085011,-149.7993987,-7.163384456
2901,651.2809601,-149.6340809,-7.166607005
2902,651.2537466,-149.4687106,-7.169828561
