#{"t_start": 1697117326.695499, "env_id": null}
r,l,t
-3303294.0,829,19216.273094
-4616543.5,1224,19246.782429
-5693122.5,1065,19269.698734
-4480666.0,950,19295.59223
-2951849.0,749,19310.857032
-3307267.2,768,19337.500054
-4194440.5,949,19359.536777
-3338472.5,795,19380.498117
-3319735.0,863,19418.106814
-6794470.5,1224,19423.973065
-4091317.2,930,19466.057964
-4034980.2,931,19471.914234
-3735074.8,915,19513.930349
-4049675.5,929,19520.272117
-3057201.2,756,19555.821238
-3622509.5,893,19567.370956
-3772353.2,909,19603.353644
-3478595.0,874,19613.97412
-3311692.8,867,19649.608546
-3385716.5,885,19660.536672
-4123017.0,930,19698.097623
-4594553.5,967,19710.207237
-3361148.0,859,19743.434062
-4253504.5,940,19758.743816
-4316860.5,949,19792.497974
-3095331.5,756,19800.470161
-3335517.2,787,19835.146933
-2893405.8,747,19841.733236
-3194169.5,800,19878.439495
-3752576.8,914,19889.377458
-3094763.5,820,19922.45225
-2971096.8,1227,19948.797745
-4074188.8,937,19970.938335
-3269525.5,824,19992.652046
-5352937.5,1016,20022.009772
-4168300.2,941,20041.411038
-3426168.8,880,20068.400528
-3356374.8,767,20083.036722
-3404643.5,773,20110.384479
-3144032.8,757,20124.489758
-3249895.5,868,20156.012552
-3123419.8,757,20166.178563
-3700180.0,909,20203.592324
-3216946.2,807,20210.109686
-3082034.0,817,20249.193103
-3300770.8,871,20258.041303
-3133379.0,830,20293.602676
-5225046.5,1221,20317.130496
-3005858.5,753,20334.948373
-3278708.8,850,20362.175306
-2954023.2,743,20375.826041
-3242494.2,801,20404.948808
-3051550.2,815,20419.048485
-3265268.0,849,20449.825804
-3989758.0,932,20466.942163
-4110528.0,938,20498.053929
-3208358.0,759,20508.806117
-3148081.0,799,20541.19586
-4897799.0,993,20559.058527
-3354491.2,872,20586.997869
-5070619.0,999,20609.739494
-3246800.2,827,20631.207257
-4739147.5,980,20659.576921
-3228589.0,783,20673.497043
-3096861.8,820,20703.449411
-5200912.0,1221,20732.731299
-3278887.5,769,20745.650946
-3325160.5,852,20778.183153
-3184354.5,809,20789.490564
-3356919.5,888,20825.097061
-3214619.2,804,20833.251093
-3323700.5,874,20871.394894
-3309393.2,862,20879.122557
-4486348.5,973,20921.04883
-3061021.5,1223,20938.163732
-3297171.0,872,20966.955921
-3123168.8,756,20979.546854
-3004492.5,747,21008.158142
-3109517.2,758,21021.298971
-4603188.5,984,21066.391346
-4447107.5,1226,21075.363402
-3086698.8,753,21107.873219
-3432570.0,874,21121.47553
-3296205.2,778,21150.383095
-3164572.2,827,21165.90455
-3210382.2,762,21192.1811
-3745653.8,908,21213.131446
-3174262.8,759,21233.924565
-3153493.5,825,21257.249279
-3233954.8,760,21275.591917
-3347850.0,859,21302.824674
-3118461.5,758,21317.376101
-3886372.0,933,21351.329603
-2972327.5,750,21359.192564
-3243130.8,832,21395.822695
-5078539.5,1224,21418.337186
-2963565.5,743,21436.84267
